N_event,t_trig,tP1,tP2,tP3
211,11.311,2038,2038,2038
212,11.343,2038,2038,2037
213,11.359,2037,2037,2037
214,11.375,2038,2038,2038
215,11.391,2038,2038,2037
216,11.407,2038,2038,2037
217,11.423,2038,2038,2037
218,11.455,2038,2038,2038
219,11.471,2038,2038,2037
220,11.487,2038,2038,2037
221,11.503,2038,2038,2037
222,11.519,2038,2038,2037
223,11.535,2038,2038,2037
224,11.567,2038,2038,2038
225,11.583,2038,2038,2038
226,11.599,2037,2037,2037
227,11.615,2037,2037,2037
228,11.631,2038,2038,2038
229,11.647,2038,2038,2038
230,11.678,2038,2038,2037
231,11.695,2038,2038,2038
232,11.711,2038,2037,2037
233,11.727,2037,2037,2037
234,11.743,2038,2037,2037
235,11.759,2038,2037,2037
236,11.775,2038,2038,2038
237,11.807,2038,2038,2037
238,11.823,2038,2038,2037
239,11.839,2037,2037,2037
240,11.855,2037,2037,2037
241,11.871,2038,2038,2038
242,11.887,2038,2038,2037
243,11.919,2038,2038,2038
244,11.935,2037,2037,2037
245,11.951,2038,2037,2037
246,11.967,2038,2038,2038
247,11.983,2037,2037,2037
248,11.999,2038,2038,2038
249,12.031,2038,2038,2038
250,12.047,2038,2038,2037
251,12.063,2038,2038,2037
252,12.079,2037,2037,2037
253,12.095,2038,2038,2038
254,12.111,2037,2037,2037
255,12.127,2038,2038,2037
256,12.159,2037,2037,2037
257,12.175,2038,2038,2037
258,12.191,2038,2038,2037
259,12.207,2038,2038,2038
260,12.223,2037,2037,2037
261,12.239,2038,2038,2037
262,12.271,2037,2037,2037
263,12.287,2038,2038,2037
264,12.303,2038,2038,2037
265,12.319,2038,2038,2038
266,12.335,2037,2037,2037
267,12.351,2038,2038,2038
268,12.383,2038,2038,2037
269,12.399,2038,2038,2037
270,12.415,2037,2037,2037
271,12.431,2038,2038,2037
272,12.447,2038,2038,2038
273,12.463,2038,2038,2037
274,12.495,2038,2037,2037
275,12.511,2038,2038,2037
276,12.527,2038,2038,2037
277,12.543,2038,2038,2037
278,12.559,2038,2038,2038
279,12.575,2031,2037,2037
280,12.591,2038,2038,2038
281,12.623,2038,2038,2038
282,12.639,2038,2038,2037
283,12.655,2038,2038,2037
284,12.671,2038,2038,2038
285,12.687,2038,2038,2038
286,12.702,2037,2037,2037
287,12.735,2038,2038,2038
288,12.751,2038,2038,2038
289,12.767,2038,2038,2037
290,12.783,2038,2038,2037
291,12.799,2038,2038,2038
292,12.815,2038,2034,2037
293,12.847,2038,2038,2037
294,12.863,2038,2038,2037
295,12.879,2038,2038,2037
296,12.895,2038,2037,2037
297,12.911,2038,2038,2038
298,12.927,2038,2038,2038
299,12.958,2038,2038,2038
300,12.975,2038,2038,2038
301,12.991,2038,2038,2037
302,13.007,2038,2038,2038
303,13.023,2037,2037,2037
304,13.039,2038,2038,2037
305,13.055,2038,2038,2037
306,13.087,2038,2038,2038
307,13.103,2038,2038,2037
308,13.119,2038,2037,2037
309,13.135,2038,2038,2038
310,13.151,2038,2037,2037
311,13.167,2038,2038,2037
312,13.199,2038,2038,2037
313,13.215,2038,2038,2038
314,13.231,2038,2038,2037
315,13.247,2038,2034,2037
316,13.263,2037,2037,2037
317,13.279,2038,2038,2038
318,13.31,2038,2038,2038
319,13.327,2038,2038,2037
320,13.343,2037,2037,2037
321,13.359,2038,2037,2037
322,13.375,2038,2038,2038
323,13.391,2038,2038,2038
324,13.423,2038,2038,2038
325,13.439,2038,2038,2037
326,13.455,2038,2038,2038
327,13.471,2038,2038,2037
328,13.487,2038,2038,2038
329,13.503,2038,2038,2038
330,13.519,2038,2038,2037
331,13.551,2037,2037,2037
332,13.567,2038,2038,2037
333,13.583,2038,2034,2037
334,13.599,2037,2037,2037
335,13.615,2038,2038,2038
336,13.631,2038,2038,2037
337,13.663,2037,2037,2037
338,13.679,2038,2038,2038
339,13.695,2038,2034,2037
340,13.711,2038,2038,2038
341,13.727,2038,2038,2038
342,13.743,2038,2038,2037
343,13.775,2038,2038,2037
344,13.791,2038,2038,2037
345,13.807,2038,2038,2038
346,13.823,2037,2037,2037
347,13.839,2038,2037,2037
348,13.855,2038,2038,2038
349,13.887,2038,2038,2038
350,13.903,2038,2037,2037
351,13.918,2037,2037,2037
352,13.935,2038,2038,2037
353,13.95,2038,2038,2038
354,13.967,2038,2038,2037
355,13.983,2038,2038,2037
356,14.015,2038,2038,2038
357,14.031,2038,2038,2037
358,14.047,2037,2037,2037
359,14.063,2038,2038,2037
360,14.079,2038,2034,2037
361,14.095,2037,2037,2037
362,14.127,2038,2038,2037
363,14.143,2038,2038,2037
364,14.159,2038,2038,2037
365,14.175,2037,2037,2037
366,14.191,2037,2037,2037
367,14.207,2037,2037,2037
368,14.239,2038,2038,2038
369,14.255,2038,2038,2038
370,14.271,2038,2038,2038
371,14.287,2038,2037,2037
372,14.303,2038,2037,2037
373,14.319,2038,2038,2037
374,14.351,2038,2038,2037
375,14.367,2038,2038,2037
376,14.383,2038,2038,2037
377,14.399,2038,2038,2038
378,14.415,2037,2037,2037
379,14.431,2038,2038,2037
380,14.447,2038,2037,2037
381,14.479,2038,2038,2038
382,14.495,2038,2038,2038
383,14.51,2035,2037,2037
384,14.527,2038,2038,2037
385,14.543,2031,2037,2037
386,14.559,2038,2038,2038
387,14.591,2037,2037,2037
388,14.607,2038,2038,2038
389,14.623,2038,2038,2038
390,14.639,2037,2037,2037
391,14.655,2038,2038,2038
392,14.671,2038,2037,2037
393,14.703,2038,2034,2037
394,14.718,2038,2038,2038
395,14.735,2038,2038,2038
396,14.751,2038,2038,2037
397,14.767,2038,2034,2037
398,14.783,2035,2037,2037
399,14.815,2038,2038,2038
400,14.831,2037,2037,2037
401,14.847,2038,2034,2037
402,14.863,2038,2034,2037
403,14.879,2038,2038,2037
404,14.895,2037,2037,2037
405,14.911,2038,2038,2038
406,14.943,2038,2038,2037
407,14.959,2038,2038,2037
408,14.975,2038,2038,2037
409,14.991,2038,2038,2037
410,15.007,2038,2038,2038
411,15.023,2038,2038,2037
412,15.054,2038,2037,2037
413,15.07,2038,2038,2038
414,15.087,2038,2034,2037
415,15.103,2037,2037,2037
416,15.118,2038,2038,2037
417,15.135,2038,2038,2037
418,15.166,2038,2038,2037
419,15.183,2038,2038,2038
420,15.198,2038,2037,2037
421,15.215,2038,2038,2037
422,15.231,2038,2038,2038
423,15.247,2038,2038,2038
424,15.278,2038,2038,2038
425,15.295,2038,2038,2037
426,15.311,2038,2038,2038
427,15.327,2037,2037,2037
428,15.343,2038,2038,2037
429,15.358,2038,2038,2038
430,15.375,2038,2038,2037
431,15.407,2038,2037,2037
432,15.423,2038,2038,2038
433,15.438,2038,2038,2038
434,15.455,2038,2038,2038
435,15.471,2038,2038,2037
436,15.487,2038,2038,2038
437,15.518,2038,2037,2037
438,15.534,2038,2038,2037
439,15.551,2038,2038,2038
440,15.567,2038,2038,2038
441,15.583,2038,2038,2037
442,15.599,2038,2037,2037
443,15.631,2038,2038,2037
444,15.647,2037,2037,2037
445,15.663,2038,2038,2037
446,15.679,2038,2038,2038
447,15.695,2038,2038,2038
448,15.71,2038,2037,2037
449,15.743,2038,2037,2037
450,15.759,2038,2038,2038
451,15.774,2038,2038,2037
452,15.79,2038,2038,2037
453,15.807,2038,2038,2038
454,15.822,2038,2038,2038
455,15.838,2038,2038,2037
456,15.871,2038,2037,2037
457,15.887,2038,2038,2037
458,15.903,2038,2038,2038
459,15.918,2038,2038,2037
460,15.935,2038,2038,2038
461,15.951,2038,2038,2037
462,15.982,2037,2037,2037
463,15.998,2038,2038,2037
464,16.014,2038,2038,2037
465,16.031,2038,2038,2037
466,16.046,2038,2038,2037
467,16.063,2038,2038,2037
468,16.095,2038,2037,2037
469,16.11,2038,2034,2037
470,16.126,2038,2038,2037
471,16.143,2038,2038,2037
472,16.159,2038,2038,2037
473,16.175,2037,2037,2037
474,16.207,2038,2038,2038
475,16.222,2038,2038,2037
476,16.238,2038,2037,2037
477,16.254,2037,2037,2037
478,16.27,2038,2038,2038
479,16.286,2038,2034,2037
480,16.302,2038,2037,2037
481,16.334,2038,2038,2038
482,16.35,2038,2038,2038
483,16.367,2038,2034,2037
484,16.383,2038,2034,2037
485,16.399,2038,2038,2037
486,16.414,2038,2038,2038
487,16.446,2038,2038,2038
488,16.462,2038,2038,2038
489,16.479,2038,2038,2038
490,16.495,2038,2038,2037
491,16.511,2038,2038,2037
492,16.526,2038,2038,2038
493,16.558,2038,2038,2038
494,16.574,2038,2038,2038
495,16.59,2038,2038,2038
496,16.606,2031,2037,2037
497,16.622,2038,2038,2038
498,16.639,2038,2038,2037
499,16.67,2038,2038,2037
500,16.686,2038,2038,2038
501,16.702,2038,2038,2037
502,16.718,2038,2038,2038
503,16.735,2038,2038,2038
504,16.75,2038,2038,2038
505,16.766,2037,2037,2037
506,16.798,2038,2038,2037
507,16.814,2038,2038,2037
508,16.83,2038,2038,2038
509,16.846,2031,2037,2037
510,16.862,2038,2037,2037
511,16.879,2038,2037,2037
512,16.91,2038,2038,2038
513,16.926,2037,2037,2037
514,16.942,2038,2038,2037
515,16.958,2038,2038,2038
516,16.974,2038,2038,2038
517,16.99,2038,2038,2037
518,17.022,2038,2038,2037
519,17.038,2038,2038,2038
520,17.054,2038,2038,2038
521,17.07,2037,2037,2037
522,17.086,2038,2038,2038
523,17.103,2038,2038,2038
524,17.134,2038,2038,2037
525,17.15,2038,2037,2037
526,17.166,2038,2038,2038
527,17.183,2037,2037,2037
528,17.198,2038,2038,2038
529,17.215,2037,2037,2037
530,17.23,2037,2037,2037
531,17.262,2038,2038,2037
532,17.279,2038,2038,2037
533,17.295,2038,2036,2037
534,17.311,2038,2037,2037
535,17.326,2038,2038,2038
536,17.342,2037,2037,2037
537,17.374,2038,2037,2037
538,17.39,2038,2038,2038
539,17.406,2038,2038,2038
540,17.422,2038,2034,2037
541,17.438,2038,2038,2038
542,17.454,2038,2038,2038
543,17.486,2038,2037,2037
544,17.502,2038,2038,2038
545,17.518,2038,2038,2037
546,17.534,2038,2038,2037
547,17.55,2038,2038,2038
548,17.566,2038,2038,2037
549,17.598,2038,2038,2038
550,17.614,2038,2038,2037
551,17.63,2038,2038,2037
552,17.646,2038,2038,2038
553,17.663,2038,2038,2037
554,17.679,2038,2038,2037
555,17.695,2037,2037,2037
556,17.726,2038,2034,2037
557,17.742,2038,2038,2038
558,17.758,2038,2038,2038
559,17.774,2037,2037,2037
560,17.79,2038,2037,2037
561,17.806,2038,2038,2037
562,17.838,2038,2038,2037
563,17.854,2038,2038,2037
564,17.87,2038,2038,2037
565,17.887,2038,2038,2038
566,17.903,2038,2038,2038
567,17.919,2038,2038,2037
568,17.95,2038,2038,2037
569,17.966,2038,2038,2038
570,17.982,2038,2038,2037
571,17.998,2038,2038,2038
572,18.014,2038,2038,2038
573,18.03,2038,2038,2037
574,18.062,2038,2037,2037
575,18.079,2038,2038,2038
576,18.095,2038,2038,2038
577,18.111,2038,2037,2037
578,18.126,2038,2037,2037
579,18.143,2031,2037,2037
580,18.159,2038,2038,2037
581,18.191,2037,2037,2037
582,18.206,2038,2037,2037
583,18.222,2037,2037,2037
584,18.238,2038,2037,2037
585,18.254,2038,2038,2038
586,18.27,2038,2038,2038
587,18.302,2038,2038,2038
588,18.318,2038,2037,2037
589,18.335,2038,2038,2038
590,18.35,2038,2038,2037
591,18.366,2038,2038,2038
592,18.383,2038,2034,2037
593,18.414,2038,2038,2037
594,18.43,2038,2038,2038
595,18.446,2038,2038,2037
596,18.462,2031,2037,2037
597,18.479,2038,2038,2037
598,18.495,2037,2037,2037
599,18.526,2038,2038,2037
600,18.542,2038,2038,2037
601,18.558,2038,2038,2037
602,18.574,2038,2038,2038
603,18.59,2038,2038,2037
604,18.607,2038,2038,2038
605,18.623,2038,2038,2038
606,18.654,2038,2034,2037
607,18.67,2037,2037,2037
608,18.686,2038,2037,2037
609,18.703,2037,2037,2037
610,18.719,2038,2038,2038
611,18.734,2038,2038,2037
612,18.766,2038,2038,2038
613,18.782,2038,2038,2037
614,18.798,2037,2037,2037
615,18.814,2038,2038,2038
616,18.83,2038,2038,2038
617,18.846,2038,2038,2038
618,18.879,2038,2038,2038
619,18.894,2038,2037,2037
620,18.91,2038,2038,2037
621,18.926,2038,2038,2038
622,18.942,2037,2037,2037
623,18.958,2038,2038,2037
624,18.99,2037,2037,2037
625,19.007,2038,2038,2037
626,19.022,2038,2037,2037
627,19.038,2038,2038,2037
628,19.054,2037,2037,2037
629,19.07,2038,2038,2037
630,19.086,2038,2038,2037
631,19.118,2038,2038,2038
632,19.134,2038,2038,2038
633,19.15,2038,2037,2037
634,19.166,2038,2037,2037
635,19.183,2038,2038,2037
636,19.199,2037,2037,2037
637,19.23,2038,2038,2038
638,19.246,2038,2038,2037
639,19.262,2038,2038,2037
640,19.279,2038,2037,2037
641,19.295,2038,2038,2037
642,19.31,2038,2038,2038
643,19.342,2038,2037,2037
644,19.358,2038,2038,2038
645,19.374,2038,2037,2037
646,19.39,2037,2037,2037
647,19.406,2038,2038,2037
648,19.422,2038,2038,2038
649,19.454,2038,2038,2038
650,19.47,2038,2038,2038
651,19.486,2038,2037,2037
652,19.502,2038,2038,2037
653,19.518,2038,2038,2038
654,19.535,2038,2037,2037
655,19.55,2038,2038,2038
656,19.582,2038,2038,2038
657,19.598,2038,2034,2037
658,19.614,2038,2038,2038
659,19.63,2037,2037,2037
660,19.646,2038,2038,2037
661,19.662,2038,2038,2038
662,19.695,2038,2038,2037
663,19.71,2038,2037,2037
664,19.726,2038,2037,2037
665,19.742,2038,2037,2037
666,19.758,2037,2037,2037
667,19.774,2038,2038,2038
668,19.806,2038,2038,2037
669,19.822,2038,2038,2037
670,19.838,2031,2037,2037
671,19.854,2031,2037,2037
672,19.87,2037,2037,2037
673,19.886,2038,2038,2037
674,19.918,2038,2038,2037
675,19.935,2038,2038,2038
676,19.95,2038,2038,2037
677,19.966,2038,2038,2038
678,19.982,2038,2038,2037
679,19.998,2037,2037,2037
680,20.014,2038,2038,2038
681,20.046,2038,2037,2037
682,20.062,2038,2038,2038
683,20.079,2035,2037,2037
684,20.095,2038,2038,2038
685,20.11,2038,2038,2038
686,20.126,2038,2038,2037
687,20.158,2038,2038,2038
688,20.174,2038,2037,2037
689,20.191,2038,2038,2038
690,20.207,2038,2038,2037
691,20.223,2038,2038,2038
692,20.238,2038,2038,2038
693,20.27,2038,2038,2038
694,20.286,2038,2038,2037
695,20.302,2038,2038,2038
696,20.318,2038,2038,2037
697,20.334,2038,2038,2037
698,20.35,2038,2037,2037
699,20.382,2038,2038,2038
700,20.399,2038,2038,2038
701,20.414,2038,2037,2037
702,20.43,2038,2038,2037
703,20.446,2038,2037,2037
704,20.462,2038,2038,2037
705,20.479,2038,2038,2037
706,20.51,2038,2038,2037
707,20.526,2038,2038,2038
708,20.542,2038,2038,2037
709,20.558,2038,2038,2038
710,20.574,2038,2038,2037
711,20.59,2037,2037,2037
712,20.622,2038,2038,2037
713,20.638,2038,2038,2037
714,20.654,2038,2038,2038
715,20.67,2037,2037,2037
716,20.686,2038,2038,2037
717,20.702,2038,2038,2037
718,20.734,2038,2038,2037
719,20.75,2038,2038,2038
720,20.766,2038,2038,2037
721,20.782,2038,2038,2037
722,20.798,2038,2037,2037
723,20.814,2038,2038,2038
724,20.846,2038,2037,2037
725,20.862,2038,2038,2037
726,20.879,2038,2038,2038
727,20.895,2038,2038,2037
728,20.91,2037,2037,2037
729,20.926,2038,2038,2038
730,20.942,2037,2037,2037
731,20.974,2038,2038,2037
732,20.99,2038,2034,2037
733,21.006,2038,2034,2037
734,21.022,2038,2037,2037
735,21.038,2038,2038,2037
736,21.054,2038,2038,2038
737,21.087,2038,2038,2038
738,21.103,2038,2038,2038
739,21.119,2038,2038,2037
740,21.135,2038,2037,2037
741,21.15,2037,2037,2037
742,21.167,2037,2037,2037
743,21.198,2037,2037,2037
744,21.214,2038,2038,2038
745,21.23,2038,2036,2037
746,21.246,2038,2038,2038
747,21.262,2038,2038,2038
748,21.279,2038,2038,2038
749,21.31,2038,2038,2038
750,21.326,2038,2034,2037
751,21.342,2038,2038,2037
752,21.358,2038,2038,2038
753,21.374,2038,2038,2038
754,21.391,2038,2034,2037
755,21.406,2038,2038,2038
756,21.438,2037,2037,2037
757,21.454,2038,2038,2038
758,21.47,2037,2037,2037
759,21.486,2038,2038,2037
760,21.502,2038,2034,2037
761,21.518,2038,2038,2038
762,21.55,2037,2037,2037
763,21.566,2031,2037,2037
764,21.582,2038,2038,2037
765,21.598,2038,2038,2038
766,21.614,2038,2038,2038
767,21.63,2038,2038,2038
768,21.662,2038,2034,2037
769,21.679,2038,2038,2037
770,21.695,2038,2037,2037
771,21.71,2031,2037,2037
772,21.726,2038,2038,2038
773,21.742,2038,2038,2037
774,21.774,2037,2037,2037
775,21.79,2038,2034,2037
776,21.807,2037,2037,2037
777,21.823,2037,2037,2037
778,21.839,2038,2038,2037
779,21.854,2038,2038,2038
780,21.87,2038,2038,2038
781,21.902,2038,2038,2038
782,21.918,2037,2037,2037
783,21.934,2038,2038,2038
784,21.95,2038,2038,2038
785,21.966,2037,2037,2037
786,21.982,2037,2037,2037
787,22.014,2038,2038,2038
788,22.03,2038,2038,2038
789,22.046,2038,2038,2038
790,22.062,2038,2038,2037
791,22.079,2038,2038,2038
792,22.094,2038,2038,2038
793,22.126,2038,2038,2037
794,22.142,2038,2038,2037
795,22.158,2038,2038,2037
796,22.175,2038,2038,2038
797,22.19,2038,2038,2038
798,22.206,2037,2037,2037
799,22.222,2038,2038,2038
800,22.254,2038,2038,2037
801,22.27,2038,2037,2037
802,22.286,2038,2038,2037
803,22.302,2037,2037,2037
804,22.318,2038,2038,2037
805,22.335,2038,2038,2038
806,22.366,2038,2038,2038
807,22.383,2037,2037,2037
808,22.399,2038,2038,2037
809,22.414,2038,2038,2037
810,22.43,2037,2037,2037
811,22.446,2038,2038,2037
812,22.479,2038,2034,2037
813,22.494,2038,2038,2038
814,22.51,2038,2038,2038
815,22.526,2037,2037,2037
816,22.542,2038,2038,2038
817,22.558,2037,2037,2037
818,22.59,2038,2037,2037
819,22.606,2038,2038,2038
820,22.622,2038,2038,2037
821,22.638,2038,2038,2037
822,22.654,2038,2037,2037
823,22.67,2038,2038,2037
824,22.687,2037,2037,2037
825,22.718,2038,2038,2038
826,22.735,2038,2038,2037
827,22.75,2038,2038,2038
828,22.766,2037,2037,2037
829,22.782,2038,2038,2037
830,22.798,2038,2038,2038
831,22.83,2038,2037,2037
832,22.846,2038,2038,2037
833,22.862,2038,2038,2037
834,22.879,2038,2038,2038
835,22.894,2037,2037,2037
836,22.91,2038,2038,2038
837,22.942,2038,2038,2038
838,22.958,2037,2037,2037
839,22.974,2038,2038,2038
840,22.99,2038,2038,2037
841,23.007,2037,2037,2037
842,23.022,2038,2038,2037
843,23.054,2038,2038,2037
844,23.07,2038,2038,2038
845,23.086,2038,2038,2038
846,23.102,2038,2038,2037
847,23.118,2038,2038,2038
848,23.134,2038,2038,2038
849,23.15,2038,2038,2038
850,23.182,2038,2038,2038
851,23.198,2038,2038,2038
852,23.214,2038,2038,2038
853,23.23,2038,2038,2038
854,23.246,2038,2038,2037
855,23.262,2038,2038,2038
856,23.294,2038,2037,2037
857,23.31,2038,2038,2037
858,23.326,2038,2038,2037
859,23.342,2038,2034,2037
860,23.358,2038,2038,2037
861,23.374,2038,2038,2037
862,23.406,2038,2038,2038
863,23.422,2038,2034,2037
864,23.438,2037,2037,2037
865,23.454,2038,2038,2038
866,23.47,2038,2038,2038
867,23.486,2038,2038,2038
868,23.518,2038,2034,2037
869,23.534,2038,2038,2038
870,23.55,2037,2037,2037
871,23.566,2037,2037,2037
872,23.583,2031,2037,2037
873,23.599,2038,2037,2037
874,23.614,2038,2038,2037
875,23.646,2038,2037,2037
876,23.662,2038,2038,2038
877,23.679,2038,2038,2038
878,23.694,2037,2037,2037
879,23.71,2038,2037,2037
880,23.726,2038,2038,2037
881,23.758,2037,2037,2037
882,23.774,2038,2038,2038
883,23.79,2038,2038,2037
884,23.807,2038,2038,2038
885,23.822,2037,2037,2037
886,23.839,2038,2038,2037
887,23.87,2038,2038,2037
888,23.886,2038,2037,2037
889,23.902,2037,2037,2037
890,23.918,2038,2037,2037
891,23.934,2038,2038,2037
892,23.95,2038,2038,2037
893,23.982,2038,2038,2038
894,23.998,2038,2038,2037
895,24.014,2038,2038,2038
896,24.03,2038,2038,2037
897,24.046,2038,2038,2037
898,24.062,2038,2038,2038
899,24.079,2038,2038,2038
900,24.11,2038,2038,2038
901,24.126,2037,2037,2037
902,24.143,2037,2037,2037
903,24.158,2038,2038,2038
904,24.175,2038,2038,2038
905,24.19,2038,2038,2037
906,24.222,2038,2038,2038
907,24.238,2038,2038,2038
908,24.254,2038,2038,2038
909,24.27,2038,2038,2038
910,24.286,2038,2037,2037
911,24.302,2038,2037,2037
912,24.334,2038,2038,2037
913,24.35,2038,2038,2038
914,24.366,2038,2038,2037
915,24.382,2038,2038,2038
916,24.398,2038,2038,2038
917,24.414,2038,2038,2038
918,24.446,2038,2038,2037
919,24.462,2038,2038,2037
920,24.479,2031,2037,2037
921,24.494,2038,2038,2038
922,24.51,2038,2036,2037
923,24.526,2038,2037,2037
924,24.542,2038,2038,2037
925,24.574,2038,2038,2037
926,24.59,2038,2038,2038
927,24.606,2038,2037,2037
928,24.622,2038,2037,2037
929,24.638,2038,2038,2038
