N_event,t_trig,tP1,tP2,tP3
308,6.319,3752,3751,3751
309,6.335,3751,3751,3750
310,6.351,3750,3750,3749
311,6.368,3751,3751,3751
312,6.383,3751,3751,3751
313,6.415,3751,3751,3751
314,6.431,3751,3751,3751
315,6.448,3751,3751,3751
316,6.463,3751,3751,3750
317,6.479,3751,3751,3751
318,6.496,3750,3750,3749
319,6.511,3751,3751,3751
320,6.543,3745,3751,3751
321,6.559,3751,3751,3751
322,6.576,3751,3751,3750
323,6.591,3751,3751,3750
324,6.608,3751,3751,3750
325,6.623,3751,3751,3751
326,6.655,3750,3750,3750
327,6.671,3752,3752,3751
328,6.688,3745,3751,3751
329,6.703,3752,3751,3751
330,6.719,3751,3751,3751
331,6.735,3751,3751,3751
332,6.768,3751,3751,3750
333,6.783,3751,3751,3751
334,6.799,3743,3749,3749
335,6.815,3752,3752,3751
336,6.831,3751,3751,3750
337,6.847,3752,3748,3751
338,6.879,3751,3751,3751
339,6.895,3750,3750,3750
340,6.911,3751,3750,3750
341,6.928,3751,3751,3751
342,6.943,3750,3750,3750
343,6.96,3751,3751,3751
344,6.976,3751,3751,3751
345,7.008,3751,3751,3751
346,7.023,3751,3751,3751
347,7.039,3751,3751,3751
348,7.055,3751,3751,3751
349,7.071,3751,3751,3750
350,7.088,3750,3750,3750
351,7.119,3752,3751,3751
352,7.135,3751,3751,3751
353,7.151,3752,3751,3751
354,7.168,3752,3751,3751
355,7.183,3751,3751,3750
356,7.2,3751,3751,3751
357,7.231,3752,3751,3751
358,7.247,3750,3750,3750
359,7.263,3751,3751,3750
360,7.279,3751,3751,3751
361,7.295,3751,3751,3751
362,7.311,3751,3751,3750
363,7.343,3745,3751,3751
364,7.359,3751,3751,3751
365,7.376,3752,3751,3751
366,7.391,3750,3750,3749
367,7.408,3751,3751,3750
368,7.423,3751,3751,3750
369,7.439,3751,3751,3751
370,7.471,3751,3751,3751
371,7.488,3751,3751,3750
372,7.503,3751,3751,3750
373,7.519,3751,3751,3751
374,7.535,3750,3750,3749
375,7.551,3752,3752,3751
376,7.583,3752,3752,3751
377,7.599,3752,3751,3751
378,7.616,3751,3751,3750
379,7.631,3751,3751,3751
380,7.648,3751,3751,3751
381,7.663,3751,3747,3750
382,7.695,3750,3750,3750
383,7.711,3751,3751,3751
384,7.728,3751,3751,3751
385,7.743,3751,3751,3751
386,7.76,3751,3751,3751
387,7.775,3751,3751,3751
388,7.806,3751,3749,3750
389,7.823,3752,3751,3751
390,7.839,3750,3750,3749
391,7.855,3751,3751,3750
392,7.871,3751,3751,3750
393,7.888,3751,3750,3750
394,7.903,3751,3751,3751
395,7.935,3751,3751,3751
396,7.951,3751,3751,3751
397,7.968,3751,3751,3751
398,7.983,3750,3750,3750
399,7.999,3751,3751,3751
400,8.016,3751,3751,3751
401,8.048,3751,3751,3751
402,8.063,3751,3751,3751
403,8.079,3751,3751,3750
404,8.095,3752,3751,3751
405,8.111,3752,3751,3751
406,8.128,3750,3750,3749
407,8.159,3751,3751,3751
408,8.176,3751,3751,3751
409,8.191,3751,3751,3750
410,8.208,3751,3750,3750
411,8.223,3751,3751,3751
412,8.239,3751,3751,3751
413,8.271,3751,3751,3751
414,8.288,3750,3750,3749
415,8.303,3752,3752,3751
416,8.32,3751,3751,3751
417,8.335,3751,3751,3751
418,8.351,3751,3751,3750
419,8.367,3751,3751,3750
420,8.399,3751,3750,3750
421,8.415,3751,3751,3751
422,8.431,3750,3749,3749
423,8.448,3751,3751,3751
424,8.463,3752,3751,3751
425,8.479,3751,3751,3751
426,8.511,3751,3750,3750
427,8.528,3751,3751,3750
428,8.544,3751,3750,3750
429,8.56,3751,3751,3751
430,8.576,3750,3750,3749
431,8.591,3751,3751,3751
432,8.623,3751,3751,3751
433,8.639,3751,3751,3750
434,8.655,3751,3751,3751
435,8.671,3751,3750,3750
436,8.688,3751,3751,3750
437,8.703,3751,3751,3751
438,8.735,3749,3749,3749
439,8.751,3751,3751,3750
440,8.768,3751,3747,3750
441,8.783,3751,3750,3750
442,8.799,3751,3751,3751
443,8.815,3752,3751,3751
444,8.831,3751,3751,3751
445,8.863,3751,3751,3751
446,8.879,3750,3748,3749
447,8.895,3751,3751,3750
448,8.911,3751,3751,3750
449,8.928,3751,3751,3751
450,8.943,3751,3751,3751
451,8.975,3751,3751,3751
452,8.991,3751,3751,3751
453,9.007,3751,3751,3751
454,9.023,3750,3750,3750
455,9.039,3751,3751,3751
456,9.056,3751,3751,3751
457,9.087,3751,3751,3751
458,9.103,3751,3751,3751
459,9.119,3751,3751,3751
460,9.135,3745,3751,3751
461,9.151,3751,3747,3750
462,9.168,3749,3749,3749
463,9.199,3751,3751,3750
464,9.215,3751,3751,3750
465,9.231,3752,3750,3751
466,9.247,3745,3751,3751
467,9.263,3751,3750,3750
468,9.279,3751,3751,3751
469,9.295,3751,3751,3751
470,9.328,3750,3750,3750
471,9.343,3752,3752,3751
472,9.36,3751,3751,3750
473,9.376,3751,3751,3751
474,9.391,3751,3750,3750
475,9.408,3751,3751,3750
476,9.44,3751,3751,3751
477,9.455,3751,3751,3751
478,9.471,3750,3746,3749
479,9.487,3752,3751,3751
480,9.504,3751,3751,3750
481,9.519,3752,3751,3751
482,9.551,3751,3751,3751
483,9.568,3751,3751,3750
484,9.584,3751,3751,3750
485,9.599,3751,3751,3751
486,9.615,3743,3749,3749
487,9.632,3751,3751,3751
488,9.648,3751,3751,3751
489,9.679,3751,3751,3751
490,9.695,3751,3751,3750
491,9.711,3751,3751,3750
492,9.728,3751,3751,3751
493,9.743,3751,3751,3750
494,9.76,3750,3750,3749
495,9.791,3751,3751,3751
496,9.808,3751,3751,3751
497,9.823,3751,3751,3751
498,9.839,3751,3751,3751
499,9.855,3752,3751,3751
500,9.871,3751,3751,3750
501,9.903,3751,3751,3750
502,9.919,3750,3750,3749
503,9.936,3751,3751,3751
504,9.951,3745,3751,3751
505,9.967,3751,3751,3750
506,9.984,3751,3751,3750
507,10.015,3751,3751,3750
508,10.032,3751,3750,3750
509,10.047,3751,3751,3751
510,10.063,3750,3750,3750
511,10.079,3751,3751,3751
512,10.095,3751,3751,3751
513,10.111,3751,3751,3751
514,10.143,3751,3751,3751
515,10.16,3751,3751,3751
516,10.176,3751,3751,3750
517,10.191,3751,3751,3750
518,10.208,3750,3749,3749
519,10.223,3752,3751,3751
520,10.255,3751,3751,3751
521,10.271,3751,3751,3750
522,10.288,3751,3751,3751
523,10.304,3751,3751,3750
524,10.319,3751,3751,3750
525,10.335,3744,3750,3750
526,10.368,3750,3750,3749
527,10.383,3751,3751,3751
528,10.399,3751,3751,3751
529,10.415,3751,3751,3750
530,10.431,3751,3751,3751
531,10.448,3751,3751,3751
532,10.479,3751,3751,3750
533,10.495,3751,3750,3750
534,10.511,3750,3750,3750
535,10.528,3752,3752,3751
536,10.543,3751,3751,3751
537,10.56,3751,3751,3751
538,10.576,3750,3750,3750
539,10.608,3751,3750,3750
540,10.623,3751,3751,3751
541,10.64,3751,3749,3750
542,10.655,3750,3750,3750
543,10.672,3751,3751,3751
544,10.687,3752,3751,3751
545,10.719,3752,3751,3751
546,10.735,3751,3751,3751
547,10.751,3751,3751,3751
548,10.768,3751,3750,3750
549,10.783,3751,3751,3751
550,10.799,3750,3750,3750
551,10.831,3751,3751,3751
552,10.848,3751,3751,3750
553,10.863,3752,3751,3751
554,10.879,3751,3751,3751
555,10.895,3751,3751,3750
556,10.911,3751,3750,3750
557,10.943,3751,3751,3751
558,10.959,3749,3749,3749
559,10.976,3751,3751,3750
560,10.991,3751,3751,3751
561,11.008,3751,3751,3751
562,11.023,3751,3751,3751
563,11.039,3744,3750,3750
564,11.071,3751,3751,3750
565,11.088,3751,3751,3751
566,11.104,3750,3750,3749
567,11.119,3751,3751,3751
568,11.136,3744,3750,3750
569,11.151,3751,3751,3751
570,11.183,3751,3751,3751
571,11.199,3751,3751,3750
572,11.215,3751,3751,3750
573,11.231,3751,3751,3750
574,11.248,3750,3750,3750
575,11.263,3751,3750,3750
576,11.295,3751,3747,3750
577,11.311,3752,3751,3751
578,11.328,3751,3751,3750
579,11.343,3751,3751,3750
580,11.359,3751,3751,3750
581,11.376,3751,3751,3751
582,11.407,3749,3749,3749
583,11.423,3751,3751,3750
584,11.439,3751,3751,3751
585,11.455,3751,3751,3751
586,11.471,3751,3751,3751
587,11.488,3751,3751,3751
588,11.504,3751,3751,3751
589,11.535,3751,3747,3750
590,11.551,3750,3750,3749
591,11.568,3751,3750,3750
592,11.583,3751,3751,3751
593,11.599,3752,3751,3751
594,11.615,3752,3751,3751
595,11.648,3751,3751,3751
596,11.663,3751,3751,3750
597,11.679,3751,3751,3751
598,11.695,3750,3749,3749
599,11.711,3751,3751,3751
600,11.728,3751,3751,3751
601,11.76,3745,3751,3751
602,11.776,3751,3751,3751
603,11.791,3751,3751,3751
604,11.808,3751,3750,3750
605,11.823,3751,3750,3750
606,11.839,3750,3750,3750
607,11.871,3745,3751,3751
608,11.888,3751,3747,3750
609,11.903,3751,3751,3751
610,11.92,3751,3750,3750
611,11.935,3751,3751,3751
612,11.951,3751,3751,3750
613,11.967,3751,3751,3750
614,11.999,3750,3750,3749
615,12.015,3751,3751,3751
616,12.031,3752,3750,3751
617,12.048,3751,3750,3750
618,12.063,3751,3751,3751
619,12.079,3751,3751,3751
620,12.111,3751,3751,3751
621,12.128,3750,3750,3750
622,12.143,3750,3750,3750
623,12.16,3751,3751,3751
624,12.176,3752,3751,3751
625,12.191,3751,3751,3750
626,12.223,3751,3751,3751
627,12.239,3751,3751,3750
628,12.256,3750,3750,3750
629,12.271,3751,3751,3750
630,12.288,3749,3749,3749
631,12.303,3751,3751,3751
632,12.335,3751,3751,3750
633,12.351,3751,3751,3751
634,12.368,3751,3750,3750
635,12.383,3751,3751,3751
636,12.4,3751,3751,3750
637,12.416,3751,3751,3751
638,12.431,3750,3749,3749
639,12.463,3752,3752,3751
640,12.479,3751,3751,3751
641,12.495,3751,3751,3751
642,12.511,3751,3747,3750
643,12.528,3751,3747,3750
644,12.543,3751,3751,3751
645,12.576,3751,3751,3750
646,12.591,3749,3749,3749
647,12.608,3745,3751,3751
648,12.623,3751,3751,3751
649,12.639,3752,3748,3751
650,12.655,3751,3751,3751
651,12.688,3751,3751,3750
652,12.704,3751,3751,3750
653,12.719,3751,3751,3751
654,12.735,3749,3749,3749
655,12.751,3751,3751,3751
656,12.768,3751,3751,3751
657,12.799,3752,3748,3751
658,12.815,3751,3751,3750
659,12.831,3751,3750,3750
660,12.848,3751,3750,3750
661,12.863,3751,3751,3751
662,12.879,3749,3749,3749
663,12.895,3751,3751,3751
664,12.928,3751,3751,3751
665,12.943,3751,3751,3751
666,12.96,3750,3750,3750
667,12.975,3751,3751,3751
668,12.991,3750,3750,3750
669,13.007,3751,3751,3751
670,13.04,3750,3750,3749
671,13.055,3751,3747,3750
672,13.071,3744,3750,3750
673,13.088,3751,3751,3751
674,13.103,3751,3751,3750
675,13.119,3751,3750,3750
676,13.151,3751,3751,3751
677,13.168,3752,3751,3751
678,13.183,3750,3748,3749
679,13.199,3751,3751,3751
680,13.215,3751,3751,3751
681,13.231,3751,3751,3751
682,13.263,3751,3751,3750
683,13.279,3751,3747,3750
684,13.295,3751,3751,3751
685,13.311,3751,3751,3750
686,13.328,3750,3746,3749
687,13.343,3751,3751,3751
688,13.36,3751,3751,3750
689,13.391,3750,3750,3750
690,13.408,3750,3750,3750
691,13.423,3751,3750,3750
692,13.439,3751,3751,3751
693,13.455,3751,3751,3751
694,13.471,3749,3749,3749
695,13.503,3751,3751,3750
696,13.519,3751,3751,3750
697,13.535,3752,3752,3751
698,13.551,3751,3751,3751
699,13.568,3744,3750,3750
700,13.583,3751,3751,3750
701,13.615,3751,3751,3751
702,13.631,3750,3750,3750
703,13.648,3751,3751,3751
704,13.663,3752,3751,3751
705,13.679,3751,3751,3751
706,13.695,3751,3751,3750
707,13.727,3751,3750,3750
708,13.743,3751,3751,3750
709,13.76,3751,3751,3751
710,13.775,3750,3750,3749
711,13.792,3751,3751,3751
712,13.807,3751,3751,3750
713,13.823,3751,3751,3751
714,13.855,3751,3751,3750
715,13.872,3751,3747,3750
716,13.888,3751,3751,3750
717,13.903,3751,3751,3751
718,13.919,3750,3750,3750
719,13.935,3751,3751,3750
720,13.968,3751,3751,3751
721,13.983,3751,3751,3751
722,13.999,3751,3751,3750
723,14.015,3751,3751,3751
724,14.031,3751,3751,3750
725,14.048,3751,3751,3750
726,14.079,3750,3750,3750
727,14.095,3751,3751,3751
728,14.111,3751,3751,3750
729,14.128,3751,3751,3750
730,14.143,3751,3751,3750
731,14.159,3751,3751,3750
732,14.191,3751,3751,3751
733,14.207,3745,3751,3751
734,14.223,3750,3750,3749
735,14.239,3751,3751,3750
736,14.255,3752,3751,3751
737,14.271,3751,3751,3751
738,14.288,3751,3751,3750
739,14.319,3751,3751,3750
740,14.335,3751,3751,3751
741,14.351,3751,3751,3751
742,14.367,3750,3746,3749
743,14.383,3751,3751,3751
744,14.399,3751,3751,3751
745,14.431,3751,3751,3750
746,14.447,3751,3751,3751
747,14.463,3751,3751,3751
748,14.479,3751,3750,3750
749,14.495,3751,3751,3751
750,14.511,3750,3749,3749
751,14.543,3752,3751,3751
752,14.559,3752,3751,3751
753,14.575,3751,3751,3751
754,14.591,3751,3751,3750
755,14.608,3751,3751,3751
756,14.623,3751,3751,3751
757,14.655,3751,3751,3751
758,14.671,3750,3750,3749
759,14.687,3751,3751,3750
760,14.703,3751,3751,3751
761,14.719,3751,3751,3750
762,14.735,3751,3751,3751
763,14.751,3751,3751,3751
764,14.783,3751,3751,3750
765,14.799,3751,3751,3751
766,14.815,3750,3750,3750
767,14.831,3751,3751,3751
768,14.848,3751,3751,3750
769,14.863,3751,3751,3751
770,14.895,3751,3751,3750
771,14.911,3751,3751,3751
772,14.928,3751,3747,3750
773,14.943,3751,3751,3751
774,14.96,3750,3750,3749
775,14.975,3752,3752,3751
776,15.007,3751,3751,3751
777,15.023,3752,3752,3751
778,15.039,3751,3751,3751
779,15.055,3751,3751,3750
780,15.071,3751,3750,3750
781,15.088,3751,3751,3750
782,15.119,3750,3749,3749
783,15.135,3751,3751,3751
784,15.151,3751,3751,3751
785,15.168,3751,3751,3751
786,15.183,3751,3751,3751
787,15.199,3751,3751,3750
788,15.215,3751,3751,3750
789,15.248,3752,3751,3751
790,15.263,3749,3749,3749
791,15.279,3751,3747,3750
792,15.295,3751,3751,3750
793,15.311,3752,3751,3751
794,15.328,3751,3751,3751
795,15.359,3745,3751,3751
796,15.375,3751,3751,3751
797,15.391,3751,3751,3750
798,15.408,3750,3750,3749
799,15.423,3751,3751,3751
800,15.439,3751,3751,3751
801,15.471,3752,3751,3751
802,15.488,3751,3751,3751
803,15.503,3751,3751,3750
804,15.519,3751,3751,3750
805,15.535,3751,3751,3750
806,15.551,3750,3750,3749
807,15.583,3751,3751,3751
808,15.599,3752,3752,3751
809,15.615,3751,3751,3751
810,15.631,3751,3750,3750
811,15.647,3751,3751,3751
812,15.663,3751,3751,3751
813,15.679,3751,3751,3751
814,15.711,3750,3750,3750
815,15.727,3751,3751,3751
816,15.743,3751,3751,3750
817,15.76,3751,3751,3750
818,15.776,3751,3751,3751
819,15.791,3744,3750,3750
820,15.824,3751,3751,3751
821,15.84,3751,3751,3750
822,15.855,3750,3750,3750
823,15.871,3752,3751,3751
824,15.887,3751,3751,3750
825,15.903,3751,3751,3750
826,15.935,3751,3751,3751
827,15.951,3751,3750,3750
828,15.967,3751,3751,3751
829,15.983,3745,3751,3751
830,15.999,3750,3746,3749
831,16.015,3752,3751,3751
832,16.047,3751,3751,3750
833,16.063,3751,3751,3751
834,16.079,3751,3751,3751
835,16.095,3751,3751,3750
836,16.111,3751,3751,3751
837,16.128,3751,3751,3750
838,16.143,3750,3750,3749
839,16.176,3751,3751,3750
840,16.191,3752,3751,3751
841,16.207,3751,3751,3751
842,16.223,3751,3751,3751
843,16.239,3750,3750,3750
844,16.255,3752,3751,3751
845,16.287,3751,3751,3750
846,16.303,3750,3750,3750
847,16.32,3751,3751,3750
848,16.336,3751,3751,3751
849,16.351,3751,3751,3750
850,16.367,3752,3751,3751
851,16.399,3751,3751,3751
852,16.415,3751,3750,3750
853,16.431,3751,3751,3750
854,16.447,3750,3750,3749
855,16.463,3751,3751,3750
856,16.479,3751,3751,3750
857,16.511,3745,3751,3751
858,16.527,3751,3751,3750
859,16.543,3751,3747,3750
860,16.559,3751,3751,3751
861,16.576,3751,3751,3750
862,16.591,3750,3749,3749
863,16.607,3751,3751,3751
864,16.639,3752,3751,3751
865,16.655,3751,3751,3751
866,16.671,3751,3747,3750
867,16.687,3751,3750,3750
868,16.703,3751,3751,3751
869,16.719,3751,3747,3750
870,16.751,3750,3750,3750
871,16.767,3752,3751,3751
872,16.783,3751,3751,3750
873,16.799,3751,3751,3750
874,16.815,3751,3751,3750
875,16.831,3752,3751,3751
876,16.863,3751,3751,3751
877,16.879,3751,3751,3750
878,16.895,3749,3749,3749
879,16.911,3752,3751,3751
880,16.927,3751,3751,3751
881,16.943,3751,3751,3751
882,16.975,3751,3751,3751
883,16.991,3751,3751,3750
884,17.007,3751,3751,3751
885,17.023,3745,3751,3751
886,17.039,3749,3749,3749
887,17.055,3751,3751,3751
888,17.071,3752,3751,3751
889,17.103,3751,3751,3751
890,17.119,3752,3751,3751
891,17.135,3751,3751,3750
892,17.151,3751,3751,3751
893,17.167,3751,3751,3751
894,17.183,3750,3750,3750
895,17.215,3751,3751,3751
896,17.231,3751,3751,3751
897,17.247,3751,3751,3751
898,17.263,3751,3751,3751
899,17.279,3751,3751,3751
900,17.295,3751,3751,3751
901,17.327,3751,3751,3750
902,17.343,3743,3749,3749
903,17.359,3751,3751,3750
904,17.375,3751,3751,3750
905,17.391,3751,3751,3750
906,17.408,3751,3751,3750
907,17.439,3751,3751,3751
908,17.455,3751,3751,3751
909,17.471,3751,3750,3750
910,17.487,3750,3750,3749
911,17.503,3751,3751,3751
912,17.519,3751,3751,3751
913,17.535,3751,3751,3750
914,17.568,3750,3750,3750
915,17.583,3751,3751,3751
916,17.599,3751,3751,3750
917,17.615,3751,3751,3750
918,17.631,3750,3750,3749
919,17.647,3751,3751,3751
920,17.679,3751,3751,3751
921,17.695,3751,3751,3750
922,17.711,3751,3751,3750
923,17.727,3751,3751,3750
924,17.743,3751,3751,3751
925,17.759,3751,3750,3750
926,17.791,3749,3749,3749
927,17.807,3751,3751,3751
928,17.823,3751,3751,3751
929,17.839,3751,3751,3751
