N_event,t_trig,tP1,tP2,tP3
927,19.343,3114,3113,3113
928,19.359,3114,3113,3113
929,19.375,3113,3113,3112
930,19.391,3114,3110,3113
931,19.423,3114,3113,3113
932,19.439,3114,3114,3113
933,19.455,3113,3113,3113
934,19.471,3114,3114,3113
935,19.487,3114,3114,3113
936,19.503,3113,3113,3113
937,19.535,3113,3113,3113
938,19.551,3113,3113,3113
939,19.567,3113,3113,3112
940,19.583,3113,3113,3113
941,19.599,3114,3113,3113
942,19.615,3113,3113,3112
943,19.631,3113,3113,3113
944,19.663,3113,3113,3113
945,19.679,3113,3113,3113
946,19.695,3113,3113,3113
947,19.711,3113,3113,3113
948,19.727,3113,3113,3113
949,19.743,3114,3113,3113
950,19.775,3114,3113,3113
951,19.791,3113,3113,3112
952,19.807,3114,3113,3113
953,19.824,3113,3113,3113
954,19.839,3113,3113,3113
955,19.855,3114,3113,3113
956,19.887,3113,3113,3113
957,19.903,3114,3113,3113
958,19.919,3114,3113,3113
959,19.935,3113,3113,3113
960,19.951,3113,3113,3113
961,19.967,3114,3114,3113
962,19.999,3113,3113,3113
963,20.015,3107,3113,3113
964,20.031,3114,3114,3113
965,20.048,3113,3113,3113
966,20.063,3113,3113,3113
967,20.079,3113,3113,3113
968,20.095,3114,3113,3113
969,20.127,3113,3113,3113
970,20.143,3113,3113,3112
971,20.159,3114,3114,3113
972,20.175,3113,3113,3112
973,20.191,3113,3113,3113
974,20.207,3107,3113,3113
975,20.239,3113,3113,3113
976,20.255,3114,3114,3113
977,20.271,3113,3113,3112
978,20.287,3113,3113,3112
979,20.303,3114,3113,3113
980,20.319,3113,3113,3113
981,20.351,3113,3113,3113
982,20.367,3113,3113,3113
983,20.383,3113,3113,3112
984,20.399,3113,3113,3113
985,20.415,3114,3113,3113
986,20.431,3113,3113,3113
987,20.463,3114,3114,3113
988,20.479,3113,3113,3113
989,20.495,3114,3114,3113
990,20.511,3114,3110,3113
991,20.527,3113,3113,3112
992,20.543,3113,3113,3112
993,20.559,3114,3113,3113
994,20.591,3113,3113,3112
995,20.607,3113,3113,3113
996,20.623,3113,3113,3113
997,20.639,3113,3113,3113
998,20.655,3114,3114,3113
999,20.671,3113,3113,3113
1000,20.703,3113,3113,3113
1001,20.719,3114,3114,3113
1002,20.735,3113,3113,3113
1003,20.751,3114,3113,3113
1004,20.767,3113,3113,3113
1005,20.783,3113,3113,3113
1006,20.815,3113,3113,3113
1007,20.831,3111,3113,3113
1008,20.847,3113,3113,3113
1009,20.863,3114,3114,3113
1010,20.879,3113,3113,3113
1011,20.895,3114,3110,3113
1012,20.911,3113,3113,3113
1013,20.943,3113,3113,3113
1014,20.959,3113,3113,3113
1015,20.975,3107,3113,3113
1016,20.991,3113,3113,3113
1017,21.007,3113,3113,3112
1018,21.023,3114,3113,3113
1019,21.055,3113,3113,3113
1020,21.071,3113,3113,3112
1021,21.087,3113,3113,3113
1022,21.103,3113,3113,3113
1023,21.119,3114,3113,3113
1024,21.135,3114,3110,3113
1025,21.167,3113,3113,3113
1026,21.183,3111,3113,3113
1027,21.199,3113,3113,3113
1028,21.215,3113,3113,3113
1029,21.231,3113,3113,3113
1030,21.247,3114,3114,3113
1031,21.279,3113,3113,3112
1032,21.295,3113,3113,3112
1033,21.311,3113,3113,3113
1034,21.327,3113,3113,3112
1035,21.343,3113,3113,3113
1036,21.359,3113,3113,3113
1037,21.375,3113,3113,3113
1038,21.407,3114,3113,3113
1039,21.423,3113,3113,3112
1040,21.439,3114,3113,3113
1041,21.455,3113,3113,3113
1042,21.471,3113,3113,3113
1043,21.487,3113,3113,3113
1044,21.519,3114,3113,3113
