N_event,t_trig,tP1,tP2,tP3
68,3.966,1489,1489,1489
69,3.982,1489,1489,1489
70,3.998,1489,1489,1488
71,4.014,1490,1490,1489
72,4.03,1490,1486,1489
73,4.046,1489,1489,1489
74,4.079,1490,1490,1489
75,4.094,1490,1490,1489
76,4.11,1489,1489,1489
77,4.126,1489,1489,1488
78,4.143,1490,1490,1489
79,4.158,1489,1489,1489
80,4.19,1489,1489,1489
81,4.206,1489,1489,1489
82,4.223,1490,1490,1489
83,4.238,1489,1489,1489
84,4.255,1489,1489,1489
85,4.271,1489,1489,1489
86,4.302,1489,1489,1489
87,4.318,1489,1489,1489
88,4.334,1483,1489,1489
89,4.35,1489,1489,1489
90,4.366,1489,1489,1489
91,4.382,1489,1489,1488
92,4.414,1489,1489,1489
93,4.43,1490,1486,1489
94,4.446,1489,1489,1489
95,4.463,1490,1490,1489
96,4.479,1489,1489,1489
97,4.494,1490,1489,1489
98,4.51,1489,1489,1488
99,4.543,1490,1489,1489
100,4.558,1490,1490,1489
101,4.574,1489,1489,1489
102,4.59,1489,1489,1489
103,4.606,1489,1489,1489
104,4.623,1490,1489,1489
105,4.654,1489,1489,1489
106,4.67,1489,1489,1489
107,4.686,1489,1489,1488
108,4.703,1490,1490,1489
109,4.718,1489,1489,1489
110,4.734,1489,1489,1489
111,4.766,1490,1489,1489
112,4.783,1489,1489,1489
113,4.798,1490,1490,1489
114,4.814,1490,1490,1489
115,4.83,1490,1490,1489
116,4.846,1489,1489,1489
117,4.878,1489,1489,1488
118,4.894,1489,1489,1489
119,4.911,1490,1490,1489
120,4.926,1489,1489,1489
121,4.943,1490,1490,1489
122,4.959,1490,1486,1489
123,4.975,1489,1489,1489
124,5.006,1489,1489,1489
125,5.023,1490,1489,1489
126,5.038,1489,1489,1489
127,5.054,1483,1489,1489
128,5.07,1490,1489,1489
129,5.086,1489,1489,1489
130,5.118,1489,1489,1489
131,5.134,1489,1489,1489
132,5.15,1490,1489,1489
133,5.166,1489,1489,1489
134,5.183,1490,1490,1489
135,5.198,1489,1489,1489
136,5.23,1489,1489,1488
137,5.246,1489,1489,1489
138,5.263,1489,1489,1489
139,5.279,1490,1490,1489
140,5.294,1489,1489,1489
141,5.31,1489,1489,1488
142,5.342,1490,1486,1489
143,5.358,1489,1489,1488
144,5.374,1489,1489,1489
145,5.39,1489,1489,1489
146,5.406,1489,1489,1488
147,5.423,1489,1489,1489
148,5.438,1490,1489,1489
149,5.47,1489,1489,1488
150,5.486,1490,1486,1489
151,5.503,1490,1489,1489
152,5.519,1489,1489,1489
153,5.534,1489,1489,1488
154,5.551,1489,1489,1489
155,5.583,1489,1489,1488
156,5.598,1489,1489,1489
157,5.614,1489,1489,1489
158,5.63,1489,1489,1489
159,5.646,1490,1489,1489
160,5.663,1489,1489,1489
161,5.694,1489,1489,1489
162,5.71,1490,1490,1489
163,5.726,1490,1486,1489
164,5.742,1489,1489,1489
165,5.759,1489,1489,1488
166,5.774,1490,1486,1489
167,5.806,1489,1489,1488
168,5.822,1489,1489,1489
169,5.838,1489,1489,1489
170,5.854,1489,1489,1489
171,5.87,1489,1489,1489
172,5.886,1490,1490,1489
173,5.903,1490,1489,1489
174,5.934,1490,1490,1489
175,5.95,1490,1490,1489
176,5.966,1489,1489,1489
177,5.983,1490,1490,1489
178,5.998,1489,1489,1489
179,6.014,1489,1489,1488
180,6.046,1489,1489,1489
181,6.063,1490,1489,1489
182,6.079,1489,1489,1489
183,6.095,1489,1489,1489
184,6.111,1489,1489,1488
185,6.127,1490,1489,1489
186,6.158,1490,1489,1489
187,6.174,1490,1489,1489
188,6.19,1490,1490,1489
189,6.206,1489,1489,1489
190,6.223,1489,1489,1489
191,6.239,1489,1489,1489
192,6.27,1490,1489,1489
193,6.286,1490,1490,1489
194,6.303,1489,1489,1489
195,6.319,1489,1489,1488
196,6.334,1490,1486,1489
197,6.35,1490,1486,1489
198,6.366,1489,1489,1489
199,6.398,1490,1490,1489
200,6.414,1489,1489,1489
201,6.43,1489,1489,1489
202,6.446,1489,1489,1489
203,6.463,1489,1489,1488
204,6.479,1489,1489,1489
205,6.51,1490,1490,1489
206,6.526,1489,1489,1489
207,6.543,1489,1489,1489
208,6.558,1489,1489,1488
209,6.574,1489,1489,1489
210,6.59,1489,1489,1489
211,6.623,1489,1489,1489
212,6.638,1490,1489,1489
213,6.654,1489,1489,1488
214,6.67,1490,1490,1489
215,6.686,1489,1489,1489
216,6.703,1489,1489,1489
217,6.734,1489,1489,1489
218,6.751,1489,1489,1489
219,6.767,1489,1489,1488
220,6.783,1490,1490,1489
221,6.798,1489,1489,1488
222,6.814,1489,1489,1489
223,6.83,1489,1489,1489
224,6.863,1489,1489,1489
225,6.879,1490,1490,1489
226,6.894,1489,1489,1489
227,6.91,1489,1489,1489
228,6.926,1489,1489,1489
229,6.943,1490,1490,1489
230,6.974,1490,1489,1489
231,6.99,1490,1490,1489
232,7.006,1489,1489,1489
233,7.023,1489,1489,1488
234,7.038,1489,1489,1489
235,7.054,1489,1489,1489
236,7.086,1489,1489,1489
237,7.103,1489,1489,1489
238,7.118,1489,1489,1489
239,7.134,1489,1489,1489
240,7.15,1490,1490,1489
241,7.166,1490,1489,1489
242,7.198,1490,1489,1489
243,7.214,1489,1489,1489
244,7.23,1489,1489,1489
245,7.246,1489,1489,1488
246,7.263,1490,1489,1489
247,7.279,1489,1489,1489
248,7.294,1489,1489,1489
249,7.326,1483,1489,1489
250,7.343,1489,1489,1489
251,7.359,1489,1489,1488
252,7.374,1490,1490,1489
253,7.391,1489,1489,1489
254,7.407,1490,1489,1489
255,7.438,1489,1489,1489
256,7.454,1490,1489,1489
257,7.47,1490,1489,1489
258,7.487,1489,1489,1489
259,7.502,1489,1489,1489
260,7.518,1489,1489,1489
261,7.55,1489,1489,1489
262,7.566,1489,1489,1489
263,7.583,1489,1489,1488
264,7.598,1490,1490,1489
265,7.614,1489,1489,1489
266,7.63,1489,1489,1488
267,7.662,1489,1489,1489
268,7.679,1489,1489,1489
269,7.694,1489,1489,1489
270,7.71,1490,1490,1489
271,7.726,1490,1490,1489
272,7.743,1490,1490,1489
273,7.758,1489,1489,1489
274,7.79,1489,1489,1489
275,7.806,1490,1490,1489
276,7.823,1489,1489,1489
277,7.838,1489,1489,1489
278,7.854,1490,1489,1489
279,7.87,1490,1490,1489
280,7.903,1489,1489,1489
281,7.918,1490,1489,1489
282,7.934,1490,1490,1489
283,7.95,1489,1489,1489
284,7.966,1490,1486,1489
285,7.983,1489,1489,1489
286,8.014,1490,1490,1489
287,8.03,1490,1490,1489
288,8.046,1490,1489,1489
289,8.063,1489,1489,1488
290,8.079,1489,1489,1489
291,8.094,1489,1489,1489
292,8.126,1489,1489,1489
293,8.143,1490,1490,1489
294,8.158,1489,1489,1489
295,8.174,1489,1489,1489
296,8.19,1490,1490,1489
297,8.206,1489,1489,1489
298,8.223,1489,1489,1489
299,8.254,1489,1489,1489
300,8.27,1489,1489,1489
301,8.287,1483,1489,1489
302,8.303,1490,1490,1489
303,8.319,1490,1490,1489
304,8.334,1489,1489,1489
305,8.366,1489,1489,1489
306,8.383,1489,1489,1489
307,8.398,1489,1489,1489
308,8.414,1490,1489,1489
309,8.43,1489,1489,1489
310,8.446,1490,1490,1489
311,8.479,1490,1490,1489
312,8.494,1489,1489,1489
313,8.51,1489,1489,1489
314,8.526,1489,1489,1489
315,8.543,1490,1490,1489
316,8.558,1489,1489,1488
317,8.59,1489,1489,1488
318,8.606,1490,1490,1489
319,8.622,1490,1489,1489
320,8.638,1489,1489,1489
321,8.654,1489,1489,1488
322,8.67,1490,1489,1489
323,8.686,1489,1489,1488
324,8.718,1489,1489,1489
325,8.734,1483,1489,1489
326,8.75,1489,1489,1489
327,8.766,1489,1489,1489
328,8.783,1489,1489,1489
329,8.798,1489,1489,1489
330,8.83,1490,1486,1489
331,8.847,1489,1489,1489
332,8.863,1490,1490,1489
333,8.879,1490,1489,1489
334,8.894,1490,1489,1489
335,8.91,1489,1489,1489
336,8.942,1490,1490,1489
337,8.958,1489,1489,1489
338,8.974,1489,1489,1489
339,8.99,1489,1489,1489
340,9.006,1490,1490,1489
341,9.022,1490,1489,1489
342,9.054,1489,1489,1489
343,9.07,1489,1489,1488
344,9.086,1489,1489,1489
345,9.103,1489,1489,1489
346,9.118,1489,1489,1489
347,9.134,1489,1489,1489
348,9.15,1489,1489,1489
349,9.183,1489,1489,1489
350,9.198,1483,1489,1489
351,9.214,1489,1489,1489
352,9.23,1490,1489,1489
353,9.246,1489,1489,1489
354,9.263,1490,1490,1489
355,9.294,1490,1490,1489
356,9.31,1490,1490,1489
357,9.326,1489,1489,1488
358,9.342,1489,1489,1488
359,9.358,1490,1490,1489
360,9.374,1490,1490,1489
361,9.406,1490,1489,1489
362,9.423,1490,1490,1489
363,9.438,1489,1489,1488
364,9.454,1489,1489,1489
365,9.47,1490,1489,1489
366,9.486,1489,1489,1489
367,9.518,1490,1490,1489
368,9.535,1489,1489,1489
369,9.551,1489,1489,1489
370,9.566,1489,1489,1489
371,9.582,1490,1486,1489
372,9.598,1490,1489,1489
373,9.614,1489,1489,1489
374,9.646,1489,1489,1488
375,9.663,1489,1489,1489
376,9.679,1489,1489,1489
377,9.694,1489,1489,1488
378,9.71,1489,1489,1488
379,9.726,1489,1489,1489
380,9.758,1490,1490,1489
381,9.774,1490,1489,1489
382,9.79,1489,1489,1489
383,9.806,1489,1489,1489
384,9.823,1490,1486,1489
385,9.838,1489,1489,1489
386,9.87,1489,1489,1489
387,9.886,1489,1489,1488
388,9.903,1489,1489,1489
389,9.918,1489,1489,1489
390,9.934,1489,1489,1489
391,9.95,1489,1489,1489
392,9.982,1489,1489,1488
393,9.998,1489,1489,1489
394,10.014,1489,1489,1489
395,10.031,1489,1489,1489
396,10.047,1489,1489,1489
397,10.063,1489,1489,1488
398,10.079,1490,1490,1489
399,10.11,1490,1490,1489
400,10.126,1489,1489,1489
401,10.142,1489,1489,1489
402,10.158,1489,1489,1489
403,10.174,1490,1486,1489
404,10.19,1490,1490,1489
405,10.223,1483,1489,1489
406,10.238,1489,1489,1489
407,10.254,1490,1489,1489
408,10.27,1489,1489,1489
409,10.286,1489,1489,1489
410,10.302,1489,1489,1489
411,10.334,1489,1489,1488
412,10.35,1489,1489,1489
413,10.366,1489,1489,1489
414,10.383,1490,1490,1489
415,10.398,1489,1489,1488
416,10.414,1490,1490,1489
417,10.446,1490,1489,1489
418,10.462,1487,1489,1489
419,10.479,1489,1489,1488
420,10.494,1489,1489,1489
421,10.51,1489,1489,1488
422,10.526,1483,1489,1489
423,10.542,1489,1489,1489
424,10.574,1489,1489,1489
425,10.59,1489,1489,1489
426,10.606,1489,1489,1488
427,10.622,1490,1490,1489
428,10.638,1489,1489,1488
429,10.654,1490,1490,1489
430,10.686,1489,1489,1489
431,10.702,1489,1489,1489
432,10.718,1489,1489,1489
433,10.734,1489,1489,1488
434,10.75,1489,1489,1489
435,10.766,1489,1489,1489
436,10.798,1490,1490,1489
437,10.814,1489,1489,1489
438,10.83,1489,1489,1489
439,10.846,1490,1490,1489
440,10.863,1490,1490,1489
441,10.879,1489,1489,1489
442,10.911,1490,1490,1489
443,10.926,1489,1489,1489
444,10.942,1489,1489,1489
445,10.958,1489,1489,1489
446,10.974,1489,1489,1488
447,10.99,1489,1489,1489
448,11.006,1490,1489,1489
449,11.038,1489,1489,1488
450,11.054,1489,1489,1489
451,11.07,1490,1489,1489
452,11.086,1489,1489,1489
453,11.102,1489,1489,1488
454,11.118,1490,1489,1489
455,11.15,1490,1489,1489
456,11.166,1490,1490,1489
457,11.182,1489,1489,1489
458,11.198,1489,1489,1489
459,11.214,1490,1486,1489
460,11.23,1489,1489,1489
461,11.262,1489,1489,1489
462,11.279,1490,1490,1489
463,11.294,1490,1490,1489
464,11.31,1489,1489,1489
465,11.326,1490,1489,1489
466,11.343,1490,1490,1489
467,11.374,1489,1489,1489
468,11.39,1490,1490,1489
469,11.406,1489,1489,1489
470,11.423,1489,1489,1489
471,11.438,1489,1489,1488
472,11.454,1489,1489,1489
473,11.47,1489,1489,1489
474,11.502,1490,1490,1489
475,11.518,1489,1489,1489
476,11.534,1490,1490,1489
477,11.55,1489,1489,1489
478,11.566,1490,1490,1489
479,11.582,1490,1486,1489
480,11.614,1489,1489,1489
481,11.63,1489,1489,1489
482,11.646,1489,1489,1488
483,11.662,1490,1489,1489
484,11.679,1483,1489,1489
485,11.694,1489,1489,1489
486,11.726,1489,1489,1489
487,11.742,1489,1489,1489
488,11.758,1490,1486,1489
489,11.775,1489,1489,1489
490,11.79,1490,1490,1489
491,11.806,1489,1489,1489
492,11.838,1490,1490,1489
493,11.854,1489,1489,1488
494,11.87,1490,1490,1489
495,11.886,1489,1489,1489
496,11.902,1489,1489,1488
497,11.918,1490,1490,1489
498,11.934,1490,1490,1489
499,11.966,1489,1489,1488
500,11.982,1489,1489,1488
501,11.998,1489,1489,1488
502,12.014,1489,1489,1488
503,12.03,1490,1490,1489
504,12.046,1489,1489,1488
505,12.079,1489,1489,1489
506,12.094,1489,1489,1488
507,12.11,1489,1489,1489
508,12.126,1490,1489,1489
509,12.142,1490,1489,1489
510,12.158,1489,1489,1489
511,12.19,1489,1489,1489
512,12.206,1489,1489,1489
513,12.222,1489,1489,1489
514,12.238,1490,1489,1489
515,12.254,1490,1486,1489
516,12.27,1489,1489,1489
517,12.302,1490,1490,1489
518,12.318,1489,1489,1489
519,12.334,1489,1489,1488
520,12.35,1489,1489,1489
521,12.366,1489,1489,1489
522,12.383,1489,1489,1489
523,12.398,1489,1489,1489
524,12.43,1489,1489,1489
525,12.446,1489,1489,1489
526,12.463,1490,1490,1489
527,12.478,1490,1489,1489
528,12.495,1489,1489,1489
529,12.51,1489,1489,1488
530,12.542,1483,1489,1489
531,12.558,1489,1489,1489
532,12.574,1490,1490,1489
533,12.59,1490,1486,1489
534,12.607,1489,1489,1489
535,12.623,1490,1486,1489
536,12.654,1489,1489,1489
537,12.67,1489,1489,1489
538,12.686,1489,1489,1489
539,12.702,1489,1489,1489
540,12.718,1489,1489,1489
541,12.734,1483,1489,1489
542,12.766,1490,1490,1489
543,12.782,1490,1490,1489
544,12.798,1489,1489,1489
545,12.814,1489,1489,1489
546,12.83,1489,1489,1489
547,12.846,1489,1489,1489
548,12.862,1490,1490,1489
549,12.894,1490,1489,1489
550,12.91,1489,1489,1489
551,12.926,1489,1489,1489
552,12.942,1489,1489,1489
553,12.958,1483,1489,1489
554,12.974,1489,1489,1489
555,13.006,1490,1489,1489
556,13.022,1490,1490,1489
557,13.038,1489,1489,1488
558,13.054,1489,1489,1489
559,13.07,1490,1490,1489
560,13.086,1489,1489,1489
561,13.118,1490,1490,1489
562,13.134,1489,1489,1489
563,13.15,1483,1489,1489
564,13.166,1489,1489,1489
565,13.182,1489,1489,1489
566,13.198,1489,1489,1489
567,13.23,1490,1490,1489
568,13.246,1490,1489,1489
569,13.262,1490,1489,1489
570,13.279,1490,1489,1489
571,13.294,1489,1489,1489
572,13.31,1489,1489,1489
573,13.326,1489,1489,1489
574,13.358,1490,1490,1489
575,13.374,1489,1489,1489
576,13.39,1490,1486,1489
577,13.406,1489,1489,1489
578,13.422,1489,1489,1489
579,13.438,1489,1489,1488
580,13.47,1490,1489,1489
581,13.486,1489,1489,1489
582,13.503,1489,1489,1489
583,13.518,1490,1486,1489
584,13.534,1490,1490,1489
585,13.55,1490,1489,1489
586,13.582,1489,1489,1489
587,13.598,1489,1489,1489
588,13.614,1490,1490,1489
589,13.63,1489,1489,1489
590,13.646,1489,1489,1489
591,13.662,1489,1489,1488
592,13.694,1489,1489,1488
593,13.71,1490,1489,1489
594,13.726,1490,1490,1489
595,13.742,1490,1490,1489
596,13.758,1489,1489,1489
597,13.774,1489,1489,1489
598,13.79,1489,1489,1489
599,13.822,1490,1486,1489
600,13.838,1489,1489,1489
601,13.854,1489,1489,1489
602,13.87,1489,1489,1488
603,13.886,1489,1489,1489
604,13.902,1489,1489,1489
605,13.935,1490,1489,1489
606,13.95,1483,1489,1489
607,13.966,1489,1489,1489
608,13.982,1490,1490,1489
609,13.998,1490,1489,1489
610,14.014,1490,1489,1489
611,14.046,1490,1486,1489
612,14.063,1489,1489,1489
613,14.079,1489,1489,1488
614,14.094,1489,1489,1489
615,14.11,1489,1489,1489
616,14.126,1490,1489,1489
617,14.158,1489,1489,1489
618,14.174,1490,1489,1489
619,14.19,1490,1489,1489
620,14.206,1489,1489,1489
621,14.222,1490,1489,1489
622,14.238,1490,1490,1489
623,14.254,1490,1489,1489
624,14.286,1489,1489,1489
625,14.302,1489,1489,1489
626,14.318,1490,1486,1489
627,14.334,1489,1489,1488
628,14.35,1489,1489,1489
629,14.366,1490,1490,1489
630,14.398,1489,1489,1489
631,14.414,1490,1489,1489
632,14.43,1489,1489,1489
633,14.446,1490,1490,1489
634,14.463,1489,1489,1489
635,14.478,1489,1489,1489
636,14.51,1489,1489,1488
637,14.526,1489,1489,1489
638,14.542,1489,1489,1489
639,14.558,1490,1490,1489
640,14.574,1489,1489,1489
641,14.59,1489,1489,1488
642,14.622,1490,1486,1489
643,14.638,1489,1489,1489
644,14.654,1489,1489,1489
645,14.67,1489,1489,1488
646,14.686,1489,1489,1488
647,14.702,1490,1490,1489
648,14.718,1489,1489,1489
649,14.75,1490,1489,1489
650,14.766,1490,1490,1489
651,14.782,1490,1490,1489
652,14.798,1490,1490,1489
653,14.814,1489,1489,1489
654,14.83,1490,1490,1489
655,14.862,1489,1489,1489
656,14.878,1489,1489,1489
657,14.894,1490,1486,1489
658,14.91,1490,1490,1489
659,14.926,1483,1489,1489
660,14.942,1489,1489,1488
661,14.974,1489,1489,1489
662,14.99,1489,1489,1488
663,15.006,1490,1490,1489
664,15.022,1489,1489,1488
665,15.038,1489,1489,1489
666,15.054,1489,1489,1489
667,15.086,1490,1490,1489
668,15.102,1489,1489,1488
669,15.118,1489,1489,1488
670,15.134,1490,1489,1489
671,15.15,1489,1489,1489
672,15.166,1490,1490,1489
673,15.182,1489,1489,1489
674,15.214,1489,1489,1488
675,15.23,1490,1490,1489
676,15.246,1489,1489,1489
677,15.262,1489,1489,1488
678,15.278,1490,1490,1489
679,15.294,1490,1490,1489
680,15.326,1490,1489,1489
681,15.342,1489,1489,1489
682,15.359,1490,1490,1489
683,15.374,1490,1489,1489
684,15.39,1489,1489,1489
685,15.406,1489,1489,1489
686,15.438,1489,1489,1489
687,15.454,1490,1490,1489
688,15.47,1489,1489,1488
689,15.486,1489,1489,1489
690,15.502,1489,1489,1488
691,15.518,1483,1489,1489
692,15.55,1489,1489,1489
693,15.566,1489,1489,1489
694,15.582,1490,1490,1489
695,15.598,1489,1489,1488
696,15.614,1489,1489,1489
697,15.63,1489,1489,1488
698,15.646,1489,1489,1489
699,15.679,1490,1490,1489
700,15.694,1490,1489,1489
701,15.71,1489,1489,1489
702,15.726,1490,1490,1489
703,15.742,1489,1489,1488
704,15.758,1490,1489,1489
705,15.79,1490,1489,1489
706,15.806,1489,1489,1489
707,15.822,1489,1489,1488
708,15.838,1490,1488,1489
709,15.854,1489,1489,1488
710,15.87,1490,1489,1489
711,15.902,1490,1490,1489
712,15.918,1489,1489,1489
713,15.934,1489,1489,1489
714,15.95,1483,1489,1489
715,15.966,1489,1489,1489
716,15.982,1489,1489,1488
717,16.014,1489,1489,1489
718,16.03,1489,1489,1489
719,16.046,1490,1490,1489
720,16.062,1489,1489,1489
721,16.079,1489,1489,1488
722,16.094,1489,1489,1489
723,16.11,1489,1489,1489
724,16.142,1490,1490,1489
725,16.158,1489,1489,1488
726,16.174,1490,1490,1489
727,16.19,1490,1490,1489
728,16.206,1489,1489,1489
729,16.222,1490,1489,1489
730,16.254,1489,1489,1489
731,16.27,1489,1489,1489
732,16.286,1490,1490,1489
733,16.302,1490,1489,1489
734,16.318,1490,1489,1489
735,16.334,1489,1489,1489
736,16.366,1489,1489,1489
737,16.382,1489,1489,1488
738,16.398,1483,1489,1489
739,16.414,1490,1490,1489
740,16.43,1490,1490,1489
741,16.446,1489,1489,1489
742,16.478,1490,1490,1489
743,16.494,1489,1489,1489
744,16.51,1489,1489,1489
745,16.526,1489,1489,1488
746,16.542,1489,1489,1489
747,16.558,1489,1489,1489
748,16.574,1489,1489,1489
749,16.606,1489,1489,1488
750,16.622,1489,1489,1489
751,16.638,1489,1489,1489
752,16.654,1490,1490,1489
753,16.67,1490,1490,1489
754,16.686,1490,1486,1489
755,16.718,1489,1489,1488
756,16.734,1490,1490,1489
757,16.75,1489,1489,1489
758,16.766,1489,1489,1489
759,16.782,1490,1490,1489
760,16.798,1489,1489,1489
761,16.83,1490,1486,1489
762,16.846,1489,1489,1489
763,16.863,1489,1489,1489
764,16.878,1490,1490,1489
765,16.894,1489,1489,1489
766,16.91,1489,1489,1489
767,16.942,1489,1489,1489
768,16.958,1490,1489,1489
769,16.974,1490,1490,1489
770,16.99,1490,1489,1489
771,17.006,1490,1490,1489
772,17.023,1490,1486,1489
773,17.038,1489,1489,1489
774,17.07,1490,1490,1489
775,17.086,1489,1489,1488
776,17.102,1490,1490,1489
777,17.118,1489,1489,1488
778,17.134,1489,1489,1489
779,17.15,1489,1489,1489
780,17.182,1490,1489,1489
781,17.198,1489,1489,1488
782,17.214,1490,1490,1489
783,17.23,1489,1489,1488
784,17.246,1490,1490,1489
785,17.262,1489,1489,1489
786,17.294,1489,1489,1489
787,17.31,1490,1489,1489
788,17.326,1490,1486,1489
789,17.342,1490,1489,1489
790,17.358,1489,1489,1488
791,17.374,1489,1489,1488
792,17.406,1489,1489,1488
793,17.422,1489,1489,1489
794,17.438,1489,1489,1489
795,17.454,1490,1489,1489
796,17.47,1489,1489,1488
797,17.486,1489,1489,1489
798,17.502,1489,1489,1488
799,17.534,1490,1490,1489
800,17.55,1490,1489,1489
801,17.566,1489,1489,1489
802,17.582,1489,1489,1489
803,17.598,1489,1489,1489
804,17.614,1490,1490,1489
805,17.646,1489,1489,1488
806,17.662,1490,1490,1489
807,17.679,1489,1489,1488
808,17.694,1489,1489,1489
809,17.71,1490,1490,1489
810,17.726,1489,1489,1489
811,17.758,1490,1490,1489
812,17.774,1489,1489,1489
813,17.79,1489,1489,1489
814,17.806,1489,1489,1489
815,17.822,1490,1489,1489
816,17.838,1490,1490,1489
817,17.87,1489,1489,1489
818,17.886,1490,1486,1489
819,17.902,1489,1489,1488
820,17.918,1489,1489,1489
821,17.934,1489,1489,1488
822,17.95,1489,1489,1489
823,17.966,1489,1489,1488
824,17.998,1490,1490,1489
825,18.014,1490,1489,1489
826,18.03,1490,1490,1489
827,18.046,1489,1489,1489
828,18.062,1490,1489,1489
829,18.078,1490,1486,1489
830,18.11,1483,1489,1489
831,18.126,1489,1489,1489
832,18.142,1490,1486,1489
833,18.158,1489,1489,1489
834,18.174,1489,1489,1489
835,18.19,1489,1489,1489
836,18.222,1489,1489,1489
837,18.238,1489,1489,1488
838,18.254,1489,1489,1489
839,18.27,1489,1489,1489
840,18.286,1489,1489,1489
841,18.302,1489,1489,1489
842,18.334,1490,1489,1489
843,18.35,1490,1489,1489
844,18.366,1490,1486,1489
845,18.382,1489,1489,1489
846,18.398,1489,1489,1489
847,18.414,1489,1489,1489
848,18.43,1490,1490,1489
849,18.462,1489,1489,1489
850,18.479,1489,1489,1489
851,18.494,1489,1489,1488
852,18.51,1490,1490,1489
853,18.526,1490,1489,1489
854,18.542,1489,1489,1489
855,18.574,1489,1489,1489
856,18.59,1489,1489,1489
857,18.606,1489,1489,1489
858,18.622,1489,1489,1489
859,18.638,1490,1486,1489
860,18.654,1490,1490,1489
861,18.686,1489,1489,1488
862,18.702,1489,1489,1489
863,18.718,1490,1486,1489
864,18.734,1489,1489,1489
865,18.75,1490,1490,1489
866,18.766,1490,1490,1489
867,18.798,1490,1489,1489
868,18.814,1489,1489,1489
869,18.83,1489,1489,1489
870,18.846,1490,1490,1489
871,18.862,1489,1489,1489
872,18.878,1489,1489,1488
873,18.894,1489,1489,1489
874,18.926,1489,1489,1489
875,18.942,1490,1490,1489
876,18.958,1489,1489,1489
877,18.974,1489,1489,1489
878,18.99,1489,1489,1489
879,19.006,1489,1489,1489
880,19.038,1489,1489,1488
881,19.054,1489,1489,1488
882,19.07,1489,1489,1489
883,19.086,1489,1489,1489
884,19.102,1489,1489,1489
885,19.118,1489,1489,1489
886,19.15,1490,1490,1489
887,19.166,1489,1489,1489
888,19.182,1489,1489,1489
889,19.198,1489,1489,1488
890,19.214,1489,1489,1489
891,19.231,1489,1489,1488
892,19.262,1490,1489,1489
893,19.278,1483,1489,1489
894,19.294,1489,1489,1489
895,19.31,1490,1490,1489
896,19.326,1489,1489,1488
897,19.342,1490,1489,1489
898,19.358,1490,1490,1489
899,19.39,1489,1489,1489
900,19.406,1489,1489,1488
901,19.422,1489,1489,1489
902,19.438,1489,1489,1489
903,19.454,1489,1489,1489
904,19.47,1489,1489,1489
905,19.502,1490,1489,1489
906,19.518,1489,1489,1488
907,19.534,1489,1489,1488
908,19.55,1489,1489,1488
909,19.566,1489,1489,1489
910,19.582,1489,1489,1489
911,19.614,1489,1489,1489
912,19.63,1490,1486,1489
913,19.646,1489,1489,1489
914,19.662,1490,1489,1489
915,19.679,1490,1489,1489
916,19.694,1489,1489,1488
917,19.726,1489,1489,1489
918,19.742,1489,1489,1489
919,19.758,1490,1489,1489
920,19.774,1489,1489,1489
921,19.79,1489,1489,1489
922,19.806,1490,1486,1489
923,19.822,1489,1489,1489
924,19.854,1490,1490,1489
925,19.87,1489,1489,1488
926,19.886,1489,1489,1489
927,19.902,1489,1489,1489
928,19.918,1489,1489,1489
929,19.934,1490,1490,1489
