N_event,t_trig,tP1,tP2,tP3
92,3.279,2559,2559,2559
93,3.311,2560,2556,2559
94,3.327,2560,2559,2559
95,3.343,2559,2559,2559
96,3.359,2560,2560,2559
97,3.375,2559,2559,2559
98,3.391,2560,2560,2560
99,3.423,2559,2559,2559
100,3.44,2560,2560,2559
101,3.456,2559,2559,2559
102,3.471,2560,2560,2560
103,3.487,2560,2560,2560
104,3.503,2560,2560,2559
105,3.535,2560,2560,2560
106,3.551,2559,2559,2559
107,3.567,2559,2559,2559
108,3.583,2560,2560,2559
109,3.6,2560,2560,2560
110,3.615,2560,2560,2560
111,3.631,2560,2556,2559
112,3.664,2560,2556,2559
113,3.68,2560,2559,2559
114,3.695,2560,2560,2559
115,3.711,2560,2560,2559
116,3.727,2560,2559,2559
117,3.743,2559,2559,2559
118,3.775,2559,2559,2559
119,3.791,2560,2560,2560
120,3.807,2559,2559,2559
121,3.823,2560,2560,2559
122,3.839,2559,2559,2559
123,3.855,2560,2560,2560
124,3.887,2559,2559,2559
125,3.903,2559,2559,2559
126,3.92,2559,2559,2559
127,3.935,2560,2560,2559
128,3.951,2560,2560,2559
129,3.967,2560,2559,2559
130,3.999,2560,2560,2559
131,4.015,2559,2559,2559
132,4.031,2559,2559,2559
133,4.047,2559,2559,2559
134,4.063,2559,2559,2559
135,4.08,2559,2559,2559
136,4.095,2559,2559,2559
137,4.127,2559,2559,2559
138,4.143,2560,2559,2559
139,4.16,2559,2559,2559
140,4.175,2559,2559,2559
141,4.191,2559,2559,2559
142,4.207,2559,2559,2559
143,4.239,2560,2560,2559
144,4.255,2559,2559,2559
145,4.271,2560,2559,2559
146,4.287,2560,2560,2560
147,4.304,2560,2560,2559
148,4.32,2560,2559,2559
149,4.351,2560,2560,2559
150,4.367,2559,2559,2559
151,4.383,2560,2559,2559
152,4.399,2560,2556,2559
153,4.415,2560,2560,2559
154,4.431,2560,2560,2559
155,4.463,2559,2559,2559
156,4.48,2560,2560,2559
157,4.495,2560,2559,2559
158,4.511,2560,2560,2559
159,4.527,2560,2560,2559
160,4.543,2560,2560,2559
161,4.559,2560,2560,2560
162,4.591,2560,2556,2559
163,4.607,2560,2560,2560
164,4.623,2559,2559,2559
165,4.639,2560,2560,2559
166,4.655,2560,2560,2559
167,4.671,2560,2558,2559
168,4.703,2559,2559,2559
169,4.72,2560,2560,2559
170,4.735,2560,2560,2559
171,4.751,2559,2559,2559
172,4.767,2559,2559,2559
173,4.783,2560,2560,2559
174,4.815,2560,2559,2559
175,4.831,2560,2560,2560
176,4.847,2560,2560,2559
177,4.863,2560,2559,2559
178,4.879,2560,2560,2560
179,4.895,2559,2559,2559
180,4.927,2553,2559,2559
181,4.944,2559,2559,2559
182,4.959,2560,2560,2559
183,4.975,2560,2560,2560
184,4.992,2560,2560,2559
185,5.008,2559,2559,2559
186,5.023,2560,2560,2559
187,5.055,2559,2559,2559
188,5.071,2559,2559,2559
189,5.087,2559,2559,2559
190,5.103,2559,2559,2559
191,5.119,2560,2560,2560
192,5.135,2560,2560,2559
193,5.167,2560,2560,2560
194,5.183,2559,2559,2559
195,5.199,2559,2559,2559
196,5.215,2560,2556,2559
197,5.231,2553,2559,2559
198,5.247,2560,2560,2560
199,5.279,2560,2560,2559
200,5.295,2559,2559,2559
201,5.311,2559,2559,2559
202,5.327,2560,2560,2560
203,5.343,2560,2560,2559
204,5.359,2560,2559,2559
205,5.391,2560,2560,2559
206,5.407,2559,2559,2559
207,5.423,2560,2560,2559
208,5.439,2560,2560,2560
209,5.455,2560,2560,2560
210,5.471,2560,2556,2559
211,5.487,2560,2559,2559
212,5.52,2559,2559,2559
213,5.535,2559,2559,2559
214,5.551,2560,2560,2560
215,5.567,2560,2560,2560
216,5.583,2560,2560,2559
217,5.599,2560,2560,2559
218,5.631,2559,2559,2559
219,5.647,2559,2559,2559
220,5.663,2560,2560,2559
221,5.679,2560,2560,2559
222,5.695,2560,2560,2559
223,5.711,2553,2559,2559
224,5.743,2559,2559,2559
225,5.759,2560,2560,2559
226,5.775,2560,2560,2559
227,5.791,2560,2560,2559
228,5.807,2560,2556,2559
229,5.823,2559,2559,2559
230,5.855,2560,2559,2559
231,5.871,2560,2559,2559
232,5.888,2560,2560,2559
233,5.903,2560,2560,2559
234,5.919,2560,2560,2559
235,5.935,2560,2559,2559
236,5.951,2560,2560,2559
237,5.983,2560,2560,2560
238,5.999,2560,2560,2559
239,6.015,2560,2560,2559
240,6.031,2560,2560,2559
241,6.047,2560,2560,2560
242,6.063,2560,2560,2559
243,6.095,2560,2560,2560
244,6.111,2559,2559,2559
245,6.127,2559,2559,2559
246,6.143,2560,2560,2559
247,6.159,2559,2559,2559
248,6.175,2560,2560,2559
249,6.207,2560,2556,2559
250,6.223,2560,2560,2559
251,6.239,2559,2559,2559
252,6.255,2560,2560,2559
253,6.271,2560,2560,2559
254,6.288,2560,2559,2559
255,6.319,2560,2560,2560
256,6.335,2560,2560,2559
257,6.351,2559,2559,2559
258,6.367,2559,2559,2559
259,6.383,2559,2559,2559
260,6.4,2559,2559,2559
261,6.416,2559,2559,2559
262,6.447,2560,2559,2559
263,6.463,2560,2558,2559
264,6.479,2559,2559,2559
265,6.495,2560,2560,2559
266,6.511,2559,2559,2559
267,6.527,2560,2560,2559
268,6.56,2560,2560,2560
269,6.575,2560,2559,2559
270,6.591,2560,2560,2559
271,6.607,2560,2560,2559
272,6.623,2560,2560,2559
273,6.639,2559,2559,2559
274,6.671,2560,2560,2559
275,6.687,2560,2560,2559
276,6.704,2553,2559,2559
277,6.719,2560,2559,2559
278,6.735,2559,2559,2559
279,6.751,2559,2559,2559
280,6.783,2560,2560,2559
281,6.799,2559,2559,2559
282,6.815,2560,2560,2559
283,6.831,2560,2560,2559
284,6.847,2560,2560,2560
285,6.863,2560,2560,2559
286,6.879,2560,2560,2559
287,6.911,2560,2560,2560
288,6.927,2560,2560,2559
289,6.943,2559,2559,2559
290,6.959,2560,2560,2559
291,6.975,2559,2559,2559
292,6.991,2559,2559,2559
293,7.023,2560,2559,2559
294,7.039,2559,2559,2559
295,7.055,2560,2560,2559
296,7.071,2559,2559,2559
297,7.087,2560,2560,2560
298,7.103,2560,2560,2559
299,7.135,2560,2560,2559
300,7.151,2559,2559,2559
301,7.167,2560,2560,2559
302,7.183,2560,2560,2559
303,7.199,2560,2560,2559
304,7.215,2560,2560,2559
305,7.247,2553,2559,2559
306,7.263,2559,2559,2559
307,7.279,2560,2560,2560
308,7.295,2560,2560,2560
309,7.311,2559,2559,2559
310,7.327,2560,2556,2559
311,7.343,2560,2560,2560
312,7.375,2560,2560,2560
313,7.391,2559,2559,2559
314,7.407,2559,2559,2559
315,7.423,2559,2559,2559
316,7.439,2560,2560,2559
317,7.455,2560,2560,2559
318,7.487,2560,2560,2559
319,7.503,2560,2560,2560
320,7.519,2560,2560,2559
321,7.535,2560,2560,2559
322,7.551,2560,2560,2559
323,7.567,2560,2560,2559
324,7.599,2559,2559,2559
325,7.615,2560,2560,2560
326,7.631,2559,2559,2559
327,7.647,2560,2560,2559
328,7.663,2559,2559,2559
329,7.679,2560,2560,2559
330,7.711,2559,2559,2559
331,7.727,2560,2560,2559
332,7.743,2559,2559,2559
333,7.759,2559,2559,2559
334,7.776,2559,2559,2559
335,7.791,2560,2560,2559
336,7.807,2559,2559,2559
337,7.839,2559,2559,2559
338,7.855,2560,2559,2559
339,7.871,2560,2556,2559
340,7.887,2560,2560,2559
341,7.903,2559,2559,2559
342,7.919,2560,2560,2559
343,7.951,2559,2559,2559
344,7.967,2560,2560,2559
345,7.983,2560,2560,2560
346,7.999,2559,2559,2559
347,8.015,2553,2559,2559
348,8.031,2560,2559,2559
349,8.063,2560,2560,2559
350,8.079,2559,2559,2559
351,8.095,2560,2560,2559
352,8.111,2560,2560,2559
353,8.127,2560,2559,2559
354,8.143,2560,2560,2559
355,8.175,2559,2559,2559
356,8.191,2560,2559,2559
357,8.207,2559,2559,2559
358,8.223,2559,2559,2559
359,8.239,2560,2559,2559
360,8.255,2560,2560,2560
361,8.271,2559,2559,2559
362,8.303,2560,2560,2559
363,8.319,2560,2560,2559
364,8.335,2559,2559,2559
365,8.351,2560,2556,2559
366,8.367,2560,2560,2560
367,8.383,2559,2559,2559
368,8.415,2560,2559,2559
369,8.431,2559,2559,2559
370,8.447,2560,2560,2559
371,8.463,2559,2559,2559
372,8.479,2560,2560,2559
373,8.495,2560,2560,2559
374,8.527,2560,2560,2559
375,8.543,2559,2559,2559
376,8.559,2560,2559,2559
377,8.575,2560,2560,2559
378,8.591,2560,2559,2559
379,8.607,2560,2559,2559
380,8.639,2560,2560,2560
381,8.656,2559,2559,2559
382,8.671,2560,2556,2559
383,8.687,2560,2560,2559
384,8.703,2559,2559,2559
385,8.719,2560,2556,2559
386,8.735,2560,2559,2559
387,8.767,2553,2559,2559
388,8.783,2560,2560,2559
389,8.799,2559,2559,2559
390,8.815,2560,2560,2559
391,8.831,2559,2559,2559
392,8.847,2560,2560,2559
393,8.879,2560,2560,2560
394,8.895,2560,2560,2559
395,8.911,2560,2556,2559
396,8.927,2553,2559,2559
397,8.943,2559,2559,2559
398,8.959,2559,2559,2559
399,8.991,2560,2560,2559
400,9.007,2560,2560,2559
401,9.023,2560,2560,2560
402,9.039,2560,2560,2559
403,9.055,2560,2560,2559
404,9.071,2559,2559,2559
405,9.103,2560,2560,2559
406,9.119,2560,2560,2559
407,9.136,2560,2556,2559
408,9.151,2559,2559,2559
409,9.167,2560,2560,2560
410,9.183,2559,2559,2559
411,9.199,2560,2560,2560
412,9.231,2559,2559,2559
413,9.247,2559,2559,2559
414,9.263,2559,2559,2559
415,9.279,2560,2560,2559
416,9.295,2560,2560,2559
417,9.311,2559,2559,2559
418,9.343,2559,2559,2559
419,9.359,2560,2559,2559
420,9.375,2559,2559,2559
421,9.391,2559,2559,2559
422,9.407,2560,2560,2560
423,9.423,2559,2559,2559
424,9.455,2559,2559,2559
425,9.471,2560,2560,2559
426,9.488,2560,2560,2560
427,9.503,2560,2560,2560
428,9.519,2560,2560,2560
429,9.535,2559,2559,2559
430,9.551,2560,2560,2560
431,9.583,2559,2559,2559
432,9.599,2560,2559,2559
433,9.615,2559,2559,2559
434,9.631,2560,2560,2559
435,9.647,2560,2560,2559
436,9.663,2559,2559,2559
437,9.695,2560,2559,2559
438,9.711,2560,2560,2560
439,9.727,2559,2559,2559
440,9.743,2560,2560,2559
441,9.759,2559,2559,2559
442,9.775,2560,2560,2559
443,9.807,2559,2559,2559
444,9.823,2560,2560,2560
445,9.839,2560,2560,2559
446,9.855,2553,2559,2559
447,9.871,2560,2560,2559
448,9.887,2560,2559,2559
449,9.919,2560,2559,2559
450,9.935,2560,2559,2559
451,9.951,2560,2559,2559
452,9.967,2559,2559,2559
453,9.983,2559,2559,2559
454,9.999,2559,2559,2559
455,10.015,2560,2560,2559
456,10.047,2559,2559,2559
457,10.063,2560,2560,2559
458,10.079,2559,2559,2559
459,10.095,2560,2560,2559
460,10.111,2560,2556,2559
461,10.127,2553,2559,2559
462,10.159,2559,2559,2559
463,10.176,2559,2559,2559
464,10.191,2560,2559,2559
465,10.207,2560,2560,2559
466,10.223,2560,2560,2560
467,10.239,2560,2560,2559
468,10.271,2559,2559,2559
469,10.287,2559,2559,2559
470,10.303,2560,2560,2559
471,10.319,2559,2559,2559
472,10.335,2560,2559,2559
473,10.351,2559,2559,2559
474,10.383,2559,2559,2559
475,10.399,2559,2559,2559
476,10.415,2560,2559,2559
477,10.431,2559,2559,2559
478,10.447,2560,2559,2559
479,10.463,2559,2559,2559
480,10.479,2560,2559,2559
481,10.511,2560,2559,2559
482,10.527,2560,2560,2559
483,10.543,2560,2559,2559
484,10.559,2560,2560,2559
485,10.575,2560,2560,2559
486,10.591,2560,2560,2559
487,10.623,2560,2560,2559
488,10.639,2559,2559,2559
489,10.655,2560,2560,2559
490,10.672,2560,2560,2559
491,10.688,2559,2559,2559
492,10.703,2560,2560,2559
493,10.735,2559,2559,2559
494,10.751,2560,2560,2560
495,10.767,2559,2559,2559
496,10.783,2559,2559,2559
497,10.799,2560,2560,2560
498,10.815,2559,2559,2559
499,10.847,2559,2559,2559
500,10.863,2560,2560,2559
501,10.879,2559,2559,2559
502,10.895,2560,2560,2560
503,10.911,2560,2560,2559
504,10.927,2560,2560,2559
505,10.943,2553,2559,2559
506,10.975,2560,2560,2559
507,10.991,2560,2560,2560
508,11.007,2560,2560,2560
509,11.023,2560,2560,2559
510,11.039,2560,2559,2559
511,11.055,2559,2559,2559
512,11.087,2553,2559,2559
513,11.103,2560,2560,2559
514,11.119,2560,2560,2560
515,11.135,2559,2559,2559
516,11.151,2559,2559,2559
517,11.167,2559,2559,2559
518,11.199,2560,2560,2560
519,11.215,2560,2560,2560
520,11.231,2559,2559,2559
521,11.247,2560,2560,2559
522,11.263,2559,2559,2559
523,11.279,2560,2560,2560
524,11.311,2560,2560,2559
525,11.327,2560,2556,2559
526,11.343,2560,2560,2560
527,11.359,2560,2560,2559
528,11.375,2560,2559,2559
529,11.391,2560,2560,2560
530,11.407,2553,2559,2559
531,11.439,2559,2559,2559
532,11.455,2560,2556,2559
533,11.471,2560,2560,2559
534,11.487,2559,2559,2559
535,11.503,2560,2560,2559
536,11.519,2560,2560,2559
537,11.551,2559,2559,2559
538,11.567,2559,2559,2559
539,11.583,2560,2560,2559
540,11.599,2560,2560,2559
541,11.615,2560,2560,2559
542,11.631,2560,2560,2560
543,11.663,2560,2560,2559
544,11.679,2560,2559,2559
545,11.695,2559,2559,2559
546,11.711,2559,2559,2559
547,11.727,2560,2560,2560
548,11.743,2560,2559,2559
549,11.775,2560,2559,2559
550,11.791,2560,2560,2559
551,11.807,2560,2559,2559
552,11.823,2560,2560,2560
553,11.839,2559,2559,2559
554,11.855,2560,2559,2559
555,11.871,2560,2560,2560
556,11.903,2560,2560,2559
557,11.919,2559,2559,2559
558,11.935,2560,2559,2559
559,11.951,2560,2560,2559
560,11.967,2559,2559,2559
561,11.983,2560,2560,2559
562,12.015,2560,2560,2560
563,12.031,2560,2560,2559
564,12.047,2560,2560,2560
565,12.063,2559,2559,2559
566,12.079,2560,2560,2560
567,12.095,2560,2559,2559
568,12.127,2559,2559,2559
569,12.143,2560,2560,2559
570,12.159,2559,2559,2559
571,12.175,2560,2560,2559
572,12.191,2559,2559,2559
573,12.207,2560,2560,2559
574,12.239,2560,2560,2560
575,12.256,2559,2559,2559
576,12.271,2560,2560,2559
577,12.287,2560,2560,2560
578,12.303,2559,2559,2559
579,12.319,2559,2559,2559
580,12.335,2560,2560,2559
581,12.367,2560,2559,2559
582,12.383,2560,2560,2559
583,12.399,2560,2556,2559
584,12.415,2560,2559,2559
585,12.431,2559,2559,2559
586,12.447,2559,2559,2559
587,12.479,2560,2560,2559
588,12.495,2560,2560,2560
589,12.511,2560,2560,2559
590,12.527,2560,2560,2560
591,12.543,2559,2559,2559
592,12.559,2559,2559,2559
593,12.591,2559,2559,2559
594,12.607,2560,2560,2560
595,12.623,2560,2559,2559
596,12.639,2559,2559,2559
597,12.655,2560,2559,2559
598,12.671,2560,2559,2559
599,12.703,2560,2559,2559
600,12.72,2560,2560,2559
601,12.735,2559,2559,2559
602,12.751,2560,2560,2559
603,12.767,2560,2560,2559
604,12.783,2559,2559,2559
605,12.799,2560,2560,2559
606,12.831,2560,2560,2559
607,12.847,2559,2559,2559
608,12.863,2560,2560,2560
609,12.879,2560,2560,2560
610,12.895,2560,2560,2559
611,12.911,2559,2559,2559
612,12.943,2553,2559,2559
613,12.959,2560,2556,2559
614,12.975,2560,2560,2559
615,12.991,2560,2556,2559
616,13.007,2560,2560,2559
617,13.023,2553,2559,2559
618,13.055,2560,2560,2559
619,13.071,2560,2560,2559
620,13.087,2559,2559,2559
621,13.103,2560,2560,2559
622,13.119,2560,2559,2559
623,13.135,2557,2559,2559
624,13.167,2560,2559,2559
625,13.183,2559,2559,2559
626,13.199,2559,2559,2559
627,13.215,2560,2560,2559
628,13.231,2559,2559,2559
629,13.247,2559,2559,2559
630,13.263,2560,2559,2559
631,13.295,2560,2560,2560
632,13.311,2559,2559,2559
633,13.327,2559,2559,2559
634,13.343,2559,2559,2559
635,13.359,2560,2560,2559
636,13.375,2560,2560,2559
637,13.407,2559,2559,2559
638,13.423,2559,2559,2559
639,13.439,2559,2559,2559
640,13.455,2553,2559,2559
641,13.471,2560,2560,2559
642,13.487,2559,2559,2559
643,13.519,2560,2556,2559
644,13.535,2560,2560,2559
645,13.551,2559,2559,2559
646,13.567,2559,2559,2559
647,13.583,2560,2559,2559
648,13.599,2560,2560,2559
649,13.631,2560,2560,2560
650,13.647,2560,2560,2559
651,13.663,2560,2560,2559
652,13.679,2560,2560,2559
653,13.695,2560,2560,2560
654,13.711,2559,2559,2559
655,13.727,2559,2559,2559
656,13.759,2560,2560,2559
657,13.775,2560,2560,2559
658,13.791,2559,2559,2559
659,13.807,2559,2559,2559
660,13.823,2560,2560,2559
661,13.839,2559,2559,2559
662,13.871,2559,2559,2559
663,13.887,2553,2559,2559
664,13.903,2559,2559,2559
665,13.919,2559,2559,2559
666,13.935,2559,2559,2559
667,13.951,2560,2560,2560
668,13.983,2560,2560,2559
669,13.999,2559,2559,2559
670,14.015,2559,2559,2559
671,14.031,2560,2560,2559
672,14.047,2560,2559,2559
673,14.063,2559,2559,2559
674,14.095,2560,2560,2559
675,14.111,2559,2559,2559
676,14.127,2559,2559,2559
677,14.143,2560,2560,2559
678,14.159,2560,2560,2559
679,14.175,2560,2556,2559
680,14.191,2560,2559,2559
681,14.223,2560,2560,2559
682,14.239,2560,2560,2559
683,14.255,2560,2560,2559
684,14.271,2559,2559,2559
685,14.287,2559,2559,2559
686,14.304,2559,2559,2559
687,14.335,2559,2559,2559
688,14.351,2560,2560,2560
689,14.367,2560,2560,2559
690,14.383,2559,2559,2559
691,14.399,2559,2559,2559
692,14.415,2560,2560,2559
693,14.447,2560,2560,2559
694,14.463,2559,2559,2559
695,14.479,2560,2559,2559
696,14.495,2560,2559,2559
697,14.511,2559,2559,2559
698,14.527,2559,2559,2559
699,14.559,2560,2556,2559
700,14.575,2559,2559,2559
701,14.591,2559,2559,2559
702,14.607,2560,2559,2559
703,14.623,2560,2560,2559
704,14.639,2560,2560,2559
705,14.655,2560,2560,2559
706,14.687,2560,2560,2559
707,14.703,2559,2559,2559
708,14.719,2559,2559,2559
709,14.735,2560,2560,2559
710,14.751,2560,2560,2559
711,14.767,2560,2559,2559
712,14.799,2560,2560,2559
713,14.815,2559,2559,2559
714,14.831,2560,2560,2559
715,14.847,2559,2559,2559
716,14.863,2559,2559,2559
717,14.879,2559,2559,2559
718,14.911,2560,2560,2559
719,14.927,2560,2556,2559
720,14.943,2559,2559,2559
721,14.959,2560,2560,2559
722,14.975,2559,2559,2559
723,14.991,2560,2560,2559
724,15.023,2560,2560,2560
725,15.039,2559,2559,2559
726,15.055,2560,2560,2559
727,15.071,2560,2559,2559
728,15.087,2560,2560,2559
729,15.103,2559,2559,2559
730,15.119,2560,2560,2559
731,15.151,2560,2560,2559
732,15.167,2560,2560,2559
733,15.183,2560,2560,2559
734,15.199,2559,2559,2559
735,15.215,2559,2559,2559
736,15.231,2559,2559,2559
737,15.263,2560,2560,2559
738,15.279,2559,2559,2559
739,15.295,2559,2559,2559
740,15.311,2560,2560,2559
741,15.327,2560,2560,2559
742,15.343,2560,2559,2559
743,15.375,2559,2559,2559
744,15.391,2560,2560,2560
745,15.407,2560,2560,2559
746,15.423,2560,2556,2559
747,15.439,2559,2559,2559
748,15.455,2560,2560,2560
749,15.487,2560,2560,2559
750,15.503,2560,2560,2559
751,15.519,2559,2559,2559
752,15.535,2560,2560,2559
753,15.551,2559,2559,2559
754,15.567,2560,2560,2560
755,15.583,2560,2560,2560
756,15.615,2560,2560,2560
757,15.631,2560,2559,2559
758,15.647,2559,2559,2559
759,15.663,2559,2559,2559
760,15.679,2553,2559,2559
761,15.695,2559,2559,2559
762,15.727,2559,2559,2559
763,15.743,2560,2559,2559
764,15.759,2560,2556,2559
765,15.775,2560,2556,2559
766,15.791,2560,2560,2559
767,15.807,2560,2560,2559
768,15.839,2560,2560,2559
769,15.855,2559,2559,2559
770,15.871,2560,2560,2560
771,15.887,2559,2559,2559
772,15.903,2559,2559,2559
773,15.919,2560,2559,2559
774,15.951,2560,2560,2560
775,15.967,2559,2559,2559
776,15.983,2559,2559,2559
777,15.999,2560,2560,2559
778,16.015,2560,2559,2559
779,16.031,2560,2559,2559
780,16.047,2560,2560,2559
781,16.079,2559,2559,2559
782,16.095,2559,2559,2559
783,16.111,2560,2559,2559
784,16.127,2560,2560,2559
785,16.143,2560,2560,2560
786,16.159,2560,2560,2559
787,16.191,2559,2559,2559
788,16.207,2559,2559,2559
789,16.223,2559,2559,2559
790,16.239,2560,2556,2559
791,16.255,2559,2559,2559
792,16.271,2560,2560,2559
793,16.303,2560,2560,2559
794,16.319,2559,2559,2559
795,16.335,2560,2559,2559
796,16.351,2560,2560,2560
797,16.367,2559,2559,2559
798,16.383,2559,2559,2559
799,16.415,2560,2560,2559
800,16.431,2559,2559,2559
801,16.447,2560,2559,2559
802,16.463,2559,2559,2559
803,16.479,2559,2559,2559
804,16.495,2560,2560,2560
805,16.511,2560,2560,2559
806,16.543,2560,2560,2560
807,16.559,2560,2559,2559
808,16.575,2559,2559,2559
809,16.591,2560,2560,2559
810,16.607,2560,2560,2559
811,16.623,2560,2559,2559
812,16.655,2560,2560,2560
813,16.671,2560,2560,2559
814,16.687,2560,2559,2559
815,16.703,2560,2559,2559
816,16.719,2559,2559,2559
817,16.735,2560,2560,2559
818,16.767,2560,2560,2559
819,16.783,2559,2559,2559
820,16.799,2559,2559,2559
821,16.815,2560,2560,2559
822,16.831,2559,2559,2559
823,16.847,2560,2558,2559
824,16.879,2560,2560,2559
825,16.895,2559,2559,2559
826,16.911,2559,2559,2559
827,16.927,2560,2559,2559
828,16.943,2560,2560,2559
829,16.959,2559,2559,2559
830,16.975,2559,2559,2559
831,17.007,2560,2560,2559
832,17.023,2560,2556,2559
833,17.039,2560,2560,2560
834,17.055,2560,2556,2559
835,17.071,2560,2560,2559
836,17.087,2560,2560,2559
837,17.119,2560,2560,2559
838,17.135,2560,2560,2559
839,17.151,2560,2560,2559
840,17.167,2560,2560,2560
841,17.183,2560,2559,2559
842,17.199,2560,2560,2559
843,17.231,2559,2559,2559
844,17.247,2553,2559,2559
845,17.263,2560,2560,2559
846,17.279,2553,2559,2559
847,17.295,2560,2560,2560
848,17.311,2560,2560,2559
849,17.343,2560,2560,2560
850,17.359,2560,2560,2560
851,17.375,2559,2559,2559
852,17.391,2559,2559,2559
853,17.407,2560,2559,2559
854,17.424,2559,2559,2559
855,17.439,2559,2559,2559
856,17.471,2559,2559,2559
857,17.487,2559,2559,2559
858,17.503,2560,2559,2559
859,17.519,2560,2560,2559
860,17.535,2560,2560,2560
861,17.551,2559,2559,2559
862,17.583,2559,2559,2559
863,17.599,2560,2559,2559
864,17.615,2559,2559,2559
865,17.631,2560,2560,2560
866,17.647,2559,2559,2559
867,17.663,2560,2559,2559
868,17.695,2560,2560,2559
869,17.711,2560,2560,2559
870,17.727,2560,2560,2560
871,17.743,2560,2556,2559
872,17.759,2560,2560,2559
873,17.775,2559,2559,2559
874,17.807,2560,2560,2559
875,17.823,2560,2560,2559
876,17.839,2560,2559,2559
877,17.855,2559,2559,2559
878,17.871,2560,2560,2559
879,17.887,2560,2556,2559
880,17.903,2559,2559,2559
881,17.935,2560,2560,2559
882,17.951,2560,2559,2559
883,17.967,2559,2559,2559
884,17.983,2560,2560,2559
885,17.999,2559,2559,2559
886,18.015,2560,2560,2560
887,18.047,2559,2559,2559
888,18.063,2560,2559,2559
889,18.079,2560,2559,2559
890,18.095,2559,2559,2559
891,18.111,2560,2560,2560
892,18.127,2559,2559,2559
893,18.159,2560,2560,2559
894,18.175,2559,2559,2559
895,18.191,2560,2560,2560
896,18.207,2559,2559,2559
897,18.223,2559,2559,2559
898,18.239,2560,2559,2559
899,18.27,2560,2560,2560
900,18.287,2560,2558,2559
901,18.303,2559,2559,2559
902,18.319,2559,2559,2559
903,18.335,2559,2559,2559
904,18.351,2560,2556,2559
905,18.367,2560,2560,2559
906,18.399,2560,2559,2559
907,18.415,2559,2559,2559
908,18.431,2560,2560,2560
909,18.447,2560,2560,2559
910,18.463,2560,2559,2559
911,18.479,2560,2560,2560
912,18.511,2560,2560,2559
913,18.527,2559,2559,2559
914,18.543,2559,2559,2559
915,18.559,2559,2559,2559
916,18.575,2560,2560,2559
917,18.591,2560,2560,2559
918,18.623,2560,2560,2559
919,18.639,2560,2560,2559
920,18.654,2560,2560,2560
921,18.671,2560,2560,2559
922,18.687,2559,2559,2559
923,18.703,2559,2559,2559
924,18.719,2560,2560,2559
925,18.751,2560,2560,2559
926,18.767,2560,2560,2559
927,18.783,2560,2560,2559
928,18.799,2560,2560,2559
929,18.815,2560,2560,2560
