N_event,t_trig,tP1,tP2,tP3
148,6.239,433,433,432
149,6.255,432,432,432
150,6.271,426,432,432
151,6.287,433,432,432
152,6.302,433,433,432
153,6.319,433,432,432
154,6.351,433,433,432
155,6.367,433,433,433
156,6.383,433,433,433
157,6.399,433,433,433
158,6.415,433,432,432
159,6.431,433,432,432
160,6.447,433,433,432
161,6.479,433,433,433
162,6.495,433,433,432
163,6.511,433,433,433
164,6.527,433,433,433
165,6.543,433,433,433
166,6.559,432,432,432
167,6.591,433,433,432
168,6.607,433,433,432
169,6.623,433,433,432
170,6.639,433,433,433
171,6.655,433,433,432
172,6.671,433,433,433
173,6.703,433,433,432
174,6.719,433,433,432
175,6.735,433,433,433
176,6.751,433,433,433
177,6.767,433,433,432
178,6.782,433,433,433
179,6.799,433,433,432
180,6.831,433,433,433
181,6.847,433,433,432
182,6.862,433,432,432
183,6.879,433,433,432
184,6.895,433,433,432
185,6.911,433,433,432
186,6.943,433,433,432
187,6.959,433,433,433
188,6.975,432,432,432
189,6.991,433,433,432
190,7.007,433,433,432
191,7.023,433,433,433
192,7.055,433,433,432
193,7.071,433,433,433
194,7.087,433,433,433
195,7.103,433,433,433
196,7.119,433,433,432
197,7.135,433,433,432
198,7.167,433,429,432
199,7.183,433,433,433
200,7.199,433,432,432
201,7.215,433,433,432
202,7.231,433,431,432
203,7.247,433,433,433
204,7.263,433,433,433
205,7.294,426,432,432
206,7.311,433,432,432
207,7.327,433,432,432
208,7.343,433,433,433
209,7.359,433,432,432
210,7.375,433,433,433
211,7.407,433,433,433
212,7.423,433,433,432
213,7.439,433,433,432
214,7.455,433,433,433
215,7.471,433,432,432
216,7.487,433,433,433
217,7.519,433,433,433
218,7.535,433,433,432
219,7.551,433,433,433
220,7.567,433,433,432
221,7.583,433,432,432
222,7.599,433,432,432
223,7.631,432,432,432
224,7.647,432,432,432
225,7.662,433,433,432
226,7.679,433,433,432
227,7.695,433,433,433
228,7.711,433,433,433
229,7.727,433,433,433
230,7.759,433,433,433
231,7.775,433,433,433
232,7.791,433,433,433
233,7.807,433,432,432
234,7.822,433,433,432
235,7.839,433,433,433
236,7.87,433,433,432
237,7.887,433,433,432
238,7.902,433,433,432
239,7.919,433,433,433
240,7.935,433,433,433
241,7.951,433,429,432
242,7.982,433,433,433
243,7.999,433,433,432
244,8.014,433,433,432
245,8.03,433,433,432
246,8.047,433,433,432
247,8.063,433,433,432
248,8.094,432,432,432
249,8.11,433,433,432
250,8.126,433,433,432
251,8.142,433,433,433
252,8.159,433,433,432
253,8.174,432,432,432
254,8.19,433,433,433
255,8.222,433,433,433
256,8.239,433,433,433
257,8.254,433,432,432
258,8.27,433,433,432
259,8.286,433,433,432
260,8.302,433,433,433
261,8.335,433,433,433
262,8.351,433,432,432
263,8.367,433,432,432
264,8.382,433,429,432
265,8.399,433,433,433
266,8.415,432,432,432
267,8.447,433,433,433
268,8.463,433,433,433
269,8.479,433,433,432
270,8.494,433,433,432
271,8.51,433,433,433
272,8.526,433,433,433
273,8.559,433,433,432
274,8.574,433,433,433
275,8.59,433,433,433
276,8.606,433,433,432
277,8.622,432,432,432
278,8.639,433,433,432
279,8.654,433,433,433
280,8.686,433,433,433
281,8.702,433,433,432
282,8.719,433,433,432
283,8.734,433,433,433
284,8.75,426,432,432
285,8.766,433,433,433
286,8.799,433,433,433
287,8.814,433,432,432
288,8.83,433,429,432
289,8.847,433,432,432
290,8.863,432,432,432
291,8.879,433,433,432
292,8.91,433,433,433
293,8.926,433,433,432
294,8.942,433,433,433
295,8.959,433,433,433
296,8.974,433,433,432
297,8.99,433,432,432
298,9.023,433,433,433
299,9.039,433,433,433
300,9.055,433,433,432
301,9.071,433,433,433
302,9.087,433,432,432
303,9.102,433,433,432
304,9.119,433,433,432
305,9.15,433,433,432
306,9.166,426,432,432
307,9.182,433,433,432
308,9.199,433,433,433
309,9.214,433,433,432
310,9.23,433,432,432
311,9.263,433,433,432
312,9.279,433,433,432
313,9.294,433,433,433
314,9.31,433,433,433
315,9.326,433,433,432
316,9.342,433,429,432
317,9.374,433,433,433
318,9.39,426,432,432
319,9.406,433,433,433
320,9.422,433,433,433
321,9.439,426,432,432
322,9.454,433,433,433
323,9.486,433,433,433
324,9.502,433,433,432
325,9.519,433,433,432
326,9.534,433,433,433
327,9.55,433,433,433
328,9.566,433,433,433
329,9.582,433,433,433
330,9.614,433,433,432
331,9.631,433,433,433
332,9.647,433,433,432
333,9.663,433,433,432
334,9.679,433,432,432
335,9.694,433,433,433
336,9.726,433,433,433
337,9.743,433,433,433
338,9.759,432,432,432
339,9.775,433,433,433
340,9.791,433,433,433
341,9.807,433,433,432
342,9.839,433,429,432
343,9.854,430,432,432
344,9.87,433,433,432
345,9.887,433,433,433
346,9.903,433,432,432
347,9.919,433,433,433
348,9.95,433,433,433
349,9.966,433,433,432
350,9.982,433,433,432
351,9.999,433,433,433
352,10.014,433,433,432
353,10.03,433,433,432
354,10.047,433,433,432
355,10.079,433,433,433
356,10.094,433,433,433
357,10.111,433,433,432
358,10.126,433,433,433
359,10.142,433,433,432
360,10.159,433,433,432
361,10.191,433,433,433
362,10.206,433,433,433
363,10.223,433,433,432
364,10.239,433,433,432
365,10.254,433,433,433
366,10.27,433,433,432
367,10.302,432,432,432
368,10.319,433,433,432
369,10.334,433,433,433
370,10.35,433,433,433
371,10.366,433,433,432
372,10.382,432,432,432
373,10.414,433,433,433
374,10.431,433,433,433
375,10.447,433,429,432
376,10.463,433,433,432
377,10.479,432,432,432
378,10.494,433,432,432
379,10.51,433,429,432
380,10.542,433,432,432
381,10.559,433,433,433
382,10.574,433,433,432
383,10.59,433,433,433
384,10.606,433,433,432
385,10.622,433,432,432
386,10.654,433,433,432
387,10.67,433,433,433
388,10.686,432,432,432
389,10.702,433,433,432
390,10.719,426,432,432
391,10.734,433,433,432
392,10.766,433,433,433
393,10.783,433,433,433
394,10.799,433,433,432
395,10.814,432,432,432
396,10.83,432,432,432
397,10.846,433,433,433
398,10.878,433,433,432
399,10.894,433,433,433
400,10.91,433,433,432
401,10.926,433,433,432
402,10.942,433,433,433
403,10.958,433,433,433
404,10.974,433,433,433
405,11.006,433,433,433
406,11.022,433,433,432
407,11.038,433,433,432
408,11.054,433,433,432
409,11.07,433,433,433
410,11.086,433,433,433
411,11.119,433,433,432
412,11.134,433,433,433
413,11.15,433,433,432
414,11.166,433,433,433
415,11.182,433,433,432
416,11.199,433,433,433
417,11.23,433,433,432
418,11.246,433,433,433
419,11.262,433,433,432
420,11.279,433,433,433
421,11.294,433,433,433
422,11.31,433,432,432
423,11.342,433,433,433
424,11.359,433,433,433
425,11.374,433,433,432
426,11.39,433,433,433
427,11.406,433,433,433
428,11.422,433,433,432
429,11.439,433,432,432
430,11.471,433,432,432
431,11.486,433,433,432
432,11.502,433,432,432
433,11.518,433,432,432
434,11.534,433,433,433
435,11.55,433,432,432
436,11.582,433,433,432
437,11.599,432,432,432
438,11.614,433,433,433
439,11.63,426,432,432
440,11.646,433,432,432
441,11.663,433,433,433
442,11.694,433,433,433
443,11.71,433,433,433
444,11.726,433,433,433
445,11.742,432,432,432
446,11.759,433,433,433
447,11.774,433,433,432
448,11.806,433,433,433
449,11.822,433,433,433
450,11.839,433,433,433
451,11.854,433,433,432
452,11.87,433,433,433
453,11.886,433,433,432
454,11.902,433,433,432
455,11.934,432,432,432
456,11.95,433,429,432
457,11.966,433,432,432
458,11.983,433,433,432
459,11.998,433,433,432
460,12.014,433,433,433
461,12.047,433,433,432
462,12.063,433,433,432
463,12.079,433,433,433
464,12.095,433,433,433
465,12.111,433,433,433
466,12.127,433,433,433
467,12.159,433,433,433
468,12.174,433,433,432
469,12.19,433,432,432
470,12.206,433,433,432
471,12.222,433,433,432
472,12.239,433,433,433
473,12.27,433,432,432
474,12.286,433,433,433
475,12.302,433,432,432
476,12.319,432,432,432
477,12.334,433,433,433
478,12.35,433,433,433
479,12.366,432,432,432
480,12.399,433,433,433
481,12.414,433,433,433
482,12.43,433,432,432
483,12.446,433,433,433
484,12.462,433,433,433
485,12.479,433,433,433
486,12.51,433,433,433
487,12.526,433,433,433
488,12.542,433,433,432
489,12.559,433,433,433
490,12.575,432,432,432
491,12.59,433,433,432
492,12.622,433,433,432
493,12.639,433,432,432
494,12.654,433,432,432
495,12.67,432,432,432
496,12.686,433,433,432
497,12.702,433,433,432
498,12.734,433,433,433
499,12.75,433,433,433
500,12.766,433,433,432
501,12.782,433,432,432
502,12.799,433,433,433
503,12.814,433,433,433
504,12.831,433,433,433
505,12.863,433,433,433
506,12.879,433,433,433
507,12.894,433,433,433
508,12.91,433,433,432
509,12.926,433,433,433
510,12.942,433,433,432
511,12.974,433,433,433
512,12.99,433,433,433
513,13.006,433,433,433
514,13.023,433,433,433
515,13.039,433,433,433
516,13.054,433,433,433
517,13.086,433,433,433
518,13.102,433,432,432
519,13.119,433,433,433
520,13.134,433,433,433
521,13.15,433,433,433
522,13.166,433,433,432
523,13.198,433,432,432
524,13.214,433,432,432
525,13.231,433,433,433
526,13.246,433,432,432
527,13.262,433,433,433
528,13.279,433,432,432
529,13.294,433,433,433
530,13.326,433,433,432
531,13.342,433,433,433
532,13.359,433,433,432
533,13.374,433,432,432
534,13.39,433,432,432
535,13.406,433,433,432
536,13.439,433,433,433
537,13.454,433,433,432
538,13.47,433,433,433
539,13.486,433,429,432
540,13.503,433,433,433
541,13.519,432,432,432
542,13.551,433,433,433
543,13.566,433,431,432
544,13.582,433,433,432
545,13.598,433,433,432
546,13.614,433,433,432
547,13.63,432,432,432
548,13.662,433,433,432
549,13.679,433,432,432
550,13.694,433,433,433
551,13.71,433,432,432
552,13.726,433,433,432
553,13.742,433,433,433
554,13.758,433,433,432
555,13.79,433,433,432
556,13.806,433,433,432
557,13.822,426,432,432
558,13.839,433,433,433
559,13.854,433,433,433
560,13.87,433,429,432
561,13.902,433,433,432
562,13.919,433,433,432
563,13.934,433,433,433
564,13.95,433,433,433
565,13.966,433,433,433
566,13.982,433,433,433
567,14.014,433,433,433
568,14.03,433,433,433
569,14.047,433,432,432
570,14.062,433,433,433
571,14.079,433,433,433
572,14.094,426,432,432
573,14.126,433,433,432
574,14.142,433,433,433
575,14.159,433,433,433
576,14.174,426,432,432
577,14.191,433,433,433
578,14.206,433,433,432
579,14.223,433,433,432
580,14.254,433,433,433
581,14.27,433,433,433
582,14.286,433,433,433
583,14.302,433,433,433
584,14.318,433,433,433
585,14.334,433,433,433
586,14.366,433,433,432
587,14.382,432,432,432
588,14.398,433,433,433
589,14.414,433,433,433
590,14.43,432,432,432
591,14.446,433,433,433
592,14.478,433,433,432
593,14.494,433,433,433
594,14.51,433,433,433
595,14.526,433,432,432
596,14.542,433,433,432
597,14.558,433,432,432
598,14.59,433,432,432
599,14.606,433,433,433
600,14.622,433,432,432
601,14.639,433,433,432
602,14.654,433,433,432
603,14.67,426,432,432
604,14.686,433,433,433
605,14.719,432,432,432
606,14.735,433,433,432
607,14.751,433,433,432
608,14.766,432,432,432
609,14.783,433,429,432
610,14.798,433,433,433
611,14.83,433,433,432
612,14.846,433,433,433
613,14.863,433,433,432
614,14.879,433,433,433
615,14.895,433,433,432
616,14.911,433,433,433
617,14.942,433,433,432
618,14.959,433,433,433
619,14.974,433,432,432
620,14.99,432,432,432
621,15.006,433,432,432
622,15.022,433,433,433
623,15.039,433,433,433
624,15.071,433,432,432
625,15.087,433,433,433
626,15.102,433,433,433
627,15.118,433,432,432
628,15.134,433,433,433
629,15.15,433,433,433
630,15.182,433,433,433
631,15.198,433,433,433
632,15.215,433,433,433
633,15.231,433,433,432
634,15.247,433,433,433
635,15.263,433,432,432
636,15.294,432,432,432
637,15.31,433,429,432
638,15.326,433,433,433
639,15.342,433,433,433
640,15.358,433,433,432
641,15.375,433,433,433
642,15.405,433,433,432
643,15.422,433,429,432
644,15.438,432,432,432
645,15.454,433,432,432
646,15.47,433,433,433
647,15.486,433,433,433
648,15.502,433,433,432
649,15.534,426,432,432
650,15.55,433,433,432
651,15.566,426,432,432
652,15.582,433,433,433
653,15.598,433,433,433
654,15.615,433,433,432
655,15.646,433,433,433
656,15.662,433,432,432
657,15.679,433,433,433
658,15.694,433,433,432
659,15.71,433,433,432
660,15.726,433,433,433
661,15.759,433,433,432
662,15.774,433,433,433
663,15.79,432,432,432
664,15.806,433,433,433
665,15.822,433,433,432
666,15.839,433,433,432
667,15.871,433,433,433
668,15.886,432,432,432
669,15.903,433,432,432
670,15.918,433,433,432
671,15.934,433,433,432
672,15.95,433,433,432
673,15.966,433,432,432
674,15.998,433,433,432
675,16.014,433,433,433
676,16.03,433,433,432
677,16.046,433,433,432
678,16.062,433,433,432
679,16.079,433,433,433
680,16.11,433,433,433
681,16.126,433,433,432
682,16.142,433,433,432
683,16.158,433,433,432
684,16.174,433,433,433
685,16.19,433,433,432
686,16.222,433,433,433
687,16.239,426,432,432
688,16.254,433,433,432
689,16.27,433,433,433
690,16.286,433,433,433
691,16.302,433,433,433
692,16.334,433,433,432
693,16.35,432,432,432
694,16.366,432,432,432
695,16.382,433,433,432
696,16.399,433,433,433
697,16.414,433,433,432
698,16.431,433,433,433
699,16.463,433,433,433
700,16.479,433,433,433
701,16.494,433,432,432
702,16.51,433,433,432
703,16.526,433,433,432
704,16.542,433,433,432
705,16.574,426,432,432
706,16.59,433,429,432
707,16.606,432,432,432
708,16.622,433,433,432
709,16.639,433,433,432
710,16.654,433,433,433
711,16.686,433,433,433
712,16.702,433,433,432
713,16.719,433,429,432
714,16.734,433,429,432
715,16.75,433,433,432
716,16.766,433,433,432
717,16.798,433,433,432
718,16.814,433,432,432
719,16.831,433,433,432
720,16.846,433,433,433
721,16.862,433,433,432
722,16.879,433,433,432
723,16.894,433,433,433
724,16.926,433,433,432
725,16.943,432,432,432
726,16.959,433,433,433
727,16.974,433,433,432
728,16.99,433,433,432
729,17.006,433,433,432
730,17.039,433,433,432
731,17.054,433,433,433
732,17.071,433,433,433
733,17.086,433,433,432
734,17.102,433,433,432
735,17.118,433,433,433
736,17.15,433,432,432
737,17.166,432,432,432
738,17.182,433,433,433
739,17.198,426,432,432
740,17.215,433,433,432
741,17.23,433,433,433
742,17.262,433,433,432
743,17.279,433,433,433
744,17.294,433,433,433
745,17.31,433,429,432
746,17.327,433,429,432
747,17.343,433,432,432
748,17.359,433,433,432
749,17.39,433,433,432
750,17.406,433,433,432
751,17.422,432,432,432
752,17.438,433,433,433
753,17.453,433,433,433
754,17.469,433,433,432
755,17.501,433,433,433
756,17.517,433,433,433
757,17.533,433,432,432
758,17.549,433,433,432
759,17.566,433,433,433
760,17.582,433,432,432
761,17.614,433,433,432
762,17.63,426,432,432
763,17.646,433,433,432
764,17.662,433,433,432
765,17.679,432,432,432
766,17.695,433,433,433
767,17.726,433,433,433
768,17.742,433,433,432
769,17.759,433,433,433
770,17.775,433,433,433
771,17.791,433,433,433
772,17.806,432,432,432
773,17.822,432,432,432
774,17.854,432,432,432
775,17.87,433,433,433
776,17.886,433,433,433
777,17.902,433,429,432
778,17.918,433,432,432
779,17.935,433,433,432
780,17.966,433,433,433
781,17.982,433,433,433
782,17.998,433,433,433
783,18.014,433,433,432
784,18.03,433,433,432
785,18.046,433,432,432
786,18.079,433,433,433
787,18.094,433,433,433
788,18.11,433,433,433
789,18.126,433,433,433
790,18.142,433,433,432
791,18.159,433,433,433
792,18.19,433,433,432
793,18.206,433,432,432
794,18.222,433,433,433
795,18.239,433,433,432
796,18.254,433,433,432
797,18.27,433,433,432
798,18.286,433,433,433
799,18.319,433,433,432
800,18.335,433,433,432
801,18.35,433,433,433
802,18.366,433,433,432
803,18.382,433,433,433
804,18.398,433,433,432
805,18.43,432,432,432
806,18.446,433,433,433
807,18.462,433,433,433
808,18.479,433,433,432
809,18.495,433,433,433
810,18.51,433,433,433
811,18.542,433,433,433
812,18.559,432,432,432
813,18.574,433,432,432
814,18.59,433,432,432
815,18.607,433,433,433
816,18.622,433,433,433
817,18.654,433,433,433
818,18.67,433,433,433
819,18.686,433,433,433
820,18.702,433,433,432
821,18.719,433,429,432
822,18.735,433,432,432
823,18.75,433,432,432
824,18.782,432,432,432
825,18.799,433,433,432
826,18.814,433,433,432
827,18.83,433,433,433
828,18.846,433,432,432
829,18.862,433,433,433
830,18.894,433,433,433
831,18.91,432,432,432
832,18.926,433,433,433
833,18.942,433,433,432
834,18.958,433,433,433
835,18.974,433,433,433
836,19.006,433,433,432
837,19.022,433,433,433
838,19.039,433,433,433
839,19.054,433,429,432
840,19.07,433,433,433
841,19.086,433,433,432
842,19.118,433,433,433
843,19.134,433,429,432
844,19.15,433,433,432
845,19.166,433,433,432
846,19.182,433,433,432
847,19.199,433,432,432
848,19.214,432,432,432
849,19.246,433,433,433
850,19.263,433,433,433
851,19.279,433,433,432
852,19.294,433,433,433
853,19.31,433,433,433
854,19.326,433,433,433
855,19.359,433,433,432
856,19.375,433,433,432
857,19.391,433,433,433
858,19.406,433,433,432
859,19.422,433,433,433
860,19.439,433,433,432
861,19.47,433,433,433
862,19.486,433,433,433
863,19.502,433,433,432
864,19.519,433,433,432
865,19.534,433,433,433
866,19.55,433,432,432
867,19.582,433,433,433
868,19.599,433,433,433
869,19.614,433,433,433
870,19.63,433,433,433
871,19.646,433,433,432
872,19.662,433,433,433
873,19.679,433,433,433
874,19.71,433,433,432
875,19.726,433,433,432
876,19.742,433,433,433
877,19.759,433,433,433
878,19.774,433,433,432
879,19.79,433,433,432
880,19.823,433,433,433
881,19.839,433,433,433
882,19.854,433,433,432
883,19.87,433,433,433
884,19.886,433,433,432
885,19.902,433,433,432
886,19.934,433,433,432
887,19.951,433,433,432
888,19.966,433,432,432
889,19.982,433,433,433
890,19.998,433,432,432
891,20.014,433,433,432
892,20.045,433,433,433
893,20.062,433,433,433
894,20.079,433,433,433
895,20.094,433,433,433
896,20.11,433,433,433
897,20.126,432,432,432
898,20.142,433,433,433
899,20.174,433,432,432
900,20.19,433,433,432
901,20.206,433,433,433
902,20.222,433,433,433
903,20.239,433,432,432
904,20.254,433,433,433
905,20.286,433,433,432
906,20.302,433,432,432
907,20.319,433,429,432
908,20.334,433,433,433
909,20.35,433,433,432
910,20.366,433,433,432
911,20.398,433,433,432
912,20.414,433,433,433
913,20.43,433,433,433
914,20.446,433,433,433
915,20.462,433,433,433
916,20.479,432,432,432
917,20.51,433,433,433
918,20.526,433,433,433
919,20.542,433,433,433
920,20.558,433,433,433
921,20.574,433,433,433
922,20.59,433,433,432
923,20.606,433,433,433
924,20.639,433,433,433
925,20.654,433,433,433
926,20.67,432,432,432
927,20.686,433,433,432
928,20.702,433,433,433
929,20.719,433,429,432
930,20.75,433,433,433
931,20.766,433,433,432
932,20.782,433,433,433
933,20.798,433,433,433
934,20.814,433,433,433
935,20.831,433,433,432
936,20.862,433,432,432
937,20.879,433,433,432
938,20.894,433,433,432
939,20.91,433,433,432
940,20.926,433,433,432
941,20.942,433,433,432
942,20.974,433,433,432
943,20.99,433,433,433
944,21.006,433,429,432
945,21.022,433,433,432
946,21.039,433,433,432
947,21.054,433,429,432
948,21.07,432,432,432
949,21.102,433,433,432
950,21.119,433,429,432
951,21.134,433,432,432
952,21.15,433,433,432
953,21.166,433,433,432
954,21.182,433,433,433
955,21.214,433,433,433
956,21.23,432,432,432
957,21.246,433,433,433
958,21.262,433,433,433
959,21.278,432,432,432
960,21.294,432,432,432
961,21.326,433,433,433
962,21.342,433,432,432
963,21.359,433,433,433
964,21.374,433,433,432
965,21.39,433,433,433
966,21.406,433,433,432
967,21.422,433,433,433
968,21.454,433,433,433
969,21.47,433,433,432
970,21.486,433,433,433
971,21.502,433,433,432
972,21.519,433,432,432
973,21.534,433,433,432
974,21.566,433,433,433
975,21.582,433,432,432
976,21.599,433,433,432
977,21.614,433,432,432
978,21.63,433,433,432
979,21.646,433,433,433
980,21.679,433,433,433
981,21.694,433,433,433
982,21.71,433,432,432
983,21.726,433,433,433
984,21.742,432,432,432
985,21.758,433,433,433
986,21.79,433,433,433
987,21.807,432,432,432
988,21.822,433,433,432
989,21.839,433,433,433
990,21.854,433,432,432
991,21.87,433,433,433
992,21.886,433,433,432
993,21.919,432,432,432
994,21.934,433,433,433
995,21.95,433,433,433
996,21.966,433,429,432
997,21.982,433,433,432
998,21.998,433,433,432
999,22.03,433,433,433
1000,22.046,433,432,432
1001,22.062,433,432,432
1002,22.078,433,432,432
1003,22.095,433,433,433
1004,22.11,433,433,432
1005,22.142,433,433,432
1006,22.158,433,433,433
1007,22.174,433,432,432
1008,22.19,433,433,433
1009,22.207,433,432,432
1010,22.222,433,432,432
1011,22.254,433,433,432
1012,22.27,433,433,433
1013,22.286,433,433,433
1014,22.302,433,433,432
1015,22.319,433,433,433
1016,22.335,433,433,433
1017,22.351,433,433,433
1018,22.382,433,433,433
1019,22.398,433,433,433
1020,22.414,433,433,432
1021,22.431,433,433,433
1022,22.446,433,433,432
1023,22.462,433,433,433
1024,22.494,433,432,432
1025,22.51,433,433,433
1026,22.526,433,432,432
1027,22.542,433,433,432
1028,22.558,426,432,432
1029,22.574,433,433,433
1030,22.607,432,432,432
1031,22.622,433,433,433
1032,22.638,433,433,433
1033,22.654,433,433,432
1034,22.67,433,433,433
1035,22.686,432,432,432
1036,22.718,433,432,432
1037,22.734,433,432,432
1038,22.75,433,432,432
1039,22.766,433,433,432
1040,22.782,433,433,432
1041,22.798,433,433,433
1042,22.814,433,433,433
1043,22.846,433,433,433
1044,22.863,433,433,432
1045,22.878,433,433,433
1046,22.894,433,429,432
1047,22.91,433,433,433
1048,22.926,433,432,432
1049,22.958,433,433,433
1050,22.975,433,433,432
1051,22.991,433,432,432
1052,23.006,433,433,432
1053,23.022,433,433,432
1054,23.039,433,433,432
1055,23.07,433,429,432
1056,23.086,433,433,432
1057,23.102,433,433,433
1058,23.118,433,433,432
1059,23.134,433,432,432
1060,23.15,433,433,432
1061,23.182,433,433,432
1062,23.198,433,433,432
1063,23.214,433,433,433
1064,23.23,433,433,433
1065,23.246,433,433,432
1066,23.262,433,433,432
1067,23.278,433,433,432
1068,23.31,433,433,432
1069,23.326,433,432,432
1070,23.342,433,433,432
1071,23.358,433,433,433
1072,23.374,433,433,433
1073,23.39,433,433,432
1074,23.422,433,433,432
1075,23.438,433,433,433
1076,23.454,433,429,432
1077,23.47,433,433,433
1078,23.486,433,433,433
1079,23.502,432,432,432
1080,23.534,433,432,432
1081,23.55,433,433,432
1082,23.566,433,432,432
1083,23.582,433,432,432
1084,23.598,433,433,433
1085,23.614,426,432,432
1086,23.645,433,433,432
1087,23.662,433,433,432
1088,23.678,433,432,432
1089,23.694,433,433,433
1090,23.71,433,433,433
1091,23.726,433,433,433
1092,23.742,433,433,433
1093,23.774,433,433,433
