N_event,t_trig,tP1,tP2,tP3
146,15.998,48,47,47
147,16.014,47,47,46
148,16.03,47,47,46
149,16.046,48,48,47
150,16.062,47,47,46
151,16.094,47,47,47
152,16.11,47,47,47
153,16.126,47,47,47
154,16.142,48,44,47
155,16.158,47,47,47
156,16.174,47,47,47
157,16.206,48,48,47
158,16.222,48,44,47
159,16.238,47,47,47
160,16.254,47,47,47
161,16.27,47,47,47
162,16.286,47,47,47
163,16.302,47,47,46
164,16.334,47,47,47
165,16.351,48,48,47
166,16.366,48,48,47
167,16.382,47,47,47
168,16.398,47,47,47
169,16.415,41,47,47
170,16.446,47,47,47
171,16.462,48,47,47
172,16.478,41,47,47
173,16.495,48,47,47
174,16.51,47,47,46
175,16.526,47,47,47
176,16.558,47,47,47
177,16.574,47,47,46
178,16.59,47,47,47
179,16.606,48,47,47
180,16.622,47,47,47
181,16.638,48,48,47
182,16.67,47,47,47
183,16.686,47,47,47
184,16.702,48,48,47
185,16.718,47,47,46
186,16.734,48,48,47
187,16.75,47,47,47
188,16.766,47,47,47
189,16.798,48,48,47
190,16.814,48,47,47
191,16.83,47,47,46
192,16.846,41,47,47
193,16.862,48,44,47
194,16.879,48,44,47
195,16.91,47,47,47
196,16.926,47,47,47
197,16.942,47,47,47
198,16.958,47,47,46
199,16.975,47,47,46
200,16.99,47,47,46
201,17.022,41,47,47
202,17.038,47,47,46
203,17.055,45,47,47
204,17.07,47,47,47
205,17.086,47,47,47
206,17.102,47,47,47
207,17.134,41,47,47
208,17.15,47,47,47
209,17.166,47,47,47
210,17.182,47,47,46
211,17.198,47,47,47
212,17.214,48,46,47
213,17.23,48,48,47
214,17.262,48,48,47
215,17.278,47,47,47
216,17.294,48,48,47
217,17.31,47,47,46
218,17.326,47,47,46
219,17.342,48,48,47
220,17.374,47,47,47
221,17.39,45,47,47
222,17.406,47,47,46
223,17.422,47,47,47
224,17.438,48,47,47
225,17.454,47,47,46
226,17.486,48,47,47
227,17.502,47,47,47
228,17.518,48,48,47
229,17.534,47,47,47
230,17.551,41,47,47
231,17.566,47,47,47
232,17.598,48,48,47
233,17.614,48,47,47
234,17.63,48,48,47
235,17.646,48,48,47
236,17.662,47,47,47
237,17.678,48,44,47
238,17.695,47,47,47
239,17.726,47,47,46
240,17.742,47,47,47
241,17.758,48,44,47
242,17.774,47,47,47
243,17.79,47,47,46
244,17.806,47,47,47
245,17.838,48,48,47
246,17.854,47,47,47
247,17.87,48,47,47
248,17.886,48,48,47
249,17.902,47,47,47
250,17.918,47,47,47
251,17.95,48,48,47
252,17.966,47,47,46
253,17.982,47,47,47
254,17.998,47,47,47
255,18.015,47,47,47
256,18.03,47,47,47
257,18.062,47,47,47
258,18.078,47,47,46
259,18.095,47,47,47
260,18.11,47,47,46
261,18.126,47,47,47
262,18.142,47,47,46
263,18.158,47,47,47
264,18.19,47,47,47
265,18.206,47,47,47
266,18.222,47,47,47
267,18.238,47,47,47
268,18.254,47,47,46
269,18.27,48,47,47
270,18.302,48,48,47
271,18.318,47,47,47
272,18.334,47,47,47
273,18.35,48,47,47
274,18.366,47,47,47
275,18.382,47,47,46
276,18.414,47,47,47
277,18.43,47,47,47
278,18.447,47,47,47
279,18.463,48,47,47
280,18.478,48,47,47
281,18.495,47,47,47
282,18.51,48,47,47
283,18.543,47,47,46
284,18.558,48,48,47
285,18.574,48,48,47
286,18.59,48,47,47
287,18.606,48,47,47
288,18.622,47,47,47
289,18.654,47,47,47
290,18.67,47,47,46
291,18.686,47,47,47
292,18.702,48,47,47
293,18.718,47,47,47
294,18.734,48,47,47
295,18.766,47,47,47
296,18.782,48,48,47
297,18.798,47,47,46
298,18.814,47,47,47
299,18.83,47,47,47
300,18.846,48,47,47
301,18.878,47,47,46
302,18.894,47,47,47
303,18.91,47,47,46
304,18.926,47,47,47
305,18.942,47,47,47
306,18.959,47,47,47
307,18.974,47,47,46
308,19.006,47,47,47
309,19.022,48,48,47
310,19.038,47,47,47
311,19.054,47,47,47
312,19.07,48,47,47
313,19.086,47,47,47
314,19.118,41,47,47
315,19.135,47,47,47
316,19.15,47,47,46
317,19.166,47,47,47
318,19.182,47,47,47
319,19.198,47,47,47
320,19.23,47,47,47
321,19.246,48,44,47
322,19.262,47,47,47
323,19.278,47,47,47
324,19.295,47,47,46
325,19.31,47,47,47
326,19.342,47,47,47
327,19.358,48,47,47
328,19.374,47,47,47
329,19.39,47,47,46
330,19.406,47,47,47
331,19.422,47,47,47
332,19.438,48,48,47
333,19.47,48,47,47
334,19.486,47,47,46
335,19.502,47,47,46
336,19.518,47,47,46
337,19.534,48,47,47
338,19.551,47,47,47
339,19.582,47,47,47
340,19.598,48,48,47
341,19.615,47,47,46
342,19.63,47,47,47
343,19.646,47,47,47
344,19.662,48,48,47
345,19.694,41,47,47
346,19.71,48,48,47
347,19.726,48,47,47
348,19.742,47,47,47
349,19.758,47,47,47
350,19.774,47,47,46
351,19.806,48,47,47
352,19.822,47,47,47
353,19.838,47,47,47
354,19.854,47,47,46
355,19.87,48,44,47
356,19.886,48,47,47
357,19.902,48,47,47
358,19.934,47,47,47
359,19.95,47,47,47
360,19.966,48,48,47
361,19.982,47,47,46
362,19.998,47,47,47
363,20.014,47,47,47
364,20.046,47,47,47
365,20.062,47,47,47
366,20.078,47,47,47
367,20.095,48,48,47
368,20.11,47,47,46
369,20.126,47,47,46
370,20.158,47,47,46
371,20.174,47,47,46
372,20.19,47,47,47
373,20.206,47,47,47
374,20.222,47,47,47
375,20.238,48,44,47
376,20.27,47,47,47
377,20.286,48,47,47
378,20.302,48,48,47
379,20.318,48,48,47
380,20.334,47,47,47
381,20.351,47,47,46
382,20.366,48,47,47
383,20.398,48,47,47
384,20.414,47,47,47
385,20.43,47,47,47
386,20.446,47,47,47
387,20.462,48,48,47
388,20.478,47,47,46
389,20.51,47,47,47
390,20.526,48,48,47
391,20.542,47,47,47
392,20.558,48,44,47
393,20.574,47,47,46
394,20.59,48,44,47
395,20.622,48,44,47
396,20.638,48,48,47
397,20.654,47,47,47
398,20.67,47,47,47
399,20.686,47,47,46
400,20.702,47,47,47
401,20.734,48,47,47
402,20.751,48,47,47
403,20.766,48,48,47
404,20.782,47,47,47
405,20.798,47,47,47
406,20.815,47,47,47
407,20.83,48,47,47
408,20.862,48,47,47
409,20.878,47,47,47
410,20.895,47,47,47
411,20.91,47,47,47
412,20.926,48,48,47
413,20.942,48,47,47
414,20.974,48,47,47
415,20.99,48,48,47
416,21.006,47,47,47
417,21.022,47,47,47
418,21.038,47,47,47
419,21.054,48,48,47
420,21.086,48,48,47
421,21.102,47,47,47
422,21.118,47,47,47
423,21.134,48,48,47
424,21.15,47,47,47
425,21.166,47,47,47
426,21.198,47,47,46
427,21.214,47,47,47
428,21.23,48,47,47
429,21.246,47,47,47
430,21.262,47,47,47
431,21.278,48,44,47
432,21.295,47,47,47
433,21.326,47,47,47
434,21.342,47,47,47
435,21.358,48,44,47
436,21.374,47,47,46
437,21.39,41,47,47
438,21.406,47,47,47
439,21.438,47,47,47
440,21.454,48,44,47
441,21.47,47,47,46
442,21.486,48,48,47
443,21.502,47,47,47
444,21.518,47,47,47
445,21.55,48,48,47
446,21.566,41,47,47
447,21.582,47,47,47
448,21.598,47,47,47
449,21.614,48,48,47
450,21.63,48,48,47
451,21.662,47,47,47
452,21.678,47,47,47
453,21.695,47,47,47
454,21.71,47,47,47
455,21.726,48,48,47
456,21.742,47,47,46
457,21.758,47,47,47
458,21.79,47,47,47
459,21.806,47,47,46
460,21.822,47,47,47
461,21.838,47,47,47
462,21.854,47,47,47
463,21.87,47,47,47
464,21.902,47,47,47
465,21.918,48,47,47
466,21.934,47,47,47
467,21.95,47,47,46
468,21.966,47,47,47
469,21.982,47,47,46
470,22.014,47,47,47
471,22.03,45,47,47
472,22.046,48,44,47
473,22.062,47,47,47
474,22.078,47,47,47
475,22.095,48,48,47
476,22.126,47,47,47
477,22.142,47,47,47
478,22.158,47,47,47
479,22.174,47,47,47
480,22.19,47,47,47
481,22.206,48,47,47
482,22.222,48,48,47
483,22.254,47,47,47
484,22.27,48,47,47
485,22.286,47,47,46
486,22.302,47,47,47
487,22.318,47,47,47
488,22.334,48,47,47
489,22.366,47,47,47
490,22.382,47,47,47
491,22.398,48,48,47
492,22.414,47,47,47
493,22.43,47,47,47
494,22.446,47,47,47
495,22.478,48,48,47
496,22.495,47,47,47
497,22.51,47,47,47
498,22.526,48,47,47
499,22.542,48,47,47
500,22.558,47,47,47
501,22.59,48,47,47
502,22.606,48,48,47
503,22.622,47,47,47
504,22.638,47,47,47
505,22.654,47,47,46
506,22.67,48,47,47
507,22.686,47,47,47
508,22.718,47,47,47
509,22.734,48,47,47
510,22.75,48,48,47
511,22.766,47,47,47
512,22.782,47,47,47
513,22.798,47,47,46
514,22.83,48,47,47
515,22.846,48,44,47
516,22.862,48,47,47
517,22.878,48,44,47
518,22.895,48,48,47
519,22.91,47,47,47
520,22.942,48,47,47
521,22.958,47,47,47
522,22.974,47,47,47
523,22.99,48,47,47
524,23.006,48,48,47
525,23.022,47,47,47
526,23.054,48,48,47
527,23.07,47,47,47
528,23.087,48,48,47
529,23.102,47,47,47
530,23.118,47,47,47
531,23.134,48,48,47
532,23.15,47,47,46
533,23.182,47,47,47
534,23.198,47,47,47
535,23.214,47,47,47
536,23.23,47,47,46
537,23.246,47,47,47
538,23.262,47,47,46
539,23.294,48,47,47
540,23.31,48,44,47
541,23.326,47,47,47
542,23.342,47,47,46
543,23.358,47,47,47
544,23.374,48,47,47
545,23.406,47,47,46
546,23.422,47,47,47
547,23.438,48,47,47
548,23.454,48,47,47
549,23.47,47,47,47
550,23.486,48,48,47
551,23.502,41,47,47
552,23.534,47,47,46
553,23.55,47,47,46
554,23.566,48,46,47
555,23.582,47,47,46
556,23.598,48,48,47
557,23.614,48,44,47
558,23.646,47,47,47
559,23.662,41,47,47
560,23.678,47,47,47
561,23.694,48,47,47
562,23.71,41,47,47
563,23.726,47,47,46
564,23.758,47,47,47
565,23.774,48,47,47
566,23.79,47,47,47
567,23.806,47,47,46
568,23.822,47,47,47
569,23.838,47,47,46
570,23.87,47,47,47
571,23.886,47,47,47
572,23.902,47,47,47
573,23.918,48,48,47
574,23.934,48,48,47
575,23.95,48,44,47
576,23.966,47,47,47
577,23.998,47,47,46
578,24.014,47,47,46
579,24.03,48,48,47
580,24.046,48,47,47
581,24.062,41,47,47
582,24.078,47,47,47
583,24.111,47,47,47
584,24.126,47,47,47
585,24.142,48,47,47
586,24.158,47,47,46
587,24.174,47,47,47
588,24.19,47,47,47
589,24.222,47,47,47
590,24.238,48,48,47
591,24.254,47,47,47
592,24.27,47,47,47
593,24.286,47,47,47
594,24.302,47,47,47
595,24.334,47,47,47
596,24.35,47,47,46
597,24.366,47,47,47
598,24.382,47,47,47
599,24.398,48,44,47
600,24.414,48,44,47
601,24.43,48,47,47
602,24.462,47,47,47
603,24.478,48,48,47
604,24.494,48,47,47
605,24.51,47,47,47
606,24.526,48,48,47
607,24.542,45,47,47
608,24.574,48,48,47
609,24.59,48,44,47
610,24.606,48,48,47
611,24.622,47,47,47
612,24.638,47,47,46
613,24.654,47,47,47
614,24.686,47,47,47
615,24.702,47,47,47
616,24.718,48,44,47
617,24.734,47,47,47
618,24.75,47,47,47
619,24.766,48,47,47
620,24.798,48,47,47
621,24.814,47,47,47
622,24.83,48,48,47
623,24.846,47,47,47
624,24.862,48,48,47
625,24.878,47,47,47
626,24.894,47,47,46
627,24.926,48,48,47
628,24.942,47,47,47
629,24.958,47,47,47
630,24.974,47,47,46
631,24.99,48,48,47
632,25.006,47,47,47
633,25.038,47,47,46
634,25.054,47,47,47
635,25.07,48,48,47
636,25.086,47,47,47
637,25.102,47,47,47
638,25.118,47,47,47
639,25.15,47,47,47
640,25.166,48,48,47
641,25.182,48,47,47
642,25.198,47,47,47
643,25.214,47,47,47
644,25.23,48,47,47
645,25.262,47,47,47
646,25.278,48,48,47
647,25.294,41,47,47
648,25.31,48,47,47
649,25.326,47,47,47
650,25.342,47,47,47
651,25.358,47,47,46
652,25.39,48,48,47
653,25.406,48,48,47
654,25.422,47,47,46
655,25.438,41,47,47
656,25.454,47,47,46
657,25.47,47,47,47
658,25.502,47,47,47
659,25.518,47,47,47
660,25.534,47,47,47
661,25.55,47,47,47
662,25.566,48,44,47
663,25.582,47,47,46
664,25.614,48,44,47
665,25.63,48,48,47
666,25.646,47,47,47
667,25.662,47,47,47
668,25.678,47,47,47
669,25.695,48,48,47
670,25.726,47,47,47
671,25.742,48,44,47
672,25.758,48,47,47
673,25.774,47,47,47
674,25.79,47,47,46
675,25.806,47,47,47
676,25.822,41,47,47
677,25.854,47,47,47
678,25.87,47,47,47
679,25.886,48,47,47
680,25.902,47,47,47
681,25.918,41,47,47
682,25.934,48,48,47
683,25.966,48,48,47
684,25.982,47,47,47
685,25.998,47,47,47
686,26.014,48,48,47
687,26.03,47,47,46
688,26.046,47,47,47
689,26.078,47,47,47
690,26.094,48,47,47
691,26.11,47,47,47
692,26.126,47,47,47
693,26.142,47,47,47
694,26.158,47,47,46
695,26.189,47,47,47
696,26.206,48,46,47
697,26.222,47,47,47
698,26.238,48,47,47
699,26.254,47,47,47
700,26.27,48,48,47
701,26.286,47,47,46
702,26.318,47,47,47
703,26.334,48,44,47
704,26.35,47,47,46
705,26.366,47,47,47
706,26.382,47,47,47
707,26.398,48,47,47
708,26.43,48,47,47
709,26.446,48,47,47
710,26.462,48,47,47
711,26.478,47,47,47
712,26.494,47,47,46
713,26.51,47,47,47
714,26.542,47,47,47
715,26.558,48,47,47
716,26.574,47,47,47
717,26.59,48,47,47
718,26.606,47,47,47
719,26.622,47,47,47
720,26.654,48,47,47
721,26.67,48,47,47
722,26.686,47,47,47
723,26.702,47,47,47
724,26.718,47,47,47
725,26.734,48,48,47
726,26.75,47,47,47
727,26.782,48,48,47
728,26.798,48,44,47
729,26.814,47,47,47
730,26.83,48,47,47
731,26.846,47,47,47
732,26.862,47,47,46
733,26.894,47,47,47
734,26.91,47,47,46
735,26.926,48,47,47
736,26.942,47,47,47
737,26.958,48,47,47
738,26.974,48,47,47
739,27.006,48,48,47
740,27.022,47,47,46
741,27.038,48,47,47
742,27.054,47,47,47
743,27.07,47,47,47
744,27.086,47,47,47
745,27.118,47,47,46
746,27.134,47,47,47
747,27.15,47,47,47
748,27.166,47,47,46
749,27.182,47,47,47
750,27.198,48,47,47
751,27.214,47,47,46
752,27.246,47,47,47
753,27.262,47,47,47
754,27.278,48,47,47
755,27.294,47,47,47
756,27.31,47,47,47
757,27.326,47,47,47
758,27.358,48,48,47
759,27.374,47,47,47
760,27.39,47,47,46
761,27.406,47,47,46
762,27.422,48,48,47
763,27.438,47,47,47
764,27.47,47,47,47
765,27.486,47,47,47
766,27.502,47,47,47
767,27.518,48,48,47
768,27.534,47,47,47
769,27.55,48,47,47
770,27.582,48,48,47
771,27.598,47,47,47
772,27.614,48,47,47
773,27.63,47,47,47
774,27.646,48,48,47
775,27.662,47,47,47
776,27.678,47,47,47
777,27.71,47,47,47
778,27.726,47,47,47
779,27.742,47,47,47
780,27.758,48,44,47
781,27.774,48,47,47
782,27.79,48,44,47
783,27.822,41,47,47
784,27.838,47,47,47
785,27.854,47,47,46
786,27.87,41,47,47
787,27.886,47,47,46
788,27.902,48,47,47
789,27.934,48,47,47
790,27.95,47,47,46
791,27.966,47,47,47
792,27.982,47,47,46
793,27.998,47,47,47
794,28.014,47,47,47
795,28.046,47,47,47
796,28.062,48,48,47
797,28.078,48,44,47
798,28.094,48,44,47
799,28.11,48,48,47
800,28.126,47,47,46
801,28.142,47,47,46
802,28.174,47,47,47
803,28.19,47,47,47
804,28.206,47,47,47
805,28.222,47,47,47
806,28.238,47,47,46
807,28.254,48,48,47
808,28.286,47,47,47
809,28.302,48,48,47
810,28.318,47,47,47
811,28.334,47,47,47
812,28.35,47,47,47
813,28.366,48,47,47
814,28.398,47,47,46
815,28.414,47,47,47
816,28.43,47,47,46
817,28.446,47,47,46
818,28.462,41,47,47
819,28.478,41,47,47
820,28.51,48,47,47
821,28.526,48,48,47
822,28.542,47,47,47
823,28.558,48,47,47
824,28.574,47,47,47
825,28.59,47,47,46
826,28.606,47,47,47
827,28.638,47,47,46
828,28.654,47,47,47
829,28.67,47,47,47
830,28.686,47,47,46
831,28.702,47,47,46
832,28.718,47,47,47
833,28.75,47,47,46
834,28.766,47,47,47
835,28.782,48,47,47
836,28.798,47,47,47
837,28.814,47,47,47
838,28.83,48,47,47
839,28.862,47,47,46
840,28.878,47,47,47
841,28.894,47,47,47
842,28.91,48,47,47
843,28.926,48,47,47
844,28.942,47,47,47
845,28.958,47,47,46
846,28.99,47,47,47
847,29.006,47,47,47
848,29.022,47,47,47
849,29.038,47,47,47
850,29.054,47,47,47
851,29.07,47,47,47
852,29.102,47,47,47
853,29.118,47,47,47
854,29.134,47,47,47
855,29.15,48,48,47
856,29.166,48,48,47
857,29.182,47,47,47
858,29.213,47,47,47
859,29.23,47,47,46
860,29.246,47,47,46
861,29.262,47,47,47
862,29.278,48,47,47
863,29.294,48,44,47
864,29.326,47,47,47
865,29.342,47,47,47
866,29.358,48,47,47
867,29.374,47,47,47
868,29.39,47,47,46
869,29.406,47,47,47
870,29.422,47,47,47
871,29.453,47,47,47
872,29.47,47,47,47
873,29.486,47,47,47
874,29.502,47,47,47
875,29.518,47,47,47
876,29.534,47,47,47
877,29.566,47,47,46
878,29.582,47,47,47
879,29.598,47,47,47
880,29.614,47,47,47
881,29.63,47,47,47
882,29.646,48,47,47
883,29.678,47,47,47
884,29.694,48,48,47
885,29.71,47,47,47
886,29.726,48,48,47
887,29.742,47,47,47
888,29.758,47,47,47
889,29.789,47,47,47
890,29.806,47,47,47
891,29.822,47,47,47
892,29.838,47,47,47
893,29.854,47,47,47
894,29.87,47,47,46
895,29.886,47,47,47
896,29.918,47,47,47
897,29.934,48,47,47
898,29.95,47,47,47
899,29.966,47,47,46
900,29.982,47,47,47
901,29.998,41,47,47
902,30.03,47,47,47
903,30.046,47,47,46
904,30.062,48,47,47
905,30.078,48,48,47
906,30.094,47,47,47
907,30.11,48,44,47
908,30.142,48,48,47
909,30.158,47,47,47
910,30.174,47,47,47
911,30.19,48,47,47
912,30.206,48,47,47
913,30.222,48,44,47
914,30.254,47,47,46
915,30.27,47,47,47
916,30.286,47,47,47
917,30.302,47,47,46
918,30.317,48,47,47
919,30.334,47,47,47
920,30.35,47,47,46
921,30.382,47,47,47
922,30.398,47,47,47
923,30.414,47,47,47
924,30.43,47,47,47
925,30.446,47,47,47
926,30.462,47,47,47
927,30.494,47,47,47
928,30.51,47,47,47
929,30.526,48,48,47
930,30.541,47,47,47
931,30.558,47,47,47
932,30.574,48,48,47
933,30.606,47,47,46
934,30.622,48,47,47
935,30.638,47,47,46
936,30.654,47,47,47
937,30.67,47,47,46
938,30.686,48,44,47
939,30.718,47,47,46
940,30.734,48,48,47
941,30.75,47,47,47
942,30.766,47,47,47
943,30.782,41,47,47
944,30.798,41,47,47
945,30.814,47,47,47
946,30.847,47,47,47
947,30.862,47,47,46
948,30.878,48,47,47
949,30.893,47,47,47
950,30.91,47,47,47
951,30.926,47,47,47
952,30.958,47,47,47
953,30.974,48,47,47
954,30.99,48,47,47
955,31.006,48,47,47
956,31.022,48,48,47
957,31.038,47,47,47
958,31.07,47,47,46
959,31.086,47,47,47
960,31.102,47,47,47
961,31.118,47,47,47
962,31.133,47,47,47
963,31.15,47,47,47
964,31.182,47,47,47
965,31.198,47,47,47
966,31.213,47,47,47
967,31.23,47,47,47
968,31.246,47,47,46
969,31.262,47,47,47
970,31.278,48,48,47
971,31.309,48,47,47
972,31.326,48,44,47
973,31.342,48,48,47
974,31.358,48,47,47
975,31.373,47,47,47
976,31.39,48,48,47
977,31.421,48,48,47
978,31.438,47,47,47
979,31.453,47,47,46
980,31.47,48,44,47
981,31.486,47,47,47
982,31.502,47,47,47
983,31.533,47,47,46
984,31.55,48,48,47
985,31.566,47,47,47
986,31.582,48,44,47
987,31.598,47,47,47
988,31.613,48,48,47
989,31.645,47,47,47
990,31.662,47,47,47
991,31.678,47,47,47
992,31.695,47,47,46
993,31.71,47,47,47
994,31.726,47,47,47
995,31.741,48,47,47
996,31.773,48,47,47
997,31.79,47,47,47
998,31.806,48,47,47
999,31.822,47,47,47
1000,31.838,47,47,47
1001,31.853,48,48,47
1002,31.885,47,47,47
1003,31.902,48,48,47
1004,31.918,47,47,47
1005,31.933,47,47,47
1006,31.95,41,47,47
1007,31.966,47,47,47
1008,31.998,47,47,47
1009,32.014,47,47,46
1010,32.03,47,47,47
1011,32.046,48,48,47
1012,32.062,48,48,47
1013,32.078,47,47,46
1014,32.11,48,47,47
1015,32.125,47,47,47
1016,32.141,47,47,47
1017,32.157,47,47,47
1018,32.173,47,47,47
1019,32.189,47,47,47
1020,32.206,47,47,46
1021,32.237,47,47,47
1022,32.253,47,47,47
1023,32.269,47,47,47
1024,32.286,47,47,46
1025,32.301,48,44,47
1026,32.317,47,47,46
1027,32.349,48,47,47
1028,32.366,47,47,47
1029,32.382,47,47,46
1030,32.397,47,47,47
1031,32.414,47,47,46
1032,32.429,47,47,47
1033,32.461,47,47,46
1034,32.477,47,47,47
1035,32.493,48,48,47
1036,32.509,47,47,47
1037,32.526,47,47,47
1038,32.541,47,47,47
1039,32.573,47,47,47
1040,32.589,48,47,47
1041,32.606,47,47,47
1042,32.621,47,47,47
1043,32.637,47,47,47
1044,32.653,48,48,47
1045,32.669,48,47,47
1046,32.701,47,47,47
1047,32.717,48,47,47
1048,32.734,47,47,47
1049,32.749,47,47,47
1050,32.766,48,47,47
