N_event,t_trig,tP1,tP2,tP3
99,3.759,630,630,630
100,3.775,630,630,629
101,3.791,630,630,630
102,3.807,630,630,629
103,3.823,630,630,630
104,3.854,630,630,630
105,3.87,630,630,630
106,3.887,630,630,630
107,3.903,630,630,630
108,3.919,630,630,629
109,3.935,630,630,629
110,3.951,630,630,629
111,3.983,630,629,629
112,3.999,630,629,629
113,4.015,630,630,629
114,4.031,630,630,630
115,4.047,629,629,629
116,4.063,630,629,629
117,4.095,630,630,629
118,4.111,630,630,629
119,4.127,630,629,629
120,4.143,630,630,630
121,4.159,630,630,630
122,4.175,630,626,629
123,4.206,629,629,629
124,4.223,630,630,630
125,4.239,630,630,630
126,4.255,630,630,630
127,4.27,630,630,630
128,4.287,630,630,630
129,4.319,630,630,630
130,4.335,630,630,629
131,4.351,630,629,629
132,4.367,630,630,629
133,4.383,630,629,629
134,4.399,629,629,629
135,4.415,630,626,629
136,4.447,629,629,629
137,4.463,630,630,630
138,4.478,630,630,630
139,4.495,629,629,629
140,4.511,629,629,629
141,4.527,630,630,630
142,4.559,630,630,630
143,4.575,630,630,630
144,4.591,630,630,629
145,4.607,630,630,630
146,4.623,630,630,630
147,4.639,630,630,629
148,4.67,630,630,629
149,4.687,630,630,630
150,4.703,630,630,630
151,4.719,629,629,629
152,4.735,629,629,629
153,4.751,623,629,629
154,4.783,630,630,629
155,4.799,630,630,630
156,4.815,630,630,630
157,4.831,630,629,629
158,4.847,630,629,629
159,4.863,630,630,630
160,4.879,630,630,629
161,4.911,630,630,629
162,4.927,630,626,629
163,4.943,630,630,629
164,4.959,627,629,629
165,4.975,630,630,630
166,4.991,630,630,630
167,5.023,630,630,630
168,5.039,629,629,629
169,5.055,630,630,629
170,5.07,630,630,630
171,5.087,630,630,629
172,5.103,630,630,629
173,5.135,629,629,629
174,5.151,630,630,629
175,5.167,630,630,630
176,5.183,630,630,629
177,5.199,630,630,629
178,5.215,629,629,629
179,5.247,630,630,630
180,5.263,630,630,629
181,5.279,630,630,629
182,5.295,630,626,629
183,5.311,630,630,629
184,5.327,630,630,630
185,5.343,630,630,629
186,5.375,629,629,629
187,5.391,630,630,629
188,5.407,630,630,629
189,5.423,630,630,630
190,5.439,630,629,629
191,5.455,630,626,629
192,5.486,629,629,629
193,5.503,630,630,630
194,5.519,630,630,629
195,5.535,630,630,629
196,5.551,629,629,629
197,5.567,630,630,630
198,5.599,630,630,629
199,5.615,630,629,629
200,5.631,630,630,630
201,5.647,630,630,630
202,5.663,630,630,630
203,5.679,630,630,629
204,5.711,630,630,629
205,5.727,630,630,629
206,5.743,630,630,630
207,5.759,630,630,630
208,5.775,630,629,629
209,5.791,630,630,630
210,5.807,630,630,630
211,5.839,630,630,629
212,5.855,630,630,629
213,5.87,630,630,630
214,5.887,629,629,629
215,5.903,630,630,630
216,5.919,630,630,630
217,5.951,630,630,629
218,5.967,630,630,629
219,5.983,630,630,630
220,5.998,630,630,629
221,6.015,630,630,630
222,6.031,627,629,629
223,6.062,630,630,629
224,6.079,630,630,629
225,6.095,630,630,630
226,6.111,630,629,629
227,6.127,630,629,629
228,6.143,629,629,629
229,6.174,630,629,629
230,6.191,630,630,630
231,6.207,630,630,630
232,6.223,630,630,630
233,6.239,630,630,630
234,6.255,630,630,629
235,6.27,630,629,629
236,6.303,630,630,629
237,6.319,630,630,630
238,6.334,630,630,629
239,6.35,630,629,629
240,6.367,630,630,629
241,6.383,629,629,629
242,6.415,630,629,629
243,6.431,630,630,630
244,6.447,630,630,630
245,6.463,630,626,629
246,6.479,629,629,629
247,6.495,630,630,630
248,6.527,630,630,630
249,6.543,630,630,630
250,6.558,623,629,629
251,6.575,630,630,630
252,6.591,630,630,629
253,6.606,630,630,630
254,6.639,630,630,629
255,6.655,630,630,629
256,6.67,623,629,629
257,6.686,630,630,630
258,6.703,630,630,630
259,6.718,630,630,630
260,6.735,630,630,629
261,6.767,630,630,630
262,6.783,630,630,630
263,6.799,630,630,630
264,6.815,630,630,630
265,6.831,623,629,629
266,6.846,630,630,630
267,6.879,630,630,629
268,6.895,629,629,629
269,6.91,629,629,629
270,6.926,630,630,629
271,6.943,630,630,629
272,6.959,630,630,630
273,6.991,630,630,629
274,7.007,630,630,630
275,7.023,629,629,629
276,7.039,630,630,629
277,7.055,630,630,629
278,7.07,630,630,629
279,7.102,630,630,629
280,7.119,630,630,630
281,7.135,630,630,630
282,7.151,630,630,630
283,7.167,630,630,629
284,7.183,630,629,629
285,7.199,630,629,629
286,7.23,630,630,630
287,7.247,630,630,630
288,7.263,630,626,629
289,7.278,630,630,630
290,7.295,630,630,630
291,7.311,630,630,629
292,7.343,629,629,629
293,7.358,630,630,629
294,7.374,630,630,630
295,7.391,630,630,629
296,7.406,630,630,629
297,7.423,630,629,629
298,7.454,630,629,629
299,7.47,630,629,629
300,7.486,630,630,629
301,7.503,630,626,629
302,7.519,629,629,629
303,7.535,630,630,629
304,7.567,630,630,630
305,7.583,630,630,629
306,7.599,630,630,629
307,7.615,630,630,630
308,7.631,630,629,629
309,7.646,630,629,629
310,7.663,630,630,630
311,7.694,630,630,630
312,7.71,630,630,630
313,7.726,629,629,629
314,7.743,630,630,630
315,7.758,630,630,629
316,7.774,630,626,629
317,7.806,630,630,629
318,7.823,630,630,629
319,7.838,630,630,630
320,7.854,630,630,629
321,7.871,630,630,629
322,7.886,630,630,630
323,7.918,630,629,629
324,7.934,630,626,629
325,7.95,630,629,629
326,7.966,630,630,630
327,7.983,630,630,629
328,7.999,630,629,629
329,8.03,629,629,629
330,8.046,630,626,629
331,8.062,630,630,630
332,8.078,630,630,629
333,8.094,630,630,629
334,8.11,630,629,629
335,8.126,630,630,629
336,8.158,630,630,630
337,8.174,630,630,630
338,8.191,630,630,629
339,8.206,630,630,629
340,8.223,630,630,629
341,8.238,623,629,629
342,8.27,630,630,630
343,8.286,630,630,629
344,8.303,630,630,630
345,8.318,630,630,630
346,8.334,629,629,629
347,8.35,630,630,629
348,8.382,630,629,629
349,8.398,630,630,629
350,8.414,623,629,629
351,8.43,630,630,629
352,8.446,630,630,630
353,8.463,630,630,629
354,8.494,629,629,629
355,8.51,623,629,629
356,8.526,630,630,630
357,8.543,630,630,629
358,8.558,630,630,629
359,8.574,630,629,629
360,8.59,630,630,630
361,8.623,630,630,629
362,8.638,630,630,630
363,8.655,630,630,629
364,8.67,629,629,629
365,8.686,629,629,629
366,8.703,629,629,629
367,8.734,630,630,629
368,8.75,629,629,629
369,8.766,630,630,630
370,8.783,630,630,630
371,8.798,630,630,630
372,8.814,630,630,630
373,8.846,630,630,629
374,8.863,630,630,629
375,8.879,630,630,630
376,8.894,630,630,629
377,8.91,630,630,629
378,8.926,630,630,629
379,8.958,630,630,630
380,8.974,629,629,629
381,8.99,630,630,629
382,9.007,630,630,629
383,9.022,630,629,629
384,9.039,630,629,629
385,9.055,630,630,630
386,9.086,630,630,629
387,9.103,630,630,629
388,9.118,630,630,629
389,9.134,630,630,630
390,9.15,630,630,630
391,9.166,630,629,629
392,9.198,630,630,629
393,9.214,630,630,630
394,9.23,630,629,629
395,9.247,630,630,630
396,9.263,630,630,629
397,9.278,630,630,629
398,9.31,630,630,629
399,9.326,630,630,630
400,9.342,630,630,630
401,9.358,630,630,630
402,9.374,630,630,630
403,9.39,630,629,629
404,9.422,630,630,629
405,9.438,630,626,629
406,9.454,630,630,630
407,9.47,630,630,630
408,9.486,630,630,629
409,9.502,630,630,630
410,9.518,630,630,629
411,9.55,630,630,629
412,9.566,629,629,629
413,9.583,630,630,630
414,9.598,630,630,630
415,9.614,623,629,629
416,9.631,630,630,630
417,9.663,630,630,630
418,9.68,630,630,630
419,9.694,630,630,630
420,9.71,630,630,629
421,9.726,630,630,630
422,9.743,630,630,630
423,9.774,629,629,629
424,9.79,630,630,629
425,9.806,630,630,629
426,9.823,623,629,629
427,9.839,630,630,630
428,9.855,630,630,629
429,9.886,630,630,629
430,9.903,630,630,630
431,9.919,630,630,629
432,9.934,630,629,629
433,9.95,630,630,630
434,9.966,630,630,630
435,9.983,630,630,630
436,10.014,630,630,630
437,10.03,630,630,630
438,10.046,630,630,629
439,10.063,630,630,629
440,10.078,630,630,630
441,10.094,630,630,630
442,10.126,630,630,629
443,10.143,630,630,630
444,10.158,629,629,629
445,10.174,630,630,630
446,10.19,630,626,629
447,10.207,630,630,630
448,10.238,630,630,630
449,10.255,630,630,629
450,10.27,630,629,629
451,10.286,630,630,630
452,10.303,630,630,630
453,10.318,630,630,629
454,10.35,630,630,630
455,10.366,630,629,629
456,10.382,630,630,630
457,10.398,630,630,629
458,10.414,630,630,630
459,10.43,630,629,629
460,10.446,629,629,629
461,10.478,630,629,629
462,10.494,629,629,629
463,10.511,630,630,629
464,10.527,630,630,629
465,10.543,630,630,629
466,10.558,630,630,629
467,10.59,630,630,630
468,10.606,630,630,630
469,10.622,630,626,629
470,10.638,630,630,629
471,10.654,630,630,630
472,10.67,629,629,629
473,10.702,630,629,629
474,10.718,630,630,629
475,10.734,630,630,630
476,10.75,630,630,629
477,10.766,630,630,629
478,10.783,630,630,629
479,10.814,630,630,629
480,10.83,630,630,630
481,10.846,630,630,629
482,10.863,630,630,629
483,10.878,630,630,629
484,10.894,630,630,629
485,10.91,627,629,629
486,10.942,630,630,629
487,10.958,629,629,629
488,10.974,630,630,629
489,10.99,630,630,630
490,11.007,630,630,630
491,11.022,630,630,630
492,11.055,629,629,629
493,11.07,629,629,629
494,11.086,630,630,629
495,11.102,630,630,630
496,11.118,630,630,630
497,11.134,629,629,629
498,11.166,630,629,629
499,11.182,629,629,629
500,11.198,630,630,630
501,11.214,630,630,629
502,11.231,630,630,630
503,11.246,630,630,629
504,11.278,629,629,629
505,11.294,629,629,629
506,11.31,630,630,630
507,11.326,630,630,630
508,11.342,630,630,629
509,11.358,630,630,630
510,11.374,629,629,629
511,11.406,630,629,629
512,11.422,630,630,630
513,11.438,623,629,629
514,11.454,630,629,629
515,11.47,630,629,629
516,11.486,623,629,629
517,11.518,630,630,630
518,11.534,630,630,629
519,11.551,630,630,630
520,11.567,630,630,629
521,11.583,630,630,630
522,11.599,629,629,629
523,11.63,630,630,630
524,11.646,630,630,629
525,11.663,630,630,630
526,11.678,630,630,629
527,11.694,630,630,629
528,11.711,630,626,629
529,11.741,630,630,630
530,11.758,630,630,629
531,11.774,630,630,629
532,11.79,630,630,629
533,11.806,630,630,629
534,11.822,630,630,630
535,11.838,630,630,629
536,11.87,630,630,630
537,11.886,630,630,629
538,11.902,630,629,629
539,11.918,630,626,629
540,11.934,630,630,630
541,11.95,630,630,630
542,11.983,630,630,629
543,11.998,630,630,630
544,12.014,630,630,629
545,12.03,630,630,630
546,12.046,630,630,630
547,12.062,630,630,629
548,12.094,630,630,629
549,12.11,630,630,629
550,12.126,630,630,629
551,12.143,630,630,630
552,12.158,630,630,629
553,12.174,630,630,630
554,12.206,630,630,630
555,12.222,630,630,630
556,12.238,629,629,629
557,12.254,630,630,629
558,12.27,630,630,629
559,12.286,630,630,630
560,12.302,630,630,629
561,12.334,630,626,629
562,12.35,630,629,629
563,12.366,630,630,629
564,12.382,630,630,630
565,12.398,630,630,629
566,12.414,623,629,629
567,12.446,630,630,629
568,12.462,630,630,630
569,12.478,630,630,630
570,12.494,630,630,630
571,12.511,630,630,630
572,12.527,630,630,629
573,12.559,630,630,629
574,12.574,630,629,629
575,12.59,630,630,630
576,12.606,627,629,629
577,12.622,630,626,629
578,12.638,630,630,630
579,12.67,630,630,630
580,12.686,630,630,630
581,12.702,630,630,629
582,12.718,630,626,629
583,12.734,630,630,630
584,12.75,630,630,630
585,12.767,630,630,630
586,12.798,630,629,629
587,12.814,630,630,629
588,12.83,630,630,630
589,12.846,630,630,629
590,12.862,630,630,629
591,12.878,630,630,630
592,12.91,630,630,629
593,12.926,630,630,630
594,12.943,630,630,630
595,12.958,630,630,629
596,12.974,630,630,630
597,12.99,630,626,629
598,13.022,630,626,629
599,13.039,630,630,630
600,13.054,630,630,629
601,13.07,630,630,629
602,13.086,630,630,629
603,13.102,630,630,629
604,13.134,630,630,629
605,13.15,630,630,629
606,13.166,630,630,630
607,13.182,630,630,630
608,13.198,630,630,629
609,13.214,630,630,630
610,13.23,630,629,629
611,13.262,630,626,629
612,13.278,630,629,629
613,13.294,630,629,629
614,13.31,630,630,630
615,13.326,629,629,629
616,13.342,630,630,629
617,13.374,630,630,629
618,13.39,630,630,630
619,13.406,630,630,630
620,13.422,630,629,629
621,13.438,630,630,629
622,13.454,630,629,629
623,13.486,623,629,629
624,13.502,630,630,629
625,13.518,630,630,630
626,13.534,630,630,629
627,13.55,630,630,629
628,13.566,629,629,629
629,13.582,630,629,629
630,13.614,630,630,630
631,13.63,630,626,629
632,13.646,630,626,629
633,13.662,630,629,629
634,13.678,630,629,629
635,13.694,629,629,629
636,13.726,630,630,630
637,13.742,630,630,629
638,13.759,630,630,630
639,13.774,630,630,629
640,13.79,630,630,629
641,13.806,630,626,629
642,13.838,630,630,630
643,13.854,630,626,629
644,13.871,623,629,629
645,13.886,630,630,630
646,13.902,630,630,630
647,13.918,630,630,630
648,13.95,630,630,629
649,13.966,630,630,630
650,13.982,630,630,630
651,13.999,630,630,629
652,14.015,630,629,629
653,14.03,630,630,630
654,14.046,630,630,629
655,14.078,630,630,629
656,14.094,630,629,629
657,14.11,630,630,630
658,14.126,630,630,629
659,14.142,630,630,630
660,14.158,630,630,629
661,14.19,630,629,629
662,14.206,630,630,630
663,14.222,630,630,630
664,14.239,630,630,629
665,14.254,630,630,629
666,14.27,630,630,630
667,14.303,630,630,630
668,14.318,630,630,629
669,14.334,630,630,630
670,14.35,630,629,629
671,14.366,630,626,629
672,14.382,629,629,629
673,14.414,630,630,630
674,14.43,629,629,629
675,14.446,630,630,630
676,14.462,630,630,629
677,14.478,630,629,629
678,14.494,630,630,630
679,14.51,630,630,630
680,14.542,629,629,629
681,14.558,630,630,630
682,14.574,630,629,629
683,14.59,630,630,630
684,14.606,629,629,629
685,14.622,630,626,629
686,14.654,630,630,629
687,14.67,630,630,630
688,14.686,630,630,629
689,14.702,630,630,630
690,14.718,630,630,630
691,14.734,630,630,630
692,14.766,630,629,629
693,14.782,630,630,630
694,14.798,630,630,630
695,14.814,630,630,629
696,14.83,630,630,630
697,14.846,630,629,629
698,14.878,629,629,629
699,14.894,630,629,629
700,14.91,630,630,629
701,14.926,630,630,629
702,14.942,629,629,629
703,14.958,630,630,629
704,14.974,630,630,629
705,15.006,630,630,629
706,15.022,630,630,629
707,15.038,629,629,629
708,15.055,630,630,630
709,15.07,630,630,630
710,15.086,630,630,630
711,15.118,630,629,629
712,15.134,630,630,629
713,15.15,630,630,630
714,15.166,630,630,630
715,15.182,630,630,630
716,15.198,630,630,629
717,15.23,630,630,629
718,15.246,630,629,629
719,15.262,630,629,629
720,15.278,630,630,630
721,15.294,630,630,630
722,15.31,630,630,630
723,15.342,630,630,630
724,15.358,623,629,629
725,15.374,630,630,630
726,15.39,630,630,630
727,15.406,630,626,629
728,15.422,630,629,629
729,15.438,630,629,629
730,15.47,630,630,630
731,15.486,630,630,630
732,15.502,630,630,629
733,15.518,629,629,629
734,15.534,630,630,629
735,15.55,630,630,630
736,15.582,630,630,629
737,15.598,630,630,629
738,15.614,630,626,629
739,15.631,630,630,630
740,15.646,630,629,629
741,15.662,630,630,630
742,15.694,630,626,629
743,15.71,630,630,630
744,15.726,630,630,630
745,15.742,630,626,629
746,15.758,630,630,629
747,15.774,630,630,629
748,15.806,630,629,629
749,15.822,630,630,630
750,15.838,630,630,630
751,15.854,630,630,630
752,15.87,629,629,629
753,15.886,630,630,630
754,15.902,630,630,629
755,15.934,630,630,629
756,15.95,630,630,630
757,15.966,630,630,630
758,15.982,630,630,629
759,15.998,630,630,630
760,16.014,630,630,629
761,16.046,630,629,629
762,16.062,629,629,629
763,16.078,630,630,630
764,16.094,630,630,629
765,16.11,630,630,630
766,16.126,630,630,630
767,16.159,629,629,629
768,16.174,630,630,630
769,16.19,630,630,629
770,16.206,630,629,629
771,16.222,630,630,630
772,16.238,630,630,629
773,16.27,630,630,630
774,16.286,630,630,629
775,16.302,630,630,629
776,16.318,630,629,629
777,16.334,630,630,629
778,16.35,630,630,629
779,16.366,630,630,629
780,16.398,630,630,630
781,16.414,630,630,630
782,16.43,630,630,629
783,16.446,630,630,630
784,16.462,630,629,629
785,16.478,630,630,629
786,16.51,630,629,629
787,16.526,630,630,630
788,16.542,630,630,630
789,16.558,630,630,630
790,16.574,630,630,629
791,16.59,630,630,629
792,16.622,630,630,630
793,16.638,630,630,630
794,16.655,630,630,630
795,16.67,623,629,629
796,16.686,630,630,630
797,16.702,630,630,629
798,16.734,630,626,629
799,16.75,629,629,629
800,16.767,630,629,629
801,16.782,630,629,629
802,16.798,630,630,629
803,16.814,630,630,630
804,16.83,630,630,629
805,16.862,630,630,630
806,16.878,630,630,629
807,16.894,630,629,629
808,16.91,630,629,629
809,16.926,630,629,629
810,16.942,630,629,629
811,16.974,630,629,629
812,16.99,627,629,629
813,17.006,630,630,629
814,17.022,630,630,629
815,17.038,630,630,630
816,17.054,630,630,630
817,17.086,630,630,630
818,17.102,630,626,629
819,17.118,630,629,629
820,17.134,630,630,629
821,17.15,629,629,629
822,17.166,630,626,629
823,17.198,630,630,629
824,17.214,630,630,629
825,17.23,630,630,629
826,17.246,630,629,629
827,17.262,630,630,630
828,17.278,630,630,629
829,17.294,630,629,629
830,17.326,630,629,629
831,17.342,630,630,630
832,17.358,630,630,629
833,17.374,630,630,629
834,17.391,630,630,629
835,17.406,630,630,629
836,17.438,629,629,629
837,17.454,630,630,629
838,17.47,630,630,630
839,17.486,630,630,630
840,17.502,630,630,630
841,17.518,623,629,629
842,17.55,630,630,629
843,17.566,630,629,629
844,17.582,629,629,629
845,17.598,630,630,630
846,17.614,630,630,629
847,17.63,630,630,629
848,17.662,630,626,629
849,17.678,630,630,629
850,17.694,630,630,630
851,17.71,630,629,629
852,17.726,630,630,629
853,17.742,630,630,630
854,17.758,629,629,629
855,17.79,630,630,630
856,17.806,630,630,629
857,17.823,630,630,629
858,17.838,630,630,630
859,17.855,630,630,630
860,17.87,630,629,629
861,17.902,630,630,630
862,17.918,629,629,629
863,17.935,630,630,630
864,17.95,630,630,630
865,17.966,630,630,629
866,17.982,630,629,629
867,18.014,630,629,629
868,18.03,629,629,629
869,18.046,630,630,630
870,18.062,630,630,629
871,18.078,630,630,630
872,18.094,630,630,630
873,18.126,630,630,630
874,18.142,630,626,629
875,18.158,630,630,630
876,18.175,629,629,629
877,18.19,629,629,629
878,18.206,630,630,629
879,18.222,630,630,629
880,18.254,630,630,629
881,18.27,630,630,630
882,18.286,630,626,629
883,18.302,630,630,629
884,18.318,629,629,629
885,18.334,630,630,629
886,18.366,630,630,630
887,18.383,629,629,629
888,18.398,630,630,629
889,18.414,630,630,629
890,18.43,630,630,630
891,18.446,630,630,630
892,18.478,630,630,630
893,18.494,630,630,630
894,18.51,630,630,630
895,18.526,630,630,629
896,18.542,630,630,630
897,18.558,630,629,629
898,18.59,630,630,629
899,18.606,630,630,630
900,18.622,630,630,630
901,18.638,630,630,629
902,18.654,630,630,630
903,18.67,630,630,630
904,18.686,630,630,629
905,18.718,630,626,629
906,18.734,630,630,630
907,18.75,630,630,629
908,18.766,623,629,629
909,18.782,630,630,629
910,18.798,630,629,629
911,18.83,630,630,630
912,18.846,630,630,630
913,18.862,630,626,629
914,18.878,630,626,629
915,18.894,630,630,630
916,18.91,629,629,629
917,18.942,630,630,630
918,18.958,630,630,629
919,18.974,630,630,629
920,18.99,630,630,629
921,19.006,630,630,630
922,19.022,630,630,629
923,19.054,630,630,629
924,19.07,629,629,629
925,19.086,630,630,629
926,19.102,630,630,629
927,19.118,629,629,629
928,19.134,630,630,630
929,19.15,623,629,629
930,19.182,630,629,629
931,19.198,630,630,629
932,19.214,630,630,629
933,19.23,630,630,629
934,19.246,630,630,629
935,19.262,630,630,629
936,19.294,630,630,629
937,19.31,630,630,630
938,19.326,630,629,629
939,19.342,630,630,630
940,19.358,630,630,629
941,19.374,630,630,629
942,19.406,630,629,629
943,19.422,630,629,629
944,19.438,630,630,630
945,19.454,630,630,630
946,19.47,630,630,630
947,19.486,629,629,629
948,19.518,630,630,629
949,19.534,630,629,629
950,19.55,630,630,629
951,19.566,630,630,629
952,19.582,630,626,629
953,19.598,623,629,629
954,19.614,630,630,630
955,19.646,630,630,630
956,19.662,630,630,630
957,19.678,630,630,629
958,19.694,630,630,629
959,19.71,630,630,630
960,19.726,629,629,629
961,19.758,630,630,629
962,19.774,630,630,630
963,19.79,630,630,630
964,19.806,629,629,629
965,19.822,630,630,629
966,19.838,630,630,629
967,19.87,630,630,630
968,19.886,630,630,629
969,19.902,630,630,629
970,19.918,630,630,629
971,19.934,623,629,629
972,19.95,629,629,629
973,19.982,630,630,630
974,19.998,630,630,630
975,20.014,630,626,629
976,20.031,630,630,629
977,20.046,630,629,629
978,20.062,630,630,630
979,20.078,630,630,629
980,20.11,629,629,629
981,20.126,630,630,630
982,20.142,630,630,629
983,20.158,630,630,629
984,20.174,630,630,629
985,20.19,630,630,629
986,20.222,630,626,629
987,20.238,630,630,630
988,20.254,630,630,629
989,20.27,630,630,630
990,20.286,630,630,629
991,20.302,630,630,630
992,20.334,630,630,629
993,20.35,630,626,629
994,20.366,630,630,630
995,20.382,630,630,630
996,20.398,630,630,629
997,20.414,630,626,629
998,20.446,630,630,630
999,20.462,630,630,629
1000,20.478,630,630,630
1001,20.494,630,630,630
1002,20.51,630,630,629
1003,20.526,630,630,629
1004,20.542,629,629,629
1005,20.574,630,630,629
1006,20.59,630,630,629
1007,20.606,630,630,630
1008,20.622,630,630,630
1009,20.638,630,629,629
1010,20.654,630,630,630
1011,20.686,629,629,629
1012,20.702,629,629,629
1013,20.718,629,629,629
1014,20.734,630,630,629
1015,20.75,630,630,629
1016,20.766,630,626,629
1017,20.798,630,630,630
1018,20.814,630,630,629
1019,20.83,630,628,629
1020,20.846,630,630,630
1021,20.862,630,630,629
1022,20.878,630,630,630
1023,20.91,630,630,630
1024,20.926,630,626,629
1025,20.942,630,630,630
