N_event,t_trig,tP1,tP2,tP3
164,6.927,989,988,988
165,6.942,982,988,988
166,6.959,989,989,989
167,6.974,989,989,989
168,7.006,989,989,988
169,7.022,989,987,988
170,7.039,989,989,988
171,7.054,989,989,988
172,7.07,989,989,989
173,7.086,989,989,988
174,7.119,989,989,988
175,7.134,989,989,988
176,7.15,989,989,989
177,7.166,989,989,988
178,7.182,989,989,989
179,7.199,990,989,989
180,7.23,989,989,989
181,7.246,982,988,988
182,7.263,989,989,989
183,7.279,989,989,989
184,7.294,989,989,989
185,7.31,989,989,988
186,7.342,982,988,988
187,7.358,989,988,988
188,7.375,989,989,989
189,7.391,989,988,988
190,7.407,989,988,988
191,7.423,989,989,989
192,7.439,989,989,988
193,7.47,989,989,989
194,7.486,989,988,988
195,7.502,989,989,989
196,7.519,989,988,988
197,7.534,988,988,988
198,7.55,989,989,988
199,7.582,989,989,989
200,7.599,989,989,988
201,7.614,989,989,989
202,7.63,989,989,988
203,7.646,989,989,988
204,7.663,989,989,988
205,7.694,989,989,988
206,7.71,989,988,988
207,7.726,989,989,989
208,7.743,989,989,989
209,7.759,989,989,988
210,7.774,989,989,989
211,7.806,989,989,989
212,7.822,989,989,989
213,7.839,989,989,989
214,7.854,989,985,988
215,7.87,989,989,989
216,7.886,989,989,989
217,7.902,989,989,989
218,7.934,989,988,988
219,7.95,989,989,988
220,7.967,989,989,989
221,7.982,989,989,988
222,7.999,989,989,989
223,8.015,982,988,988
224,8.046,989,989,989
225,8.063,989,989,988
226,8.079,989,985,988
227,8.095,989,989,989
228,8.111,989,989,988
229,8.127,989,989,989
230,8.159,989,989,989
231,8.174,989,989,989
232,8.19,989,989,988
233,8.206,989,989,989
234,8.222,989,989,989
235,8.239,989,989,988
236,8.27,989,985,988
237,8.286,989,989,988
238,8.302,989,989,988
239,8.318,989,989,989
240,8.334,989,989,988
241,8.35,989,989,989
242,8.366,989,989,989
243,8.399,989,988,988
244,8.414,989,989,989
245,8.43,989,989,988
246,8.446,982,988,988
247,8.463,989,989,989
248,8.479,989,989,989
249,8.51,989,989,988
250,8.526,989,989,988
251,8.542,989,989,988
252,8.559,989,989,989
253,8.575,989,989,988
254,8.591,983,989,989
255,8.623,989,989,988
256,8.639,982,988,988
257,8.655,989,989,989
258,8.67,989,989,989
259,8.686,989,989,988
260,8.702,989,989,989
261,8.734,989,989,989
262,8.75,989,989,988
263,8.766,989,989,989
264,8.782,989,988,988
265,8.799,989,988,988
266,8.815,990,989,989
267,8.83,989,989,988
268,8.863,989,988,988
269,8.878,989,989,988
270,8.894,989,989,989
271,8.91,989,989,988
272,8.926,989,989,989
273,8.942,989,989,988
274,8.975,989,989,988
275,8.99,989,988,988
276,9.006,990,989,989
277,9.022,989,989,988
278,9.038,989,989,988
279,9.054,990,989,989
280,9.086,989,989,989
281,9.102,982,988,988
282,9.118,989,989,988
283,9.134,989,989,989
284,9.15,989,987,988
285,9.166,989,988,988
286,9.198,989,989,989
287,9.214,989,988,988
288,9.23,989,989,989
289,9.246,989,989,988
290,9.263,989,989,989
291,9.278,989,988,988
292,9.295,989,989,989
293,9.326,988,988,988
294,9.342,989,989,989
295,9.359,989,989,989
296,9.374,989,989,988
297,9.39,989,989,989
298,9.406,989,989,989
299,9.438,989,989,989
300,9.454,989,989,989
301,9.47,989,989,989
302,9.486,989,989,988
303,9.502,989,989,989
304,9.518,989,989,989
305,9.55,989,989,988
306,9.567,989,989,988
307,9.583,989,989,988
308,9.598,982,988,988
309,9.614,989,985,988
310,9.63,989,988,988
311,9.662,989,989,989
312,9.678,989,989,988
313,9.694,989,989,989
314,9.71,989,989,989
315,9.726,989,985,988
316,9.743,989,988,988
317,9.758,989,989,989
318,9.791,989,989,988
319,9.807,989,989,989
320,9.822,989,989,989
321,9.838,989,988,988
322,9.854,989,989,989
323,9.87,989,989,989
324,9.902,989,988,988
325,9.918,989,989,989
326,9.934,989,989,988
327,9.951,989,989,988
328,9.966,989,989,989
329,9.982,989,989,988
330,10.015,989,989,989
331,10.031,989,989,989
332,10.046,989,985,988
333,10.063,989,989,989
334,10.078,989,989,989
335,10.094,989,989,989
336,10.126,989,988,988
337,10.142,989,988,988
338,10.158,989,989,988
339,10.174,989,989,988
340,10.19,989,989,988
341,10.206,988,988,988
342,10.222,989,989,989
343,10.254,989,989,989
344,10.27,989,989,989
345,10.286,989,989,988
346,10.302,989,989,989
347,10.318,983,989,989
348,10.334,989,988,988
349,10.366,989,989,988
350,10.382,989,989,989
351,10.398,989,989,988
352,10.414,989,989,989
353,10.43,989,989,988
354,10.446,989,989,988
355,10.479,989,989,988
356,10.495,989,989,989
357,10.511,989,989,988
358,10.526,989,989,988
359,10.542,989,989,988
360,10.558,989,989,989
361,10.59,989,989,988
362,10.606,989,989,988
363,10.622,989,988,988
364,10.638,989,989,989
365,10.654,989,988,988
366,10.67,989,988,988
367,10.686,989,985,988
368,10.718,989,989,989
369,10.735,989,988,988
370,10.75,989,988,988
371,10.767,989,989,988
372,10.783,987,989,989
373,10.798,989,989,989
374,10.83,989,989,989
375,10.846,989,989,988
376,10.863,989,989,989
377,10.878,982,988,988
378,10.894,989,985,988
379,10.91,989,989,989
380,10.942,989,989,988
381,10.958,989,989,988
382,10.974,989,989,989
383,10.99,989,989,989
384,11.006,989,989,989
385,11.022,989,989,989
386,11.054,989,989,988
387,11.071,989,989,988
388,11.087,989,989,989
389,11.102,989,989,989
390,11.118,989,989,989
391,11.134,983,989,989
392,11.15,989,989,989
393,11.182,989,989,989
394,11.198,989,989,988
395,11.214,989,985,988
396,11.23,989,989,988
397,11.246,989,989,989
398,11.263,989,989,989
399,11.294,989,988,988
400,11.31,989,989,989
401,11.326,989,989,989
402,11.342,989,988,988
403,11.358,989,989,988
404,11.374,989,985,988
405,11.406,989,988,988
406,11.422,989,989,989
407,11.438,989,989,989
408,11.454,989,988,988
409,11.47,989,989,988
410,11.486,989,989,989
411,11.518,989,989,989
412,11.534,989,989,988
413,11.55,989,989,989
414,11.566,989,989,988
415,11.582,989,988,988
416,11.598,989,989,989
417,11.615,989,988,988
418,11.646,989,988,988
419,11.663,989,989,989
420,11.678,989,989,988
421,11.694,989,989,988
422,11.71,989,989,988
423,11.727,989,988,988
424,11.758,989,988,988
425,11.774,989,989,989
426,11.79,989,989,988
427,11.806,989,989,989
428,11.822,989,989,989
429,11.838,989,989,989
430,11.87,989,989,988
431,11.886,989,989,989
432,11.902,989,989,989
433,11.918,989,989,988
434,11.934,989,989,989
435,11.95,989,988,988
436,11.982,989,989,988
437,11.998,989,988,988
438,12.014,989,988,988
439,12.03,989,989,988
440,12.046,989,989,988
441,12.063,989,989,989
442,12.078,989,989,989
443,12.11,989,989,989
444,12.126,989,989,989
445,12.142,989,989,989
446,12.158,989,989,989
447,12.174,989,989,989
448,12.19,989,988,988
449,12.222,989,985,988
450,12.239,989,985,988
451,12.255,989,989,988
452,12.27,989,989,989
453,12.286,989,989,988
454,12.302,989,988,988
455,12.335,989,989,989
456,12.35,989,989,989
457,12.366,989,989,989
458,12.382,989,989,988
459,12.398,989,988,988
460,12.415,989,989,988
461,12.446,988,988,988
462,12.462,989,989,989
463,12.478,989,989,989
464,12.494,989,989,989
465,12.51,989,989,989
466,12.526,989,989,988
467,12.542,989,989,989
468,12.574,989,985,988
469,12.59,988,988,988
470,12.607,989,989,988
471,12.622,989,989,989
472,12.638,989,989,989
473,12.655,989,989,989
474,12.686,989,989,988
475,12.702,989,989,988
476,12.719,989,988,988
477,12.734,989,989,988
478,12.75,989,989,989
479,12.766,989,989,989
480,12.798,983,989,989
481,12.814,989,989,989
482,12.83,989,989,988
483,12.846,989,989,988
484,12.863,989,989,988
485,12.878,988,988,988
486,12.91,989,989,989
487,12.926,982,988,988
488,12.942,989,989,988
489,12.958,989,989,989
490,12.974,989,989,989
491,12.99,989,989,989
492,13.006,989,988,988
493,13.038,989,989,988
494,13.054,989,989,989
495,13.07,989,989,988
496,13.086,989,989,988
497,13.102,989,989,989
498,13.118,989,989,989
499,13.15,989,989,989
500,13.166,989,989,989
501,13.182,982,988,988
502,13.198,988,988,988
503,13.214,987,989,989
504,13.23,989,989,988
505,13.263,989,989,989
506,13.279,989,989,989
507,13.295,989,989,988
508,13.31,989,989,988
509,13.326,989,988,988
510,13.342,989,989,988
511,13.374,989,989,988
512,13.39,989,989,989
513,13.406,989,989,988
514,13.422,989,988,988
515,13.438,989,989,989
516,13.454,989,989,989
517,13.47,989,989,988
518,13.502,989,989,988
519,13.518,989,989,989
520,13.534,989,989,988
521,13.55,989,989,989
522,13.566,983,989,989
523,13.582,989,989,988
524,13.614,989,988,988
525,13.63,989,989,988
526,13.646,989,989,989
527,13.663,989,989,989
528,13.678,989,985,988
529,13.694,989,989,989
530,13.726,989,989,988
531,13.742,989,989,989
532,13.758,989,988,988
533,13.775,989,985,988
534,13.79,989,989,989
535,13.806,989,989,988
536,13.838,989,989,988
537,13.854,989,989,989
538,13.87,989,989,988
539,13.886,989,989,989
540,13.902,989,989,988
541,13.918,988,988,988
542,13.934,989,989,989
543,13.966,989,989,989
544,13.982,989,989,988
545,13.998,989,989,989
546,14.014,989,985,988
547,14.03,989,989,988
548,14.046,989,989,989
549,14.078,989,989,988
550,14.094,989,989,989
551,14.11,989,989,988
552,14.126,989,989,988
553,14.142,989,987,988
554,14.158,989,989,988
555,14.19,989,989,989
556,14.206,989,985,988
557,14.222,989,989,989
558,14.238,989,989,988
559,14.254,989,989,988
560,14.27,989,989,989
561,14.302,989,989,989
562,14.318,989,988,988
563,14.335,982,988,988
564,14.35,989,989,989
565,14.367,989,988,988
566,14.382,989,989,989
567,14.398,989,989,988
568,14.43,989,988,988
569,14.446,989,989,988
570,14.463,989,989,989
571,14.478,983,989,989
572,14.494,989,989,989
573,14.51,989,989,989
574,14.542,989,989,989
575,14.558,989,989,989
576,14.574,989,988,988
577,14.59,989,989,988
578,14.606,989,988,988
579,14.622,989,989,988
580,14.654,989,987,988
581,14.67,989,989,989
582,14.686,989,989,988
583,14.702,989,989,989
584,14.718,989,989,989
585,14.734,989,989,989
586,14.766,989,989,989
587,14.782,989,988,988
588,14.798,982,988,988
589,14.814,989,985,988
590,14.83,989,988,988
591,14.846,989,989,988
592,14.863,989,989,988
593,14.894,989,989,988
594,14.91,989,988,988
595,14.926,989,989,989
596,14.942,989,989,988
597,14.958,989,988,988
598,14.974,989,985,988
599,15.006,989,989,988
600,15.022,989,989,988
601,15.038,989,988,988
602,15.054,989,989,989
603,15.07,989,989,988
604,15.086,989,989,989
605,15.118,989,988,988
606,15.135,989,989,989
607,15.15,989,989,989
608,15.167,989,989,988
609,15.182,989,989,989
610,15.198,989,989,988
611,15.23,989,989,989
612,15.247,989,989,988
613,15.263,989,989,988
614,15.278,989,989,988
615,15.294,989,989,989
616,15.31,989,989,989
617,15.326,989,988,988
618,15.358,989,989,989
619,15.374,989,989,989
620,15.39,989,989,989
621,15.406,989,989,989
622,15.422,989,989,989
623,15.438,989,988,988
624,15.47,989,989,989
625,15.486,989,989,988
626,15.502,989,989,989
627,15.518,989,989,988
628,15.534,989,989,988
629,15.55,989,988,988
630,15.582,989,989,988
631,15.598,989,989,989
632,15.615,989,989,989
633,15.63,987,989,989
634,15.646,989,989,989
635,15.663,989,985,988
636,15.694,989,988,988
637,15.71,989,989,988
638,15.726,982,988,988
639,15.742,989,989,988
640,15.758,989,985,988
641,15.774,989,989,988
642,15.79,989,989,989
643,15.822,989,989,989
644,15.838,989,989,989
645,15.854,989,989,989
646,15.87,989,989,989
647,15.886,989,989,989
648,15.902,989,989,989
649,15.934,989,989,989
650,15.95,989,989,988
651,15.966,989,989,988
652,15.982,989,988,988
653,15.998,989,989,989
654,16.014,989,989,988
655,16.046,989,989,989
656,16.062,989,989,988
657,16.078,989,989,989
658,16.094,989,989,989
659,16.11,989,989,988
660,16.126,989,989,988
661,16.158,989,988,988
662,16.174,989,989,988
663,16.19,989,989,989
664,16.206,989,989,989
665,16.222,989,989,989
666,16.238,989,989,989
667,16.254,989,989,988
668,16.287,989,989,988
669,16.302,989,988,988
670,16.318,989,989,989
671,16.334,989,989,988
672,16.35,989,989,989
673,16.366,989,989,988
674,16.398,989,989,989
675,16.414,989,989,988
676,16.43,989,989,988
677,16.446,989,989,988
678,16.463,989,989,989
679,16.478,989,989,988
680,16.51,989,989,989
681,16.526,989,989,989
682,16.542,989,989,988
683,16.558,989,989,989
684,16.574,989,989,988
685,16.59,989,989,988
686,16.622,989,989,989
687,16.638,989,989,989
688,16.654,989,989,989
689,16.67,989,989,989
690,16.686,989,989,989
691,16.702,989,989,989
692,16.719,989,989,989
693,16.75,989,989,989
694,16.766,989,989,988
695,16.782,989,989,989
696,16.798,989,989,989
697,16.815,989,989,988
698,16.83,989,989,988
699,16.862,989,989,988
700,16.878,989,989,989
701,16.894,989,985,988
702,16.91,989,989,989
703,16.926,989,985,988
704,16.942,989,989,988
705,16.974,989,989,989
706,16.99,989,989,989
707,17.006,989,988,988
708,17.022,989,989,989
709,17.038,989,989,988
710,17.054,989,989,988
711,17.086,989,989,988
712,17.102,989,989,989
713,17.118,989,989,989
714,17.134,989,989,988
715,17.15,989,989,988
716,17.166,989,989,988
717,17.182,989,985,988
718,17.214,989,989,989
719,17.23,989,989,989
720,17.246,989,985,988
721,17.263,989,989,989
722,17.278,989,989,988
723,17.294,989,989,988
724,17.326,989,989,988
725,17.342,989,989,988
726,17.358,989,989,989
727,17.374,989,989,989
728,17.39,989,988,988
729,17.406,989,988,988
730,17.438,989,989,989
731,17.454,989,989,989
732,17.47,989,989,989
733,17.486,989,989,988
734,17.502,989,989,989
735,17.518,989,988,988
736,17.55,989,989,989
737,17.566,989,988,988
738,17.582,989,989,989
739,17.598,989,989,988
740,17.614,989,989,988
741,17.63,989,989,988
742,17.646,989,989,989
743,17.678,989,988,988
744,17.694,989,989,989
745,17.71,989,989,989
746,17.726,989,989,989
747,17.742,987,989,989
748,17.758,989,989,988
749,17.79,989,989,989
750,17.806,989,989,989
751,17.822,989,989,989
752,17.838,989,989,988
753,17.854,989,988,988
754,17.87,989,989,988
755,17.902,989,989,989
756,17.918,989,985,988
757,17.935,989,985,988
758,17.95,989,987,988
759,17.967,989,989,989
760,17.982,989,989,988
761,18.014,989,989,989
762,18.03,989,989,988
763,18.046,989,989,989
764,18.062,989,989,988
765,18.078,989,989,988
766,18.094,989,989,988
767,18.11,989,989,989
768,18.142,989,989,988
769,18.158,989,989,989
770,18.174,989,988,988
771,18.19,989,988,988
772,18.206,989,989,989
773,18.222,989,989,989
774,18.254,989,988,988
775,18.27,989,988,988
776,18.286,989,989,988
777,18.302,989,988,988
778,18.318,989,989,989
779,18.334,989,989,988
780,18.366,989,989,988
781,18.382,989,989,989
782,18.398,989,989,989
783,18.414,989,989,988
784,18.43,989,989,989
785,18.446,989,989,988
786,18.478,987,989,989
787,18.495,989,988,988
788,18.51,989,989,989
789,18.527,989,989,989
790,18.542,989,989,988
791,18.558,989,989,989
792,18.574,989,989,988
793,18.606,989,989,989
794,18.622,989,989,989
795,18.638,989,988,988
796,18.654,989,989,988
797,18.67,989,989,989
798,18.686,989,989,989
799,18.718,989,989,989
800,18.734,989,988,988
801,18.75,989,989,989
802,18.766,989,989,989
803,18.782,989,988,988
804,18.798,989,985,988
805,18.83,989,988,988
806,18.847,989,989,989
807,18.863,989,989,989
808,18.878,989,989,989
809,18.894,989,989,989
810,18.91,989,989,989
811,18.942,989,989,989
812,18.958,989,989,989
813,18.974,988,988,988
814,18.99,989,989,989
815,19.006,989,988,988
816,19.022,989,989,988
817,19.038,989,988,988
818,19.07,989,989,988
819,19.086,989,989,988
820,19.102,989,988,988
821,19.119,989,989,988
822,19.134,989,989,989
823,19.15,989,988,988
824,19.182,989,989,989
825,19.198,989,989,989
826,19.214,989,989,988
827,19.23,989,989,989
828,19.246,989,985,988
829,19.263,989,989,988
830,19.294,989,989,989
831,19.31,989,989,989
832,19.327,989,989,989
833,19.342,989,989,989
834,19.358,989,989,989
835,19.374,989,989,988
836,19.406,989,989,989
837,19.422,989,989,988
838,19.438,989,989,988
839,19.454,989,989,989
840,19.47,989,989,988
841,19.486,989,989,989
842,19.502,989,989,988
843,19.534,989,989,988
844,19.55,989,989,989
845,19.567,989,988,988
846,19.582,989,985,988
847,19.598,989,989,988
848,19.615,989,989,988
849,19.646,989,989,989
850,19.663,989,989,989
851,19.678,989,989,988
852,19.694,989,988,988
853,19.71,989,988,988
854,19.726,989,989,988
855,19.758,989,989,989
856,19.774,989,985,988
857,19.79,989,988,988
858,19.806,989,989,989
859,19.822,989,989,988
860,19.838,989,989,989
861,19.854,989,989,989
862,19.886,989,988,988
863,19.902,989,989,989
864,19.918,989,988,988
865,19.934,989,988,988
866,19.95,989,988,988
867,19.966,989,989,989
868,19.998,983,989,989
869,20.014,989,989,989
870,20.03,989,989,988
871,20.046,989,989,989
872,20.063,989,989,989
873,20.078,989,988,988
874,20.11,989,989,988
875,20.126,989,989,989
876,20.142,983,989,989
877,20.158,989,989,988
878,20.175,989,989,988
879,20.19,990,989,989
880,20.222,989,988,988
881,20.238,989,989,989
882,20.254,989,989,989
883,20.27,989,989,989
884,20.286,989,989,989
885,20.302,989,989,989
886,20.318,989,988,988
887,20.351,989,989,989
888,20.366,989,989,989
889,20.382,989,989,989
890,20.398,989,989,989
891,20.414,989,989,989
892,20.43,989,988,988
893,20.463,988,988,988
894,20.478,989,989,989
895,20.494,989,989,989
896,20.51,989,989,989
897,20.526,989,989,989
898,20.542,989,989,989
899,20.574,989,989,989
900,20.59,989,989,989
901,20.606,988,988,988
902,20.622,989,989,989
903,20.638,989,988,988
904,20.654,989,987,988
905,20.686,989,989,989
906,20.702,989,989,989
907,20.718,989,989,989
908,20.734,989,989,988
909,20.75,989,988,988
910,20.766,989,989,989
911,20.782,989,989,988
912,20.815,989,989,989
913,20.83,989,989,988
914,20.846,989,989,988
915,20.863,989,989,989
916,20.878,989,989,988
917,20.894,989,989,988
918,20.926,989,989,988
919,20.942,989,989,989
920,20.958,989,989,988
921,20.974,989,989,988
922,20.99,989,989,989
923,21.006,989,989,989
924,21.038,989,989,989
925,21.054,989,988,988
926,21.07,989,988,988
927,21.086,989,989,988
928,21.102,989,989,988
929,21.118,989,989,989
930,21.15,989,989,989
931,21.166,989,989,989
932,21.182,990,989,989
933,21.198,988,988,988
934,21.214,989,989,988
935,21.23,989,989,988
936,21.246,989,989,988
937,21.278,989,989,989
938,21.294,989,989,989
939,21.31,989,989,989
940,21.326,989,989,988
941,21.342,989,989,989
942,21.358,989,989,989
943,21.39,989,989,988
944,21.406,989,989,989
945,21.422,989,989,989
946,21.438,989,989,988
947,21.455,989,989,988
948,21.47,989,989,988
949,21.502,988,988,988
950,21.518,989,989,988
951,21.534,989,989,989
952,21.55,989,989,989
953,21.566,989,989,989
954,21.582,989,989,989
955,21.614,989,988,988
956,21.63,982,988,988
957,21.646,989,989,988
958,21.663,989,989,989
959,21.678,989,985,988
960,21.694,989,989,989
961,21.71,989,989,989
962,21.742,989,989,988
963,21.758,989,989,988
964,21.774,989,989,989
965,21.79,989,989,988
966,21.806,989,985,988
967,21.822,989,989,989
968,21.854,989,989,989
969,21.87,989,989,989
970,21.886,989,989,988
971,21.902,989,989,988
972,21.918,989,989,988
973,21.934,989,989,988
974,21.966,989,989,989
975,21.982,989,989,989
976,21.998,989,988,988
977,22.014,983,989,989
978,22.03,989,989,989
979,22.046,989,988,988
980,22.078,989,989,989
981,22.094,989,989,989
982,22.11,989,989,988
983,22.126,989,989,989
984,22.142,983,989,989
985,22.158,989,989,988
986,22.174,989,989,989
987,22.206,989,988,988
988,22.222,989,989,989
989,22.238,989,988,988
990,22.254,989,989,988
991,22.27,989,989,989
992,22.286,989,989,989
993,22.318,989,989,989
994,22.334,989,988,988
995,22.35,989,989,989
996,22.366,989,988,988
997,22.382,989,989,989
998,22.398,983,989,989
999,22.43,989,989,988
1000,22.447,989,988,988
1001,22.463,989,989,989
1002,22.478,989,989,989
1003,22.494,989,989,988
1004,22.51,983,989,989
1005,22.542,989,989,989
1006,22.558,989,989,989
1007,22.574,989,989,989
1008,22.59,989,988,988
1009,22.606,989,989,989
1010,22.622,989,989,988
1011,22.638,989,989,988
1012,22.67,989,985,988
1013,22.686,989,989,989
1014,22.702,989,989,989
1015,22.718,989,988,988
1016,22.734,989,989,989
1017,22.75,989,989,989
1018,22.782,989,989,989
1019,22.798,989,988,988
1020,22.814,989,989,988
1021,22.83,989,989,989
1022,22.846,983,989,989
1023,22.863,989,989,989
1024,22.894,989,989,989
1025,22.91,989,989,989
1026,22.926,989,989,988
1027,22.942,989,989,988
1028,22.958,989,985,988
1029,22.974,989,989,988
1030,23.006,989,989,988
1031,23.022,989,988,988
1032,23.038,989,989,989
1033,23.054,982,988,988
1034,23.07,989,989,988
1035,23.086,989,989,988
1036,23.102,989,989,988
1037,23.134,989,988,988
1038,23.15,989,989,988
1039,23.166,989,989,989
1040,23.182,989,989,988
1041,23.198,989,988,988
1042,23.214,989,989,989
1043,23.246,989,989,988
1044,23.263,983,989,989
1045,23.278,989,989,988
1046,23.294,989,989,989
1047,23.31,989,989,988
1048,23.326,989,989,989
1049,23.358,989,989,989
1050,23.374,989,989,988
1051,23.39,989,989,989
1052,23.406,989,989,988
1053,23.422,989,988,988
1054,23.438,989,988,988
1055,23.47,989,989,989
1056,23.486,989,989,989
1057,23.502,989,989,988
1058,23.518,989,988,988
1059,23.534,989,989,988
