tP3
10066.4
7782.43
8950.43
6438.43
1182.43
11750.4
14098.4
15942.4
16334.4
13358.4
13306.4
3826.43
10354.4
14782.4
3958.43
7406.43
8322.43
3002.43
750.43
11906.4
4134.43
14022.4
3906.43
14962.4
3914.43
1310.43
12722.4
1586.43
738.43
14462.4
4562.43
15674.4
13974.4
4938.43
934.43
4242.43
15114.4
13538.4
14198.4
9634.43
16074.4
16342.4
9038.43
15410.4
9666.43
8190.43
8114.43
12758.4
2614.43
6990.43
3182.43
2062.43
11850.4
2782.43
4846.43
13014.4
3406.43
1078.43
12474.4
5090.43
9622.43
1234.43
15754.4
13098.4
9470.43
14782.4
274.43
6586.43
11982.4
4218.43
8570.43
6306.43
12526.4
8146.43
12834.4
8486.43
11414.4
7658.43
8870.43
12530.4
2942.43
2446.43
9466.43
7538.43
2634.43
8858.43
2990.43
14306.4
4346.43
11814.4
6982.43
13418.4
14618.4
6154.43
7314.43
5138.43
16002.4
8266.43
7078.43
6102.43
3650.43
15742.4
7042.43
2110.43
15598.4
11750.4
8058.43
7838.43
2230.43
5950.43
2810.43
14946.4
5966.43
5026.43
2278.43
12882.4
6062.43
6686.43
1918.43
16178.4
1310.43
2518.43
13178.4
10034.4
14866.4
7842.43
10922.4
14930.4
6958.43
2206.43
14658.4
16318.4
13906.4
7678.43
3610.43
13610.4
10142.4
4234.43
8486.43
2322.43
734.43
2030.43
13506.4
16382.4
7198.43
7870.43
486.43
7630.43
2302.43
6530.43
1042.43
6654.43
558.43
7122.43
15962.4
6874.43
16026.4
12834.4
12818.4
7226.43
6258.43
8266.43
294.43
13730.4
9486.43
5862.43
10950.4
10766.4
16342.4
6122.43
5230.43
13378.4
9322.43
10074.4
5174.43
5894.43
1238.43
9170.43
10938.4
12978.4
1766.43
12150.4
9926.43
1634.43
7570.43
5894.43
5570.43
10542.4
16050.4
12538.4
3866.43
2758.43
8802.43
13254.4
11474.4
4222.43
9770.43
4474.43
6486.43
2502.43
16150.4
13618.4
2306.43
1142.43
15814.4
9410.43
14214.4
15234.4
11194.4
3426.43
10878.4
2074.43
730.43
13982.4
9598.43
14074.4
66.43
6258.43
13718.4
5286.43
10858.4
4998.43
1666.43
1598.43
13558.4
8394.43
11226.4
13098.4
2426.43
1858.43
2930.43
9002.43
9958.43
13254.4
6638.43
14666.4
2150.43
1686.43
6286.43
2298.43
2578.43
11154.4
2942.43
2966.43
2090.43
1486.43
6206.43
998.43
12818.4
2510.43
6354.43
882.43
12950.4
10542.4
5774.43
10346.4
9406.43
10506.4
5506.43
10450.4
9830.43
8282.43
2042.43
10910.4
10774.4
10342.4
882.43
12478.4
8162.43
410.43
3706.43
6830.43
3190.43
11726.4
7886.43
8510.43
11106.4
10918.4
14926.4
566.43
7254.43
3942.43
8526.43
3506.43
10794.4
7038.43
3438.43
12574.4
6822.43
13518.4
10522.4
2346.43
14486.4
14230.4
5586.43
14070.4
10242.4
15310.4
9914.43
9226.43
13090.4
12526.4
2674.43
15118.4
3346.43
13214.4
11018.4
9942.43
10610.4
5210.43
750.43
14182.4
5666.43
14774.4
5098.43
1370.43
15066.4
1154.43
6382.43
13006.4
10206.4
16182.4
3630.43
14758.4
12786.4
10686.4
4170.43
14886.4
10618.4
11218.4
8802.43
13314.4
942.43
15190.4
8410.43
1082.43
4326.43
1778.43
658.43
6154.43
2610.43
1206.43
502.43
1594.43
2210.43
8914.43
9982.43
16314.4
5554.43
13358.4
8846.43
486.43
15414.4
15646.4
8042.43
6074.43
458.43
13866.4
15650.4
8602.43
12998.4
