N_event,t_trig,tP1,tP2,tP3
509018,181469.828,4095,1803,4095
509175,181527.763,4095,4095,3551
509271,181559.762,475,4095,4095
509287,181564.498,4095,529,529
509382,181594.274,739,4095,4095
509425,181610.097,4095,1120,4095
509431,181612.545,551,4095,4095
509518,181649.824,4095,521,4095
509701,181717.534,135,4095,4095
509885,181784.316,938,4095,4095
510012,181834.475,2303,4095,4095
510027,181836.891,1192,4095,4095
510035,181839.755,4095,490,491
510059,181847.755,4095,1433,4095
510068,181850.283,4095,1385,1387
510147,181877.082,4095,10,12
510155,181879.482,70,4095,4095
510222,181898.666,4095,375,376
510356,181943.16,4095,985,4095
510377,181951.304,971,4095,4095
510594,182022.039,4095,540,539
510641,182041.045,433,4095,4095
510740,182073.013,688,4095,4095
510814,182106.661,4095,891,4095
510978,182169.651,4095,614,4095
511017,182181.09,80,4095,4095
511157,182224.753,672,4095,4095
511259,182264.114,1468,4095,4095
511279,182271.12,92,4095,4095
511291,182273.632,103,4095,4095
511294,182275.024,1140,4095,4095
511424,182315.663,4095,602,603
511445,182323.103,4095,526,526
511464,182329.871,4095,137,4095
511684,182412.396,4095,4095,395
511696,182415.948,1786,4095,4095
511773,182445.612,4095,4095,646
511811,182456.491,1069,4095,4095
511818,182460.412,4095,822,822
511884,182477.067,4095,287,4095
511952,182499.451,116,4095,4095
511997,182515.546,573,4095,4095
512013,182520.602,4095,432,433
512115,182562.121,25,4095,4095
512182,182581.656,4095,337,337
512203,182587.816,1667,4095,4095
512229,182596.392,4095,106,4095
512248,182601.976,4095,1522,4095
512260,182606.904,181,4095,4095
512271,182612.76,4095,368,4095
512299,182621.687,4095,1407,4095
512305,182623.383,4095,384,384
512319,182631.239,4095,4095,1363
512344,182641.17,4095,172,4095
512347,182643.814,4095,4095,230
512348,182644.423,4095,66,4095
512638,182742.581,1134,4095,4095
512645,182744.548,1090,4095,4095
512650,182746.308,4095,4095,535
512723,182770.42,4095,42,4095
512784,182791.571,120,4095,4095
512813,182800.515,4095,385,385
512864,182814.323,4095,318,319
512969,182853.826,4095,3592,4095
512986,182858.178,518,4095,4095
513014,182867.233,2250,4095,4095
513088,182892.352,4095,878,4095
513285,182960.799,4095,196,4095
513321,182976.814,4095,350,4095
513346,182983.662,2674,4095,4095
513349,182985.118,4095,368,4095
513514,183042.109,4095,4095,373
513728,183113.179,4095,1244,1245
513734,183115.163,4095,4095,31
513743,183117.979,4095,4095,491
513784,183132.73,4095,681,4095
513814,183144.602,1278,4095,4095
513881,183168.554,257,4095,4095
513898,183173.913,724,4095,4095
513930,183183.769,636,4095,4095
513989,183203.64,4095,355,4095
514072,183229.112,10,4095,4095
514279,183299.254,931,4095,4095
514284,183300.567,4095,29,4095
514435,183350.789,820,4095,4095
514476,183364.9,4095,4095,1307
514573,183395.092,456,4095,4095
514631,183420.899,4,4095,4095
514661,183431.667,4095,4095,254
514694,183444.323,4095,977,4095
514783,183477.602,4095,80,4095
514795,183481.074,4095,400,4095
514800,183482.05,4095,1221,4095
514824,183494.082,634,4095,4095
514834,183499.106,31,4095,4095
514985,183551.456,4095,225,4095
515002,183555.536,177,4095,4095
515047,183570.128,649,4095,4095
515115,183595.71,4095,294,297
515150,183607.071,4095,47,4095
515243,183635.469,63,4095,4095
515258,183640.397,165,4095,4095
515407,183696.908,4095,66,4095
515443,183714.62,39,4095,4095
515527,183741.751,4095,263,262
515623,183773.531,204,4095,4095
515925,183877.752,558,4095,4095
515937,183881.464,4095,113,114
516148,183954.758,4095,864,4095
516166,183960.15,4095,380,4095
516261,183992.645,18,4095,4095
516314,184012.26,4095,491,492
516341,184020.404,4095,1208,1208
516362,184027.443,4095,420,4095
516439,184056.483,4095,4095,36
516572,184103.346,1047,4095,4095
516601,184116.529,135,4095,4095
516749,184170.064,357,4095,4095
516781,184180.512,4095,876,4095
516863,184210.927,4095,2428,2432
516910,184226.319,90,4095,4095
516937,184236.559,702,4095,4095
517148,184315.117,4095,88,88
517179,184327.052,4095,332,332
517190,184329.277,4095,2086,2086
517202,184333.596,2066,4095,4095
517228,184344.892,4095,324,4095
517288,184365.659,4095,325,4095
517345,184385.611,4095,251,4095
517531,184454.713,169,4095,4095
517582,184471.465,3819,4095,4095
517648,184492.04,4095,1772,1772
517654,184494.936,4095,912,912
517716,184516.344,4095,473,4095
517753,184531.415,4095,969,4095
517767,184533.607,4095,11,4095
517775,184536.759,205,4095,4095
517834,184552.535,317,4095,4095
517850,184556.839,998,4095,4095
517918,184580.806,837,4095,4095
517923,184582.374,4095,20,4095
517962,184594.053,913,4095,4095
518003,184606.245,4095,2202,4095
518039,184619.637,4095,4095,262
518049,184622.261,4095,1577,1578
518201,184681.107,4095,4095,3299
518275,184706.706,396,4095,4095
518300,184713.058,4095,9,4095
518406,184748.562,70,4095,4095
518428,184755.33,60,4095,4095
518527,184794.272,17,4095,4095
518660,184845.151,1947,4095,4095
518681,184849.312,4095,12,4095
518700,184857.119,188,4095,4095
518889,184925.614,4095,1404,1405
518922,184935.534,4095,591,4095
518945,184941.166,85,4095,4095
519030,184966.365,429,4095,4095
519293,185058.186,4095,50,51
519322,185071.369,210,4095,4095
519348,185081.209,4095,446,447
519373,185088.81,4095,180,180
519593,185163.256,30,4095,4095
519602,185167.496,4095,408,408
519701,185206.375,265,4095,4095
519816,185250.662,4095,252,4095
519834,185257.093,270,4095,4095
519851,185263.509,4095,2766,2770
519860,185266.789,4095,271,271
519880,185271.141,1,4095,4095
519913,185286.021,4095,386,387
520008,185314.611,4095,8,4095
520015,185318.531,4095,133,4095
520024,185321.939,1262,4095,4095
520275,185412.913,4095,1034,1035
520351,185436.08,35,4095,4095
520481,185484.208,240,4095,4095
520534,185502.048,4095,501,4095
520537,185502.943,4095,39,43
520543,185505.007,4095,50,4095
520556,185508.399,196,4095,4095
520564,185512.142,44,4095,4095
520579,185517.39,4095,197,198
520683,185564.078,452,4095,4095
520729,185583.789,12,4095,4095
520838,185624.38,961,4095,4095
521024,185690.81,1283,4095,4095
521119,185722.661,4095,374,374
521187,185746.329,4095,264,4095
521211,185754.425,4095,177,177
521306,185787.672,4095,650,651
521328,185797.304,384,4095,4095
521399,185824.999,4095,83,4095
521404,185829.255,2754,4095,4095
521461,185845.622,4095,455,4095
521623,185903.814,4095,53,4095
521675,185923.957,4,4095,4095
521890,186007.699,4095,71,4095
521994,186045.425,1883,4095,4095
522162,186112.704,874,4095,4095
522186,186120.544,4095,160,162
522257,186150.879,4095,507,503
522270,186156.079,105,4095,4095
522788,186342.827,4095,911,4095
522789,186342.838,157,4095,4095
522924,186392.457,4095,441,442
523033,186430.984,4095,1698,1698
523078,186447.799,4095,97,97
523160,186474.295,718,4095,4095
523233,186502.295,4095,2157,2157
523448,186582.388,4095,121,121
523531,186609.46,4095,512,4095
523535,186611.604,1360,4095,4095
523548,186618.196,4095,86,86
523668,186665.282,4095,843,4095
523673,186666.994,640,4095,4095
523737,186691.745,4095,464,4095
523771,186699.169,4095,16,16
523860,186728.289,885,4095,4095
523872,186732.368,4095,493,493
523880,186736.192,16,4095,4095
523918,186747.825,4095,353,4095
523947,186759.152,895,4095,4095
524034,186792.223,4095,185,186
524064,186804.607,304,4095,4095
524093,186816.335,4095,566,4095
524132,186827.759,4095,67,67
524152,186833.822,7,4095,4095
524233,186864.109,4095,4095,287
524244,186871.197,203,4095,4095
524367,186908.669,328,4095,4095
524454,186937.579,4095,9,4095
524477,186943.562,4062,4095,4095
524528,186960.809,4095,1326,4095
524562,186969.528,40,4095,4095
524570,186974.552,1008,4095,4095
524819,187055.14,4095,792,4095
524877,187077.762,33,4095,4095
524928,187098.832,21,4095,4095
525087,187149.966,4095,81,81
525145,187169.596,172,4095,4095
525195,187190.122,4095,447,4095
525203,187194.171,4095,2471,4095
525289,187224.344,4095,4095,1127
525587,187323.346,983,4095,4095
525605,187327.586,4095,609,609
525636,187341.842,4095,4095,79
525744,187382.111,227,4095,4095
525801,187405.262,4095,491,4095
525850,187422.701,35,4095,4095
525858,187426.044,466,4095,4095
525878,187434.86,4095,4095,484
525963,187461.785,1,4095,4095
526049,187493.928,855,4095,4095
526171,187538.117,343,4095,4095
526183,187542.133,4095,711,710
526267,187568.883,2939,4095,4095
526290,187578.179,4095,524,524
526298,187580.594,4095,201,200
526416,187627.424,4095,389,4095
526470,187643.359,4095,256,256
526501,187655.214,4095,74,74
526585,187684.268,4095,48,4095
526594,187687.74,2856,4095,4095
526695,187719.802,1473,4095,4095
526725,187732.969,4095,4095,74
526807,187759.367,4095,18,4095
526932,187801.413,1144,4095,4095
526938,187803.957,4095,91,91
526990,187819.652,91,4095,4095
526993,187820.964,4095,2808,2808
527029,187831.059,4095,648,648
527067,187846.162,4095,4095,453
527168,187879.889,4095,300,300
527217,187898.559,4095,145,146
527312,187927.822,59,4095,4095
527433,187975.35,2028,4095,4095
527568,188022.6,4095,1351,4095
527613,188034.775,5,4095,4095
527662,188055.062,437,4095,4095
527694,188065.397,727,4095,4095
527746,188082.052,144,4095,4095
527772,188089.908,4095,279,4095
527859,188121.65,428,4095,4095
527863,188123.794,1976,4095,4095
527939,188145.841,4095,259,259
527945,188148.016,4095,929,929
528020,188172.815,4095,501,500
528143,188214.077,4095,9,4095
528195,188233.724,283,4095,4095
528196,188233.916,4095,1034,1035
528202,188236.187,4095,1298,1299
528214,188239.867,4095,394,4095
528220,188241.915,4095,35,35
528234,188245.627,1330,4095,4095
528250,188251.995,4095,831,4095
528329,188277.769,4095,33,4095
528364,188291.272,4095,4095,95
528394,188301.928,4095,286,4095
528409,188306.871,97,4095,4095
528459,188322.278,1700,4095,4095
528488,188331.718,4095,705,705
528604,188367.796,4095,543,544
528613,188372.099,18,4095,4095
528681,188394.226,4095,29,30
528901,188470.734,4095,1052,1052
528939,188487.149,4095,4095,464
529049,188523.355,4095,1172,1172
529135,188555.817,4095,16,4095
529168,188570.52,4095,166,4095
529386,188650.132,4095,1297,1299
529536,188707.985,4095,4095,17
529581,188727.44,4095,4095,1565
529641,188747.422,19,4095,4095
529703,188764.269,4095,27,4095
529753,188781.068,1118,4095,4095
529912,188834.041,4095,117,4095
530043,188879.655,309,4095,4095
530090,188893.03,4095,161,161
530263,188970.93,4095,885,886
530309,188984.977,4095,175,175
530354,189002.256,1508,4095,4095
530431,189024.591,2419,4095,4095
530609,189089.851,505,4095,4095
530646,189103.243,4095,1770,1771
530656,189105.578,207,4095,4095
531077,189255.25,4095,4095,387
531192,189300.4,4095,167,166
531202,189303.039,4095,28,29
531209,189305.568,1310,4095,4095
531315,189342.093,1138,4095,4095
531330,189350.217,4095,115,4095
531365,189364.109,130,4095,4095
531501,189407.035,129,4095,4095
531644,189459.24,429,4095,4095
531738,189493.782,1643,4095,4095
531763,189501.205,4095,202,202
531765,189503.061,4095,574,4095
531766,189503.75,4095,170,4095
531865,189546.11,2175,4095,4095
531893,189552.643,4095,1107,4095
532019,189593.153,67,4095,4095
532172,189643.886,4095,392,4095
532252,189673.42,4095,4095,886
532309,189697.435,198,4095,4095
532310,189697.483,54,4095,4095
532341,189710.954,4095,933,4095
532508,189773.623,4095,371,371
532714,189840.227,4095,185,186
532729,189848.499,4095,4095,2477
532954,189932.11,4033,4095,4095
532985,189943.198,449,4095,4095
532990,189945.294,4095,62,4095
533071,189975.549,118,4095,4095
533135,190003.723,430,4095,4095
533382,190090.007,1109,4095,4095
533441,190106.005,27,4095,4095
533530,190147.363,4095,261,261
533659,190195.009,4095,138,138
533716,190215.2,4095,4095,601
533951,190297.756,143,4095,4095
533965,190302.988,81,4095,4095
534052,190333.258,4095,368,4095
534053,190333.37,4095,24,25
534114,190359.209,4095,4095,598
534259,190409.926,4095,1355,1356
534260,190409.958,444,4095,4095
534339,190439.029,4095,4095,672
534422,190467.908,57,4095,4095
534442,190473.875,4095,321,4095
534513,190498.098,4095,1416,4095
534586,190519.751,976,4095,4095
534604,190525.105,4095,511,512
534711,190565.998,4095,188,188
534736,190572.446,4095,35,4095
534740,190572.958,4095,211,4095
534799,190590.253,4095,4095,1229
534924,190632.875,182,4095,4095
534928,190635.195,4095,218,219
535059,190680.857,4095,88,4095
535091,190691.832,555,4095,4095
535095,190692.2,5,4095,4095
535138,190704.056,29,4095,4095
535166,190716.263,2796,4095,4095
535168,190716.631,1630,4095,4095
535296,190768.164,4095,141,145
535394,190803.874,4095,294,295
535416,190813.107,422,4095,4095
535541,190855.408,4095,992,992
535621,190880.959,81,4095,4095
535670,190899.118,4095,2828,2830
535804,190945.996,650,4095,4095
535856,190962.14,4095,17,4095
535985,191011.193,16,4095,4095
536060,191035.591,4095,1458,4095
536061,191036.552,647,4095,4095
536092,191047.415,4095,4095,210
536136,191061.878,40,4095,4095
536137,191061.91,130,4095,4095
536238,191097.061,892,4095,4095
536307,191125.251,4095,507,4095
536403,191158.705,488,4095,4095
536431,191171.345,4095,278,4095
536497,191195.551,4095,708,4095
536508,191198.896,4095,187,187
536529,191205.807,409,4095,4095
536716,191268.028,4095,808,4095
536848,191320.954,4095,797,4095
536942,191357.624,4095,741,742
536953,191361.512,772,4095,4095
537004,191381.079,1352,4095,4095
537062,191400.497,4095,224,4095
537312,191480.675,4095,71,4095
537316,191481.347,4095,554,555
537320,191482.419,871,4095,4095
537360,191501.073,646,4095,4095
537391,191512.657,10,4095,4095
537529,191555.087,4095,2396,4095
537754,191633.446,4095,676,676
537772,191640.555,4095,230,231
537821,191656.955,4095,399,399
537926,191699.08,4095,815,814
538172,191780.469,23,4095,4095
538227,191798.916,256,4095,4095
538228,191799.396,4095,1118,1118
538284,191821.843,559,4095,4095
538306,191828.259,358,4095,4095
538354,191850.161,4095,547,4095
538388,191862.529,4095,353,354
538548,191924.078,4095,437,437
538645,191962.348,240,4095,4095
538687,191974.604,287,4095,4095
538688,191975.083,4095,4095,1542
538836,192029.946,4095,25,25
538861,192037.481,244,4095,4095
538898,192052.776,1632,4095,4095
539063,192113.781,656,4095,4095
539145,192147.795,1898,4095,4095
539243,192182.739,4095,607,607
539266,192190.626,385,4095,4095
539281,192193.73,4095,286,4095
539299,192199.57,499,4095,4095
539330,192212.066,619,4095,4095
539381,192229.296,529,4095,4095
539587,192307.693,4095,4095,1102
539717,192356.266,4095,421,4095
540011,192455.238,142,4095,4095
540043,192470.149,4095,599,4095
540229,192535.294,4095,574,574
540269,192547.97,4095,4095,956
540315,192567.217,4095,113,4095
540478,192619.231,4095,131,130
540603,192661.021,4095,1429,1428
540784,192727.483,188,4095,4095
540806,192733.739,479,4095,4095
540877,192761.305,4095,373,373
540900,192770.441,4095,1602,4095
540902,192770.633,4095,41,4095
541142,192851.317,4095,276,276
541197,192872.596,4095,311,312
541426,192953.201,1045,4095,4095
541437,192957.504,4095,364,4095
541525,192991.567,4095,439,4095
541596,193016.622,88,4095,4095
541606,193019.838,4095,511,4095
541870,193128.057,1055,4095,4095
541944,193151.0,409,4095,4095
541947,193151.256,1236,4095,4095
541959,193155.864,4095,105,104
541991,193166.76,4095,841,4095
542015,193176.631,1585,4095,4095
542022,193178.615,4095,105,109
542172,193230.436,105,4095,4095
542228,193249.924,4095,4095,251
542299,193272.755,833,4095,4095
542309,193276.899,4095,696,4095
542342,193288.483,4095,1342,1343
542380,193304.658,4095,1382,1383
542405,193315.393,4095,4095,1181
542425,193321.58,37,4095,4095
542505,193352.623,4095,4095,2973
542533,193360.351,4095,140,144
542555,193367.135,2143,4095,4095
542575,193372.111,101,4095,4095
542589,193375.166,4095,31,29
542695,193410.365,4095,4095,369
543100,193547.351,4095,610,4095
543186,193581.382,524,4095,4095
543251,193603.925,452,4095,4095
543777,193782.125,401,4095,4095
543819,193799.837,4095,100,4095
543836,193806.605,4095,1465,1466
543859,193815.692,309,4095,4095
543950,193855.447,4095,896,896
544051,193891.193,470,4095,4095
544061,193894.633,22,4095,4095
544164,193932.695,4095,283,284
544181,193937.368,4095,187,187
544277,193972.262,641,4095,4095
544283,193974.87,4095,627,626
544305,193983.557,4095,68,67
544360,193998.949,4095,394,4095
544390,194012.687,4095,51,4095
544657,194113.36,4095,4095,22
544843,194176.253,4095,310,4095
544854,194179.645,4095,50,51
544859,194181.469,4095,66,67
544894,194193.916,1258,4095,4095
544919,194202.829,4095,507,508
544928,194205.021,4095,22,4095
545025,194242.091,4095,21,4095
545145,194278.969,1217,4095,4095
545180,194290.793,4095,175,4095
545330,194340.087,4095,2002,4095
545361,194350.455,4095,116,116
545454,194381.174,4095,801,4095
545515,194404.1,4095,1459,4095
545564,194419.828,4095,133,4095
545670,194460.146,1317,4095,4095
545838,194522.368,4095,4095,469
545950,194565.326,4095,830,4095
545969,194569.31,4095,4095,441
545992,194577.742,4095,847,848
546202,194658.539,4095,712,4095
546229,194666.858,1061,4095,4095
546273,194682.745,121,4095,4095
546394,194728.728,59,4095,4095
546407,194734.008,4095,478,4095
546445,194749.078,19,4095,4095
546483,194764.886,59,4095,4095
546497,194769.078,4095,583,584
546593,194804.838,1,4095,4095
546621,194816.277,4095,2908,4095
546770,194871.73,127,4095,4095
546871,194907.185,466,4095,4095
546937,194936.352,4095,981,982
547071,194992.637,4095,2676,2677
547181,195029.436,463,4095,4095
547288,195065.094,4095,288,4095
547378,195098.761,615,4095,4095
547409,195111.113,4095,456,459
547566,195167.638,4095,109,4095
547618,195189.654,132,4095,4095
547660,195205.013,4095,185,185
547665,195206.261,4095,1486,4095
547674,195210.021,4095,326,4095
547984,195324.0,4095,4095,160
548079,195355.728,4095,750,4095
548138,195373.647,384,4095,4095
548224,195398.302,1164,4095,4095
548337,195441.756,8,4095,4095
548375,195452.876,657,4095,4095
548415,195468.059,788,4095,4095
548544,195524.329,4095,471,475
548741,195591.622,4095,4095,681
548853,195634.981,41,4095,4095
548868,195639.109,4095,58,57
548870,195639.476,14,4095,4095
548899,195652.132,4095,1716,1717
548959,195672.419,691,4095,4095
549183,195757.409,124,4095,4095
549243,195784.511,4095,340,343
549246,195785.231,4095,1086,4095
549312,195808.591,65,4095,4095
549398,195833.662,4095,401,4095
549402,195834.893,393,4095,4095
549474,195858.717,9,4095,4095
549574,195892.171,4095,83,83
549579,195892.956,4095,873,4095
549655,195920.65,822,4095,4095
549669,195924.538,153,4095,4095
549755,195953.865,4095,313,4095
549773,195959.401,4095,85,85
549809,195972.184,60,4095,4095
549829,195978.984,33,4095,4095
549882,195993.207,957,4095,4095
549893,195998.136,268,4095,4095
549946,196019.783,4095,935,936
550140,196090.307,4095,1331,1330
550179,196106.195,4095,26,26
550257,196138.386,210,4095,4095
550410,196190.72,4095,686,686
550473,196219.647,69,4095,4095
550514,196236.335,1001,4095,4095
550568,196256.814,1448,4095,4095
550595,196264.541,290,4095,4095
550632,196279.757,4095,66,4095
550633,196279.789,879,4095,4095
550757,196325.067,129,4095,4095
550854,196352.859,4095,1112,1112
550859,196355.482,1486,4095,4095
550913,196374.345,4095,100,4095
550936,196382.985,405,4095,4095
551089,196436.695,494,4095,4095
551102,196440.407,4095,619,620
551291,196511.973,960,4095,4095
551371,196542.675,4095,4095,4068
551439,196570.594,316,4095,4095
551530,196597.313,1998,4095,4095
551615,196630.848,817,4095,4095
551689,196652.207,142,4095,4095
551717,196663.279,448,4095,4095
551839,196703.822,4095,2021,2021
551894,196722.429,4095,117,4095
552025,196763.372,1914,4095,4095
552085,196784.426,4095,732,4095
552134,196802.97,4095,944,947
552152,196811.979,4,4095,4095
552347,196882.215,307,4095,4095
552359,196887.527,217,4095,4095
552467,196931.877,136,4095,4095
552654,196993.236,535,4095,4095
552690,197004.499,4095,392,4095
552725,197023.442,930,4095,4095
552804,197047.089,261,4095,4095
552864,197069.996,4095,4095,253
552903,197086.576,4095,10,4095
553093,197153.71,4095,509,4095
553114,197160.125,4095,228,228
553226,197194.412,304,4095,4095
553510,197291.016,31,4095,4095
553511,197291.688,4095,387,388
553552,197304.521,2276,4095,4095
553568,197311.464,4095,192,4095
553582,197314.963,257,4095,4095
553583,197316.168,9,4095,4095
553590,197319.304,4095,286,4095
553689,197348.679,4095,783,4095
553737,197366.518,1017,4095,4095
553774,197380.054,10,4095,4095
553845,197402.789,626,4095,4095
553848,197403.845,4095,61,62
553868,197412.565,4095,386,386
553913,197427.268,61,4095,4095
554032,197466.739,4095,202,4095
554078,197482.531,4095,4095,84
554107,197492.689,4095,33,4095
554110,197493.889,4095,55,4095
554208,197530.272,56,4095,4095
554212,197531.329,4095,246,4095
554246,197538.88,4095,185,185
554248,197539.28,7,4095,4095
554329,197566.671,4095,4095,84
554355,197575.551,4095,10,10
554924,197782.536,64,4095,4095
555046,197824.918,4095,694,694
555199,197883.204,4095,197,4095
555269,197908.356,17,4095,4095
555274,197910.116,868,4095,4095
555275,197910.148,4095,4095,42
555326,197924.515,4095,4095,1290
555483,197987.905,4095,1671,4095
555502,197993.136,150,4095,4095
555668,198046.719,4095,404,403
555763,198077.741,136,4095,4095
555867,198111.356,466,4095,4095
556058,198173.915,4095,11,12
556435,198294.294,416,4095,4095
556445,198298.438,308,4095,4095
556498,198315.158,4095,214,4095
556648,198370.9,4095,18,4095
556808,198425.985,4095,1297,4095
556884,198454.625,4095,4095,1734
556950,198478.8,4095,226,228
557006,198497.823,12,4095,4095
557078,198523.134,272,4095,4095
557147,198549.63,4095,872,4095
557176,198560.973,453,4095,4095
557181,198562.413,4095,492,492
557190,198565.677,4095,1698,4095
557322,198616.299,4095,591,591
557335,198620.059,4095,96,4095
557498,198676.17,4095,4095,539
557531,198687.812,4095,504,4095
557566,198697.385,111,4095,4095
557661,198730.056,4095,21,4095
557717,198748.903,4095,394,394
557787,198774.054,4095,285,286
557806,198779.957,101,4095,4095
557809,198780.838,4095,4095,741
557841,198791.19,920,4095,4095
557889,198811.46,4095,1199,1198
557993,198849.572,4095,281,282
558181,198922.273,21,4095,4095
558305,198970.111,4095,875,874
558538,199050.253,4095,143,4095
558668,199102.747,4095,9,4095
558742,199129.355,167,4095,4095
558866,199175.001,4095,1670,1670
558873,199177.48,4095,1189,4095
559000,199224.535,4095,933,4095
559001,199225.159,221,4095,4095
559066,199246.391,4095,1051,1051
559196,199286.469,4095,1596,4095
559204,199289.157,4095,1037,4095
559279,199316.212,4095,40,40
559385,199351.875,4095,131,4095
559415,199361.715,3812,4095,4095
559421,199363.138,4095,91,91
559451,199374.131,4095,809,810
559606,199427.232,4095,550,4095
559646,199441.904,4095,263,4095
559705,199461.631,754,4095,4095
559884,199524.702,4095,51,55
559910,199535.101,4095,88,87
559962,199557.693,4095,608,608
560116,199608.315,4095,4095,148
560296,199681.256,4095,541,541
560416,199723.159,175,4095,4095
560459,199739.702,4095,292,4095
560629,199795.54,4095,448,4095
560721,199834.836,4095,286,286
560816,199864.322,658,4095,4095
560850,199876.354,80,4095,4095
560875,199885.874,4095,317,317
560937,199911.489,4095,4095,22
560944,199913.441,4095,115,4095
561103,199972.447,558,4095,4095
561124,199982.751,4095,64,4095
561126,199983.711,4095,56,4095
561443,200099.387,57,4095,4095
561470,200110.123,4095,788,4095
561496,200121.749,35,4095,4095
561501,200123.338,138,4095,4095
561525,200131.418,4095,780,780
561561,200149.033,2,4095,4095
561668,200188.84,119,4095,4095
561810,200237.542,4095,70,4095
561833,200246.791,4095,493,493
561910,200270.293,4095,2115,4095
562113,200340.959,4095,570,4095
562224,200375.555,4095,943,943
562232,200378.882,20,4095,4095
562237,200380.05,4095,289,289
562242,200380.882,4095,593,4095
562259,200384.61,889,4095,4095
562435,200447.728,24,4095,4095
562436,200449.056,4095,26,4095
562452,200454.448,97,4095,4095
562477,200462.928,3126,4095,4095
562549,200490.815,4095,4095,88
562649,200522.03,4095,55,4095
562689,200537.261,80,4095,4095
562723,200552.92,4095,82,4095
562749,200562.125,3929,4095,4095
562797,200577.66,163,4095,4095
562908,200618.363,4095,274,4095
563022,200661.29,4095,93,4095
563124,200690.905,4095,4095,242
563241,200728.855,715,4095,4095
563261,200735.271,703,4095,4095
563320,200755.271,974,4095,4095
563366,200778.357,0,4095,4095
563394,200787.893,4095,594,594
563713,200904.307,96,4095,4095
563730,200909.265,229,4095,4095
563946,200984.559,4095,763,4095
563958,200988.591,10,4095,4095
564108,201040.861,4095,72,4095
564207,201075.82,4095,700,4095
564297,201106.684,4095,849,850
564576,201201.209,1301,4095,4095
564582,201204.089,4095,228,4095
564700,201242.936,4095,454,454
564741,201259.223,4095,402,4095
564891,201310.022,161,4095,4095
564976,201338.388,4095,354,4095
565107,201379.059,91,4095,4095
565307,201451.265,4095,136,136
565319,201455.985,4095,397,4095
565334,201459.585,4095,20,4095
565361,201468.448,4095,4095,575
565474,201505.135,4095,861,4095
565528,201523.758,630,4095,4095
565558,201532.174,4095,421,421
565563,201533.694,226,4095,4095
565722,201595.133,1971,4095,4095
565731,201599.932,4095,4095,74
565875,201650.091,195,4095,4095
565914,201663.834,132,4095,4095
566012,201698.698,4095,308,307
566025,201703.673,285,4095,4095
566035,201706.457,160,4095,4095
566132,201739.16,416,4095,4095
566230,201774.791,4095,4095,771
566383,201827.398,4095,4095,1601
566434,201844.773,274,4095,4095
566517,201872.82,4095,50,49
566714,201938.738,4095,240,240
566732,201945.794,424,4095,4095
567047,202045.247,4095,64,65
567114,202063.726,4095,276,278
567115,202065.374,20,4095,4095
567152,202081.278,285,4095,4095
567158,202083.63,975,4095,4095
567224,202103.613,4095,263,263
567438,202177.002,4095,444,445
567487,202194.987,992,4095,4095
567578,202227.753,804,4095,4095
567846,202326.103,4095,251,251
567862,202331.622,4095,1286,4095
567883,202336.321,753,4095,4095
567988,202376.549,12,4095,4095
568044,202396.149,4095,286,4095
568073,202407.748,4095,476,476
568181,202455.427,4095,308,308
568401,202536.96,171,4095,4095
568606,202612.19,4095,504,4095
568695,202649.516,4095,538,4095
568707,202653.037,4095,509,509
568752,202667.564,464,4095,4095
568781,202677.564,354,4095,4095
568793,202679.964,4095,16,4095
568869,202706.491,4095,109,108
568989,202749.845,4095,805,804
569087,202782.441,1106,4095,4095
569090,202783.417,106,4095,4095
569112,202789.737,4095,1137,1137
569207,202825.352,4095,926,927
569217,202828.439,4095,347,347
569426,202897.782,4095,681,4095
569508,202925.285,2121,4095,4095
569512,202926.324,4095,334,4095
569612,202962.324,4095,104,103
569651,202974.691,4095,599,4095
569695,202988.174,1368,4095,4095
569831,203034.658,4095,580,580
569848,203041.713,156,4095,4095
569903,203054.465,4095,120,120
569907,203055.297,4095,4095,502
570113,203125.674,4095,51,52
570118,203127.279,4095,755,754
570222,203157.47,4095,252,4095
570313,203183.836,4095,4095,111
570368,203203.719,828,4095,4095
570527,203253.642,794,4095,4095
570624,203283.418,943,4095,4095
570748,203322.361,4095,4095,103
570880,203367.527,4095,143,143
570976,203398.962,4095,624,624
570977,203398.973,4095,270,4095
571111,203444.085,4095,785,4095
571155,203455.973,4095,4095,734
571185,203467.205,4095,44,4095
571255,203494.852,516,4095,4095
571258,203495.348,4095,155,155
571304,203509.828,4095,4095,570
571369,203534.419,417,4095,4095
571455,203567.602,413,4095,4095
571475,203574.657,233,4095,4095
571515,203593.537,4095,770,4095
571552,203607.793,4095,18,4095
571592,203618.672,485,4095,4095
571637,203635.936,4095,1296,4095
571691,203656.927,4095,323,4095
571744,203678.03,4095,154,4095
571895,203727.085,4095,814,813
572061,203790.443,1,4095,4095
572085,203797.771,133,4095,4095
572180,203828.314,37,4095,4095
572262,203859.001,232,4095,4095
572272,203861.786,282,4095,4095
572563,203962.455,1501,4095,4095
572566,203963.734,4095,4095,461
572581,203968.118,31,4095,4095
572591,203971.462,4095,540,4095
572608,203977.286,4095,128,4095
572632,203982.928,4095,22,25
572756,204028.756,4095,321,322
572853,204066.196,4095,679,681
572932,204092.674,4095,4095,583
572966,204110.626,245,4095,4095
572970,204111.618,267,4095,4095
573010,204133.217,113,4095,4095
573016,204135.17,4095,927,4095
