N_event,t_trig,tP1,tP2,tP3
1451284,14813.569,144,4095,4095
1451466,14815.425,3936,4095,4095
1454537,14846.783,504,4095,4095
1455003,14851.536,3454,4095,4095
1456104,14862.782,4095,4095,154
1456271,14864.494,2735,4095,4095
1457612,14878.177,4095,2306,4095
1458897,14891.297,4095,4095,1528
1462172,14924.734,4095,376,4095
1462470,14927.789,1537,4095,4095
1462994,14933.132,4095,642,642
1463231,14935.55,4095,4095,291
1463317,14936.428,4095,4095,115
1464152,14944.956,2664,4095,4095
1464193,14945.372,2469,4095,4095
1464411,14947.599,1532,4095,4095
1464544,14948.956,129,4095,4095
1464673,14950.271,2174,4095,4095
1465446,14958.172,3896,4095,4095
1465482,14958.54,1254,4095,4095
1471907,15024.138,4095,3251,4095
1472424,15029.418,4095,486,4095
1474162,15047.162,2504,4095,4095
1474170,15047.242,2046,4095,4095
1474680,15052.443,4095,3092,4095
1478060,15086.956,1826,4095,4095
1479619,15102.872,4095,4095,388
1480227,15109.08,4095,4095,542
1480417,15111.019,2553,4095,4095
1480800,15114.936,4095,2056,4095
1482842,15135.784,4095,3014,4095
1483204,15139.48,2015,4095,4095
1484121,15148.839,1930,4095,4095
1484337,15151.047,588,4095,4095
1486127,15169.319,4095,942,4095
1486144,15169.496,4095,2951,4095
1488132,15189.798,3537,4095,4095
1488679,15195.383,4095,4095,2218
1489509,15203.862,2091,4095,4095
1489889,15207.734,4095,4095,2485
1489993,15208.793,4095,4095,4068
1492062,15229.926,448,4095,4095
1494118,15250.917,2553,4095,4095
1497153,15281.909,1346,4095,4095
1497300,15283.412,4095,3815,4095
1497441,15284.852,3009,4095,4095
1498346,15294.087,4095,4095,1378
1499694,15307.86,1650,4095,4095
1500192,15312.948,3455,4095,4095
1504184,15353.702,4095,2141,4095
1504403,15355.941,3528,4095,4095
1506122,15373.492,349,4095,4095
1506192,15374.211,2345,4095,4095
1507161,15384.1,4095,1292,4095
1507443,15386.981,90,4095,4095
1507477,15387.33,3708,4095,4095
1508103,15393.716,259,4095,4095
1508383,15396.58,4095,3329,3329
1508970,15402.578,3766,4095,4095
1509080,15403.698,3035,4095,4095
1509518,15408.177,4095,4095,2201
1509918,15412.258,91,4095,4095
1510159,15414.722,4095,1836,4095
1511916,15432.657,4095,4095,111
1512030,15433.825,4095,47,4095
1513365,15447.457,4095,4095,3843
1513964,15453.569,1880,4095,4095
1514002,15453.953,3481,4095,4095
1515084,15465.008,3835,4095,4095
1515875,15473.075,4095,3901,3901
1516080,15475.17,4095,4095,2000
1516973,15484.288,4095,4095,1508
1518777,15502.706,4095,17,4095
1519485,15509.935,4095,4095,104
1519785,15513.007,864,4095,4095
1520474,15520.034,2149,4095,4095
1522329,15538.991,2289,4095,4095
1522476,15540.48,3542,4095,4095
1523125,15547.119,466,4095,4095
1523695,15552.928,725,4095,4095
1524303,15559.137,3608,4095,4095
1525172,15568.015,2286,4095,4095
1525329,15569.614,3479,4095,4095
1527746,15594.289,4095,3810,4095
1527845,15595.297,3846,4095,4095
1529300,15610.157,402,4095,4095
1531968,15637.404,4095,3456,3456
1533708,15655.166,3928,4095,4095
1534866,15666.99,4095,4095,3902
1535086,15669.244,4095,4095,2140
1537271,15691.547,4095,1092,4095
1538317,15702.235,2203,4095,4095
1538357,15702.636,4095,1188,4095
1540698,15726.539,4095,322,3239
