tP2
525.72
15553.7
11745.7
14097.7
7617.72
5577.72
7313.72
6249.72
537.72
8517.72
3229.72
8017.72
12797.7
6813.72
13749.7
653.72
10353.7
1985.72
13433.7
225.72
5849.72
2313.72
16093.7
11741.7
2593.72
3901.72
10429.7
6829.72
9433.72
14557.7
3913.72
13825.7
11829.7
14293.7
8589.72
13397.7
1585.72
737.72
2089.72
8561.72
3261.72
309.72
2121.72
12133.7
13665.7
4765.72
13489.7
13537.7
4217.72
9629.72
16297.7
10969.7
9313.72
4813.72
13525.7
2001.72
15841.7
6049.72
8005.72
7893.72
7837.72
10893.7
14341.7
2609.72
8225.72
5345.72
4233.72
6105.72
5753.72
7881.72
4861.72
15469.7
6597.72
2605.72
1445.72
4217.72
9629.72
7505.72
13221.7
15169.7
7257.72
4261.72
12189.7
15149.7
15525.7
1509.72
7657.72
9877.72
12621.7
10445.7
9173.72
14865.7
10869.7
14773.7
1453.72
11405.7
9709.72
15909.7
1661.72
209.72
1617.72
5029.72
1037.72
11441.7
9681.72
11221.7
4073.72
10385.7
13333.7
8873.72
10329.7
9593.72
14613.7
5033.72
1233.72
2457.72
7753.72
8765.72
6153.72
10449.7
9221.72
13869.7
12829.7
2225.72
10445.7
6097.72
11329.7
2801.72
7037.72
15597.7
8005.72
7833.72
529.72
13065.7
4949.72
11693.7
15973.7
249.72
9533.72
6833.72
10937.7
13073.7
5965.72
5025.72
15221.7
9241.72
6889.72
7657.72
13177.7
12289.7
11973.7
4061.72
11265.7
4809.72
16341.7
15257.7
5109.72
13053.7
8709.72
5917.72
10165.7
4449.72
3605.72
13605.7
3765.72
13065.7
8505.72
1189.72
5849.72
585.72
2445.72
9469.72
10937.7
6949.72
3465.72
10569.7
12037.7
7197.72
7869.72
6889.72
4557.72
9009.72
7817.72
15813.7
6617.72
10753.7
2633.72
12109.7
8593.72
14173.7
13989.7
5669.72
5161.72
5717.72
6433.72
9449.72
15053.7
12821.7
10497.7
2537.72
6257.72
8465.72
15749.7
277.72
12097.7
14825.7
7449.72
5173.72
9165.72
13501.7
12461.7
15365.7
7525.72
10853.7
11729.7
4421.72
12149.7
9917.72
7569.72
10093.7
6033.72
16049.7
9569.72
8801.72
13253.7
11473.7
10021.7
505.72
3409.72
6973.72
9753.72
7457.72
6481.72
13233.7
9541.72
7217.72
4025.72
13617.7
11393.7
15533.7
5825.72
10973.7
7441.72
12009.7
1029.72
3325.72
12549.7
5657.72
6257.72
16349.7
15753.7
3961.72
13981.7
16125.7
5085.72
12389.7
15465.7
765.72
14213.7
12469.7
3677.72
649.72
1481.72
14777.7
4165.72
7245.72
3625.72
8309.72
4257.72
2425.72
6429.72
12857.7
2205.72
15161.7
6285.72
15377.7
6689.72
8093.72
12969.7
4601.72
3061.72
2765.72
11481.7
13817.7
12137.7
13357.7
3525.72
3641.72
1317.72
8453.72
7429.72
8025.72
12813.7
2509.72
9677.72
9945.72
1845.72
881.72
4561.72
7937.72
7197.72
7305.72
3193.72
13693.7
12921.7
8533.72
9925.72
12089.7
5505.72
3097.72
14061.7
15133.7
7841.72
6733.72
1057.72
5361.72
6369.72
13237.7
3705.72
5885.72
15097.7
7881.72
14405.7
8965.72
5129.72
8637.72
3505.72
2321.72
15149.7
12573.7
2765.72
2981.72
15441.7
1945.72
2757.72
8133.72
13057.7
14069.7
6069.72
5425.72
15317.7
9233.72
5417.72
3133.72
14137.7
15201.7
13645.7
5881.72
12505.7
8261.72
5065.72
4101.72
9109.72
229.72
3341.72
6789.72
9153.72
2193.72
1321.72
6717.72
4801.72
7337.72
8557.72
5721.72
5877.72
13297.7
14385.7
2525.72
14085.7
2021.72
15333.7
10229.7
16137.7
15601.7
16177.7
10185.7
4057.72
2541.72
16037.7
7597.72
16305.7
6733.72
6585.72
3017.72
5173.72
901.72
937.72
2837.72
16301.7
8405.72
14869.7
15905.7
337.72
16277.7
6281.72
9265.72
1545.72
2609.72
13045.7
1985.72
12409.7
8265.72
12097.7
3809.72
11845.7
15301.7
8605.72
5209.72
13357.7
7385.72
229.72
15645.7
15281.7
13865.7
4409.72
4793.72
1329.72
