tP1
492.97
736.97
5508.97
332.97
1272.97
3276.97
7152.97
508.97
280.97
2536.97
11893
588.97
1464.97
1372.97
9400.97
840.97
1588.97
212.97
408.97
3048.97
2784.97
3348.97
220.97
1292.97
296.97
1964.97
1020.97
688.97
2180.97
756.97
1812.97
648.97
340.97
240.97
7388.97
648.97
1088.97
284.97
256.97
4860.97
5084.97
4020.97
1372.97
5616.97
7456.97
312.97
1072.97
11177
1060.97
6740.97
7920.97
240.97
252.97
968.97
1136.97
448.97
744.97
516.97
8812.97
1888.97
1236.97
4252.97
2120.97
756.97
1928.97
1708.97
3748.97
4140.97
4492.97
372.97
2060.97
700.97
816.97
376.97
828.97
1560.97
4400.97
9092.97
6936.97
244.97
3872.97
3868.97
2576.97
440.97
1420.97
1864.97
612.97
6280.97
8792.97
4260.97
664.97
2248.97
7536.97
5244.97
3504.97
3972.97
7248.97
3632.97
756.97
4844.97
2816.97
4324.97
4992.97
1644.97
3036.97
220.97
3516.97
3852.97
1492.97
904.97
9396.97
4528.97
2248.97
1384.97
2036.97
1884.97
836.97
688.97
5660.97
1564.97
1504.97
472.97
1848.97
680.97
276.97
392.97
2300.97
11605
7792.97
6076.97
7540.97
424.97
296.97
5620.97
2168.97
376.97
836.97
1960.97
16297
936.97
1320.97
2928.97
828.97
5832.97
2736.97
3500.97
1180.97
792.97
888.97
1064.97
508.97
244.97
508.97
2560.97
3536.97
10141
1336.97
1484.97
1772.97
328.97
6048.97
1412.97
2120.97
12325
9132.97
6132.97
3788.97
6068.97
1604.97
3188.97
3436.97
724.97
372.97
1040.97
7252.97
412.97
1484.97
832.97
1196.97
1864.97
1088.97
1084.97
248.97
1972.97
7304.97
1388.97
8008.97
5400.97
2384.97
560.97
836.97
968.97
4948.97
2892.97
272.97
384.97
1128.97
2540.97
236.97
264.97
724.97
9316.97
448.97
4892.97
488.97
1476.97
2632.97
13085
732.97
1468.97
1820.97
660.97
1512.97
6704.97
5216.97
1928.97
716.97
2988.97
636.97
2236.97
6924.97
4860.97
872.97
980.97
6348.97
9168.97
3656.97
1624.97
288.97
1760.97
3392.97
1396.97
380.97
1684.97
1920.97
